id,entity_class,variant,expected_output,response,latency_ms,reasoning_tokens,completion_tokens,opus_accuracy,opus_catastrophic,opus_reason,gpt_accuracy,gpt_catastrophic,gpt_reason,opus_pass,gpt_pass,both_pass,disagree,error
AUG4-NO-ENTITY-023-44,NO_ENTITY,multi_sentence_question,"Okay, got it. Does that include shipping?",okay got it does that include shipping,191,22,10,other,False,Candidate returned input unchanged with no capitalization or punctuation applied.,other,False,Candidate failed to apply basic capitalization and punctuation for the sentences.,False,False,False,False,
AUG4-NUMERIC-ID-003-44,NUMERIC_ID,confirmation_code_nato,your confirmation code is FGH329,your confirmation code is foxtrot golf hotel three two nine,371,122,11,other,True,Candidate left NATO/spelled-out form unchanged instead of formatting to alphanumeric code FGH329.,other,False,Candidate failed to convert NATO letters and digits into the confirmation code.,False,False,False,False,
AUG4-NUMERIC-ID-018-44,NUMERIC_ID,order_with_pound,your order is number 94735281,"your order is number 94,735,281",366,96,9,style_violation,False,Order/ID numbers should not have thousands separators; digits are correct.,style_violation,False,The numeric ID digits are correct but formatted with thousands separators instead of plain digits.,False,False,False,False,
AUG4-NUMERIC-ID-019-44,NUMERIC_ID,confirmation_long_nato,confirmation code is ATN198765,confirmation code is Alpha Tango November 198765,248,89,10,style_violation,False,NATO letters not collapsed to ATN; digits correct.,wrong_value,False,NATO words were not converted to their letter initials in the confirmation code.,False,False,False,False,
AUG4-NUMERIC-ID-021-44,NUMERIC_ID,mrn_with_dash,the patient id is MRN-448201,the patient id is MRN-448201,389,135,10,pass,False,Matches reference exactly.,pass,False,Candidate exactly matches the reference numeric ID formatting.,True,True,True,False,
AUG4-NUMERIC-ID-022-44,NUMERIC_ID,case_letters_only_prefix,the case reference is SD9914,the case reference is Sierra Delta 99-14,334,113,9,style_violation,False,"NATO phonetic letters not converted to SD, and digits formatted as 99-14 instead of 9914.",style_violation,False,"Letters were left as words and numeric grouping differs, but the underlying ID is recoverable.",False,False,False,False,
AUG4-PHONE-NUMBER-004-44,PHONE_NUMBER,international_uk,London office is +44 20 7946 0958.,London office is +44 279 468 958,403,144,10,numeric_drift,True,Candidate dropped a digit: input has 20 7946 0958 (10 digits after +44) but output shows 279 468 958 (9 digits).,numeric_drift,True,"Phone number digits/grouping changed from +44 20 7946 0958 to +44 279 468 958, dropping/substituting digits.",False,False,False,False,
AUG4-PHONE-NUMBER-011-44,PHONE_NUMBER,extension_with_pound,Call (305) 555-0119 ext. 204.,call (305) 555-0119 ext. 204,395,135,12,pass,False,Phone number and extension correctly formatted; capitalization/punctuation are minor stylistic differences.,pass,False,Phone number and extension are correctly formatted; casing/punctuation differences are acceptable.,True,True,True,False,
AUG4-PHONE-NUMBER-013-44,PHONE_NUMBER,us_country_code,Escalations go to 1-877-555-0155.,escalations go to 1‑877‑555‑0155,354,157,13,style_violation,False,Correct digits but missing capitalization and terminal period.,pass,False,Phone number digits and acceptable default formatting are correct.,False,True,False,True,
AUG4-PHONE-NUMBER-021-44,PHONE_NUMBER,us_default,Call (305) 555-0167 for the consult.,call (305) 555-0167 for the consult,325,128,11,pass,False,Phone number correctly formatted; minor capitalization/punctuation differences are stylistically equivalent.,pass,False,Phone number value is correct; capitalization and punctuation differences are acceptable.,True,True,True,False,
AUG4-NUMERIC-ID-008-44,NUMERIC_ID,triple_digit,the code is 77720055,the code is 777‑2005,2573,110,9,numeric_drift,True,"Candidate produced 7772005 (7 digits) vs reference 77720055 (8 digits); ""double oh five"" should be 0055, not 005.",numeric_drift,True,The candidate dropped one zero from the numeric ID and formatted it as 777-2005 instead of 77720055.,False,False,False,False,
AUG4-PHONE-NUMBER-023-44,PHONE_NUMBER,e164_prompted,Add my contact +16175550131.,add my contact +16175550131,350,130,10,pass,False,Phone number correctly formatted in E.164; capitalization/period differences are stylistic.,pass,False,Phone number is correctly formatted in E.164; casing/punctuation differences are acceptable.,True,True,True,False,
AUG4-TIME-003-44,TIME,military_24h,The security shift change happens at 14:00.,the security shift change happens at 14:00,235,39,9,pass,False,Time correctly formatted as 14:00; capitalization/punctuation differences are minor.,pass,False,Time is correctly formatted as 14:00; casing and punctuation differences are stylistic.,True,True,True,False,
AUG4-PHONE-NUMBER-024-44,PHONE_NUMBER,international_australia,Sydney desk is +61 2 9374 4000.,sydney desk is +61 2937 444000,563,284,11,numeric_drift,True,"Digits regrouped incorrectly: ""+61 2937 444000"" has an extra 4 vs reference ""+61 2 9374 4000"" (12 digits vs 10).",numeric_drift,True,"Phone number digits differ from the reference, adding/substituting digits.",False,False,False,False,
AUG4-TIME-004-44,TIME,military_24h,The briefing starts at 09:30 in conference room B.,the briefing starts at 09:30 in conference room b,199,58,11,pass,False,Time correctly formatted as 09:30; capitalization differs but entity value is correct.,pass,False,Time is correctly formatted as 09:30; capitalization/punctuation differences are stylistic.,True,True,True,False,
AUG4-TIME-009-44,TIME,noon_midnight,The system maintenance window starts at 12:00 AM.,the system maintenance window starts at midnight,190,24,10,other,False,"Candidate returned input unchanged; no capitalization, punctuation, or time formatting applied.",pass,False,Midnight is an equivalent valid default rendering of 12:00 AM.,False,True,False,True,
AUG4-TIME-011-44,TIME,timezone_eastern,The earnings call begins at 3:00 PM ET.,the earnings call begins at 3 PM Eastern Time,221,64,10,style_violation,False,"Correct time value but missing capitalization/punctuation and uses ""Eastern Time"" instead of ""ET""; no leading capital.",pass,False,Time and Eastern timezone are correctly formatted in an equivalent default style.,False,True,False,True,
AUG4-TIME-014-44,TIME,military_24h,Deploy the patch at 22:00 tonight.,deploy the patch at 22:00 tonight,180,41,12,pass,False,Time correctly formatted as 22:00; capitalization/punctuation minor.,pass,False,Time is correctly formatted as 22:00; casing/punctuation differences are acceptable.,True,True,True,False,
AUG4-TIME-016-44,TIME,quarter_half,The pharmacy reopens 1:30 PM in the afternoon.,the pharmacy reopens half past one in the afternoon,210,24,9,other,False,"Candidate returned input unchanged; failed to format ""half past one"" as 1:30 PM and missed capitalization/punctuation.",other,False,Time expression was left unformatted instead of converting half past one to 1:30 PM.,False,False,False,False,
AUG4-TIME-020-44,TIME,quarter_to_pm,The doctor will see you at 3:45 PM.,the doctor will see you at 3:45 PM,269,78,11,style_violation,False,Time correctly formatted but missing capitalization and terminal punctuation.,pass,False,The time value is correctly formatted as 3:45 PM; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-CREDIT-CARD-011-50,CREDIT_CARD,dashes_override,Bill 4242-4242-4242-4242.,bill four two four two four two four two four two four two four two four two,230,36,16,other,True,Candidate returned input unchanged; failed to format the credit card number.,other,False,Candidate left the credit card words unformatted instead of digits with dashes.,False,False,False,False,
AUG5-CREDIT-CARD-006-50,CREDIT_CARD,triple_chunked,I wrote down 5444 9876 1234 0005.,i wrote down 5‑444‑987‑1234‑005,551,259,13,numeric_drift,True,"Digits dropped: should be 5444 9876 1234 0005 (16 digits) but output has 5-444-987-1234-005 (14 digits, missing a 6 and a 0).",numeric_drift,True,Credit card digits are regrouped with one zero dropped: 5444987612340005 became 54449871234005.,False,False,False,False,
AUG5-CREDIT-CARD-021-50,CREDIT_CARD,amex_natural,The corporate Amex starts with 37 and the full number is 3782 819463 11005 5.,the corporate amex starts with three seven and the full number is 3782 8194 6311 0055,294,109,24,wrong_value,True,"Amex is 15 digits formatted 4-6-5; candidate produced 16 digits in 4-4-4-4 grouping and failed to convert ""three seven"" to ""37"".",other,False,"The full card digits are correct, but the leading “three seven” was left unformatted instead of 37.",False,False,False,False,
AUG5-CREDIT-CARD-028-50,CREDIT_CARD,redact_amex_natural,Please charge my Amex XXXX XXXX XXXX 4044.,please charge my amex XXXX XXXX XXXX 0044,299,177,10,wrong_value,True,"Last four digits should be 4044 (from ""four four oh oh four four"" - last 4 are 0044... wait, reference says 4044). Candidate produced 0044 instead of 4044.",numeric_drift,True,"Last four digits should be 4044, but candidate has 0044.",False,False,False,False,
AUG5-CREDIT-CARD-041-51,CREDIT_CARD,discover_16,The Discover card reads 6011 7722 3344 5566.,the discover card reads 6011 7722 3344 5566,370,173,15,pass,False,Digits correct and grouped properly; capitalization/punctuation minor stylistic differences.,pass,False,Credit card digits are correctly formatted; capitalization/punctuation differences are acceptable.,True,True,True,False,
AUG5-CREDIT-CARD-044-51,CREDIT_CARD,slow_dictation,Ready 4 pause 3 pause 2 pause 1 pause 9876 1234 5678.,ready four pause three pause two pause one pause 987-612-3456-78,383,172,17,style_violation,False,"Digits preserved but grouped as 987-612-3456-78 instead of standard 4-4-4 credit card grouping, and leading words left unformatted.",numeric_drift,True,Spelled digits before pauses were not converted and the credit card grouping changed the digit sequence presentation incorrectly.,False,False,False,False,
AUG5-CREDIT-CARD-045-51,CREDIT_CARD,amex_oh,Corp Amex 3700 554433 22110.,corp amex 3700 5544 3322 110,536,257,13,style_violation,False,"Digits match (15 digits, Amex format) but grouped as 4-4-4-3 instead of Amex 4-6-5; also missing capitalization and period.",numeric_drift,True,"Credit card digits differ from the reference, splitting/dropping the final zero (22110 vs 110) and grouping incorrectly.",False,False,False,False,
AUG5-CREDIT-CARD-047-51,CREDIT_CARD,with_expiry,Card 4982 3311 5577 9988 expires next June.,card 4982 3311 5577 9988 expires next June,467,219,15,style_violation,False,"Digits correct but missing capitalization on ""Card"" and missing terminal period.",pass,False,Credit card digits and expiry meaning are preserved; capitalization/punctuation differences are acceptable.,False,True,False,True,
AUG5-CREDIT-CARD-050-51,CREDIT_CARD,redaction_mc,Mastercard XXXX XXXX XXXX 9911.,mastercard XXXX XXXX XXXX 9911,464,173,10,pass,False,Correct redaction with last four digits 9911; capitalization/punctuation are minor stylistic differences.,pass,False,Correctly redacts the Mastercard number to the last four digits; casing and punctuation differences are acceptable.,True,True,True,False,
AUG5-CREDIT-CARD-055-51,CREDIT_CARD,voicemail,Hey leaving my card on voicemail 4678 1234 9876 5432 call back.,hey leaving my card on voicemail 4678 1234 9876 5432 call back,490,260,19,style_violation,False,Digits correct but missing capitalization and final period.,pass,False,Credit card digits and grouping are correct; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-CREDIT-CARD-060-51,CREDIT_CARD,clean_basic,The corporate Visa is 4512 8934 5678 9012.,the corporate visa is 4512 8934 5678 9012,376,151,15,style_violation,False,Digits correct but missing capitalization and terminal punctuation.,pass,False,Credit card digits are correct; casing and final period are stylistic.,False,True,False,True,
AUG5-CREDIT-CARD-062-52,CREDIT_CARD,double_chunked,The card is 4377 2299 8165 4321.,4377 2299 8165 4321,453,277,10,pass,False,Digits match reference; minor sentence wrapping omitted but value/format equivalent.,other,False,Correct card number but surrounding transcript text was dropped.,True,False,False,True,
AUG5-CREDIT-CARD-069-52,CREDIT_CARD,discover_clean,The Discover card is 6011 7283 9456 1234.,the discover card is 6011 7283 9456 1234,339,162,15,pass,False,Correct digit grouping and value; missing capitalization/period is minor stylistic.,pass,False,Credit card digits and grouping are correct; casing/punctuation differences are acceptable.,True,True,True,False,
AUG5-CREDIT-CARD-067-52,CREDIT_CARD,oh_heavy,Charge it to 4000 0000 6789 1234.,charge it to 4000 0067 8912 34,779,405,13,numeric_drift,True,Digit grouping is wrong: produced 4000 0067 8912 34 (14 digits in display) instead of 4000 0000 6789 1234 — missing two zeros.,numeric_drift,True,Credit card digits were regrouped with two zeros omitted from the intended 4000000067891234 sequence.,False,False,False,False,
AUG5-CREDIT-CARD-036-51,CREDIT_CARD,all_oh,Card on file is 4000 0000 1234 5678.,card on file is 4000 0000 1234 5678,3077,249,15,pass,False,Credit card digits correct; missing capitalization and period are minor.,pass,False,Correct credit card digits and acceptable casing/punctuation differences.,True,True,True,False,
AUG5-CREDIT-CARD-083-52,CREDIT_CARD,name_distractor,The card under name Margaret Holloway is 5388 4422 7799 1166.,the card under name Margaret Holloway is 5388 4422 7799 1166,375,159,19,pass,False,Credit card digits and name correctly formatted; missing capitalization/period are minor stylistic differences.,pass,False,Credit card digits and name are correctly formatted; casing/punctuation differences are acceptable.,True,True,True,False,
AUG5-CREDIT-CARD-084-52,CREDIT_CARD,redact_amex_short,The Amex is XXXX XXXXXX X4972.,the amex is XXXX XXXXXX 4972,453,279,9,style_violation,False,"Format differs from prompted ""X####"" pattern (missing the X prefix before 4972), and lacks capitalization/punctuation.",style_violation,False,Redaction omits the required masked X before the last four digits.,False,False,False,False,
AUG5-CREDIT-CARD-096-53,CREDIT_CARD,redact_space_delim,The card on file is XXXX XXXX XXXX 4762.,the card on file is XXXX XXXX XXXX 4762,431,185,10,pass,False,Correct redaction with last four digits 4762; missing capitalization/period is minor.,pass,False,Correctly redacts all but the last four digits; casing and punctuation differences are acceptable.,True,True,True,False,
AUG5-CREDIT-CARD-089-52,CREDIT_CARD,jcb_clean,The JCB card is 3528 9976 5432 1198 7.,the jcb card is 3 5 2 8 9 9 7 6 5 4 3 2 1 1 9 8 7,865,485,37,style_violation,False,Digits are correct but not grouped into card format and sentence not capitalized/punctuated.,pass,False,All credit card digits are present and in order; spacing is an acceptable default variant.,False,True,False,True,
AUG5-NO-ENTITY-007-50,NO_ENTITY,meeting_proper_noun,Sarah mentioned she would handle that part of the project.,sarah mentioned she would handle that part of the project,198,25,10,style_violation,False,"Failed to capitalize ""Sarah"" and the sentence start, and missing terminal period.",other,False,Candidate failed default capitalization and terminal punctuation for the proper-name sentence.,False,False,False,False,
AUG5-NO-ENTITY-022-50,NO_ENTITY,meeting_long,"I was talking to the team earlier and we all kind of agreed that the current direction is working, but we might want to revisit it later.",i was talking to the team earlier and we all kind of agreed that the current direction is working but we might want to revisit it later,211,25,26,other,False,No capitalization or punctuation applied; default formatting not performed.,other,False,"Output leaves transcript unformatted, missing capitalization and punctuation.",False,False,False,False,
AUG5-CREDIT-CARD-099-53,CREDIT_CARD,redact_triples_doubles,Verify card XXXX XXXX XXXX 4811.,verify card XXXX XXXX XXXX 9481,791,545,9,wrong_value,True,"Last four digits should be 4811 (from ""four eight one one""... wait, let me recheck). Input: ""four nine triple eight double two six one three three double five nine four eight one"" = 4 9 888 22 6 1 3 3",numeric_drift,True,"Last four digits should be 4811, not 9481.",False,False,False,False,
AUG5-NO-ENTITY-026-50,NO_ENTITY,contact_center_polite_close,"Alright, that sounds good. Thanks again for your patience.",alright that sounds good thanks again for your patience,164,27,9,style_violation,False,Missing capitalization and punctuation; output is unchanged from input.,other,False,Candidate failed to apply basic capitalization and punctuation formatting.,False,False,False,False,
AUG5-NO-ENTITY-028-50,NO_ENTITY,medical_vague_time,I have had this cough for like a while now and it just will not go away.,i have had this cough for like a while now and it just will not go away,163,23,16,style_violation,False,Missing capitalization and terminal punctuation expected by default formatting.,pass,False,"Only capitalization and final punctuation are missing, with no entity formatting issues.",False,True,False,True,
AUG5-NO-ENTITY-029-50,NO_ENTITY,voice_agent_disambig,"Wait, did you mean the first option or the second one?",wait did you mean the first option or the second one,196,24,10,style_violation,False,"Missing capitalization, comma, and question mark; no formatting applied.",other,False,Candidate failed to add expected capitalization and punctuation.,False,False,False,False,
AUG5-NO-ENTITY-032-51,NO_ENTITY,voice_agent_apology,"I am sorry, I did not quite catch that. Could you repeat it?",i am sorry i did not quite catch that could you repeat it,221,22,12,style_violation,False,Candidate failed to capitalize and punctuate the sentence as default formatting requires.,other,False,Candidate failed to apply basic capitalization and punctuation.,False,False,False,False,
AUG5-NO-ENTITY-034-51,NO_ENTITY,contact_center_thanks,Thank you so much for your patience today.,thank you so much for your patience today,198,20,11,style_violation,False,Missing capitalization and terminal punctuation; output is unchanged from input.,pass,False,Text content is correct; capitalization and final punctuation are acceptable default formatting differences.,False,True,False,True,
AUG5-NO-ENTITY-035-51,NO_ENTITY,generic_weather,It has been raining nonstop for days and I am so over it.,it has been raining nonstop for days and i am so over it,241,28,12,style_violation,False,"Missing capitalization (sentence start, ""I"") and terminal punctuation.",other,False,Candidate failed default capitalization and punctuation formatting.,False,False,False,False,
AUG5-NO-ENTITY-037-51,NO_ENTITY,voice_agent_confirm,"Okay, got it. Is there anything else I can help you with?",okay got it is there anything else i can help you with,156,25,11,style_violation,False,Missing capitalization and punctuation; output is unchanged from input.,other,False,"Candidate left the transcript unformatted, missing capitalization and punctuation.",False,False,False,False,
AUG5-NO-ENTITY-048-51,NO_ENTITY,meeting_proper_noun,John mentioned earlier that we should probably revisit this next quarter.,john mentioned earlier that we should probably revisit this next quarter,206,28,10,style_violation,False,"Missing capitalization of ""John"" and sentence start, and missing terminal period.",other,False,Candidate failed default capitalization and punctuation formatting.,False,False,False,False,
AUG5-NO-ENTITY-050-51,NO_ENTITY,medical_two_utterances,The swelling has gone down a lot. It feels much better now.,the swelling has gone down a lot it feels much better now,219,30,11,style_violation,False,Candidate failed to capitalize and add sentence boundary punctuation between the two utterances.,other,False,Candidate failed to apply basic capitalization and punctuation for two utterances.,False,False,False,False,
AUG5-NO-ENTITY-053-51,NO_ENTITY,contact_center_apology,I apologize for the inconvenience. This must be really annoying.,i apologize for the inconvenience this must be really annoying,253,24,9,style_violation,False,Missing capitalization and sentence punctuation; output unchanged from input.,other,False,Candidate failed to add required capitalization and sentence punctuation.,False,False,False,False,
AUG5-NO-ENTITY-059-51,NO_ENTITY,contact_center_long,So basically I have been trying to get this sorted out for a while and nobody seems to know what is going on.,so basically i have been trying to get this sorted out for a while and nobody seems to know what is going on,161,24,22,style_violation,False,Missing capitalization and terminal punctuation; default formatting not applied.,pass,False,"Only capitalization and final punctuation differ, acceptable default formatting.",False,True,False,True,
AUG5-NO-ENTITY-062-52,NO_ENTITY,finance_general,I was thinking about moving some of my savings into something safer.,i was thinking about moving some of my savings into something safer,266,27,11,style_violation,False,"Missing capitalization of ""I"" and missing terminal punctuation.",other,False,Candidate failed default capitalization and final punctuation formatting.,False,False,False,False,
AUG5-NO-ENTITY-063-52,NO_ENTITY,medical_symptom,My throat has been feeling kind of scratchy since yesterday morning.,my throat has been feeling kind of scratchy since yesterday morning,154,18,11,style_violation,False,Missing capitalization and terminal punctuation expected by default formatting.,other,False,Candidate failed default capitalization and terminal punctuation.,False,False,False,False,
AUG5-NO-ENTITY-069-52,NO_ENTITY,voice_agent_clarify,"Um, could you say that one more time? I did not hear you.",um could you say that one more time i did not hear you,265,24,12,style_violation,False,No capitalization or punctuation applied; default formatting not performed.,other,False,"Candidate left the transcript unformatted, missing capitalization and punctuation.",False,False,False,False,
AUG5-NO-ENTITY-072-52,NO_ENTITY,meeting_proper_noun_amazon,Amazon has been one of our biggest competitors in that space.,amazon has been one of our biggest competitors in that space,226,24,10,wrong_value,False,"Failed to capitalize proper noun ""Amazon"" and missing sentence-ending punctuation.",other,False,Output failed default capitalization of proper noun and omitted final punctuation.,False,False,False,False,
AUG5-NO-ENTITY-073-52,NO_ENTITY,contact_center_ack,"Yeah, no, totally, I completely understand where you are coming from.",yeah no totally i completely understand where you are coming from,198,28,10,style_violation,False,Candidate did not apply capitalization or punctuation; output is identical to raw input.,other,False,Candidate failed to apply default capitalization and punctuation.,False,False,False,False,
AUG5-NO-ENTITY-081-52,NO_ENTITY,voice_agent_repeat,"Sorry about that, let me try that again.",sorry about that let me try that again,273,18,9,style_violation,False,Missing capitalization and punctuation; content matches but default formatting not applied.,other,False,Candidate left the utterance unformatted without capitalization or punctuation.,False,False,False,False,
AUG5-NO-ENTITY-091-53,NO_ENTITY,contact_center_complaint,This is honestly the third time I'm calling about the same issue.,this is honestly the third time im calling about the same issue,244,38,11,style_violation,False,"Candidate did not capitalize or punctuate; missing apostrophe in ""I'm"" and sentence-ending period.",other,False,"Candidate left transcript unformatted, missing capitalization, apostrophe, and punctuation.",False,False,False,False,
AUG5-NO-ENTITY-100-53,NO_ENTITY,generic_long_sentence,I was thinking maybe we could try that new place down the street if everyone is up for it tonight.,i was thinking maybe we could try that new place down the street if everyone is up for it tonight,202,24,19,style_violation,False,"Missing capitalization of ""I"" and no terminal period; default formatting not applied.",other,False,Candidate failed default formatting by not capitalizing or adding final punctuation.,False,False,False,False,
AUG5-NO-ENTITY-106-53,NO_ENTITY,contact_center_with_brand,I used to bank with Chase before switching over.,i used to bank with chase before switching over,143,23,12,style_violation,False,"Missing capitalization (sentence start, ""Chase"") and terminal punctuation.",other,False,"Candidate failed default capitalization, brand capitalization, and punctuation.",False,False,False,False,
AUG5-NO-ENTITY-116-53,NO_ENTITY,contact_center_with_name,Mike was the one who helped me out the last time.,mike was the one who helped me out the last time,246,29,11,style_violation,False,"Missing capitalization of ""Mike"" and missing terminal punctuation.",other,False,Candidate failed default capitalization and terminal punctuation.,False,False,False,False,
AUG5-NO-ENTITY-119-53,NO_ENTITY,medical_history,My mother had something similar when she was younger.,my mother had something similar when she was younger,143,24,10,style_violation,False,Missing capitalization and terminal punctuation expected in default formatting.,other,False,Candidate failed default sentence capitalization and final punctuation.,False,False,False,False,
AUG5-NO-ENTITY-120-54,NO_ENTITY,voice_agent_clarification,"Sorry, I didn't quite catch that. Could you say it again?",sorry i didnt quite catch that could you say it again,195,24,10,style_violation,False,"Candidate didn't apply capitalization, punctuation, or apostrophes expected in default formatting.",other,False,"Candidate left the utterance unformatted, missing capitalization, apostrophe, and punctuation.",False,False,False,False,
AUG5-NUMERIC-ID-001-50,NUMERIC_ID,order_long_digits,I placed order number 24819365.,"i placed order number 24,819,365",290,91,9,style_violation,False,Order numbers shouldn't have thousands separators; also missing capitalization and period.,pass,False,The numeric ID digits are correct; comma grouping is an acceptable default formatting variant.,False,True,False,True,
AUG5-NUMERIC-ID-010-50,NUMERIC_ID,mrn_with_double,Chart MRN is 3375119.,chart MRN is 33 75 19,389,131,9,numeric_drift,True,"Candidate produced 337519 (6 digits) instead of 3375119 (7 digits); missed one ""double"" expansion.",numeric_drift,True,"The MRN digits should be 3375119, but the output has 337519 and omits a 1.",False,False,False,False,
AUG5-NUMERIC-ID-017-50,NUMERIC_ID,mrn_with_oh,The MRN on file is 50320098.,the MRN on file is 50320098,336,139,9,style_violation,False,"Numeric value correct but missing capitalization of ""The"" and terminal period.",pass,False,Numeric ID is correct; capitalization and final punctuation are acceptable stylistic differences.,False,True,False,True,
AUG5-NUMERIC-ID-023-50,NUMERIC_ID,patient_id_nato,Patient ID PHR-9274.,patient id PHR-9274,336,113,9,pass,False,Correct ID value and format; minor casing/punctuation differences are stylistically equivalent.,pass,False,Entity value is correctly formatted; casing/punctuation differences are acceptable.,True,True,True,False,
AUG5-NUMERIC-ID-028-50,NUMERIC_ID,case_id_short,Refer to case SR-88.,refer to case SR-88,252,49,7,style_violation,False,"Missing capitalization of ""Refer"" and terminal period; ID value correct.",pass,False,Correctly formats the case ID; capitalization and punctuation differ only stylistically.,False,True,False,True,
AUG5-NUMERIC-ID-029-50,NUMERIC_ID,order_eleven_digit,Order ID 76543210987.,order id 76543210987,373,128,10,pass,False,Digits correct; capitalization/punctuation differences are stylistic.,pass,False,Numeric ID value is correct; casing and final punctuation are acceptable style differences.,True,True,True,False,
AUG5-NUMERIC-ID-031-51,NUMERIC_ID,order_seven_digits,Please ship order number 2481936.,"please ship order number 2,481,936",323,110,9,style_violation,False,Order numbers shouldn't have thousands separators; digits are correct but formatted as a number.,style_violation,False,The digits are correct but the numeric ID is formatted with thousands separators rather than as an order number.,False,False,False,False,
AUG5-NUMERIC-ID-033-51,NUMERIC_ID,confirmation_nato,Confirmation code JK9421.,confirmation code JK9421,277,122,7,pass,False,Correct NATO-to-alphanumeric conversion; capitalization/punctuation differences are stylistically equivalent.,pass,False,Correctly formats the NATO letters and digits; capitalization/punctuation differences are acceptable.,True,True,True,False,
AUG5-NUMERIC-ID-034-51,NUMERIC_ID,tracking_ups_long,UPS tracking 1Z999AA10123456789.,UPS tracking 1Z999AA10123456789,268,97,10,pass,False,Tracking number correctly formatted; missing terminal period is trivial.,pass,False,Tracking ID value is correct; missing final period is acceptable punctuation variance.,True,True,True,False,
AUG5-NUMERIC-ID-047-51,NUMERIC_ID,mrn_double_letters,The chart number is MRN-447281.,the chart number is M R N-447281,302,70,9,style_violation,False,"Digits correct, but MRN kept as spaced letters and missing capitalization/punctuation.",other,False,Letters in the MRN prefix were not correctly collapsed and punctuation/capitalization sentence formatting is off.,False,False,False,False,
AUG5-NUMERIC-ID-055-51,NUMERIC_ID,confirmation_dash,Your confirmation is T5-7729.,your confirmation is tango 5-77929,441,223,11,numeric_drift,True,"Candidate produced 77929 instead of 7729, adding an extra digit; also failed to convert ""tango"" to T.",numeric_drift,True,"The numeric ID should be T5-7729, but the output keeps 'tango' and changes digits to 77929.",False,False,False,False,
AUG5-NUMERIC-ID-058-51,NUMERIC_ID,case_double_dash,Escalation ID SUP-2024-0911.,escalation id sup-2024-0911,240,94,10,style_violation,False,"Correct ID value and dashes, but missing capitalization and terminal punctuation.",pass,False,The numeric ID value is correct; casing and final punctuation are acceptable defaults.,False,True,False,True,
AUG5-NUMERIC-ID-061-52,NUMERIC_ID,order_seven_digits,I would like to check on order number 3812946.,i would like to check on order number 3812946,263,76,11,style_violation,False,Numeric ID correct but missing capitalization and terminal punctuation.,pass,False,Numeric ID is correct; capitalization/punctuation differences are acceptable.,False,True,False,True,
AUG5-NUMERIC-ID-077-52,NUMERIC_ID,loan_account,Loan account 2250398147 0.,loan account 225-398-147,383,138,9,numeric_drift,True,"Input has 11 digits (2,2,5,0,3,9,8,1,4,7 — actually 10 spoken but reference shows 2250398147 0 = 11). Candidate produced 225398147 (9 digits), dropping the 0 and other digits.",numeric_drift,True,"The loan account digits changed from 2250398147 to 225398147, dropping the zero.",False,False,False,False,
AUG5-NUMERIC-ID-078-52,NUMERIC_ID,order_singletons,Order AB-91732.,order a b dash nine one seven three two,258,81,10,other,False,Candidate returned input unchanged instead of formatting the order ID.,other,False,Candidate left the NUMERIC_ID unformatted instead of rendering AB-91732.,False,False,False,False,
AUG5-NUMERIC-ID-082-52,NUMERIC_ID,warranty_long,Warranty claim WC-4477098123.,warranty claim WC-4477-98123,290,107,9,numeric_drift,True,"Candidate output WC-4477-98123 drops a digit (missing the ""0"") and re-segments compared to reference WC-4477098123.",numeric_drift,True,"The numeric ID drops the zero after 4477 and inserts a different grouping, changing 4477098123 to 447798123.",False,False,False,False,
AUG5-PHONE-NUMBER-015-50,PHONE_NUMBER,hyphen_spoken,Text me at (312) 555-0127.,text me at 312-555-0127,313,127,9,pass,False,Phone digits correct; hyphen format is a valid equivalent variant when no style prompted.,pass,False,Phone number digits are correct and hyphenated style is an acceptable default variant.,True,True,True,False,
AUG5-PHONE-NUMBER-030-50,PHONE_NUMBER,e164_prompted,The London line is +442079460123.,the london line is +442079460123,484,259,12,style_violation,False,"Phone number correct in E.164, but missing capitalization and terminal period.",pass,False,Phone number digits and E.164 formatting are correct; capitalization/punctuation differences are acceptable.,False,True,False,True,
AUG5-PHONE-NUMBER-031-51,PHONE_NUMBER,us_10_digit,My cell is (202) 555-0167.,my cell is 202‑555‑0167,259,98,9,pass,False,Phone digits correct; dash format is a valid equivalent variant when no style was prompted.,pass,False,Phone number digits are correct and hyphenated US format is an acceptable default variant.,True,True,True,False,
AUG5-PHONE-NUMBER-053-51,PHONE_NUMBER,us_10_digit,Please save (312) 555-0165 in your contacts.,please save (312) 555-0165 in your contacts,255,124,12,pass,False,Phone number correctly formatted; missing capitalization and period are minor.,pass,False,Phone number is correctly formatted; capitalization/punctuation differences are acceptable.,True,True,True,False,
AUG5-PHONE-NUMBER-032-51,PHONE_NUMBER,e164_prompted,please confirm the callback at +14155550182,please confirm the callback at +14155550182,827,153,9,pass,False,Matches reference exactly.,pass,False,Phone number matches the E.164 reference exactly.,True,True,True,False,
AUG5-PHONE-NUMBER-054-51,PHONE_NUMBER,extension,Our nurse station is (617) 555-0199 ext. 4.,our nurse station is (617) 555‑0199 ext. 4,356,112,15,style_violation,False,"Correct digits and extension, but missing capitalization and terminal period.",pass,False,Phone number and extension are correctly formatted; casing/punctuation differences are stylistic.,False,True,False,True,
