id,entity_class,variant,prompt,input_text,expected_output,difficulty,domain,source,notes
AUG5-NUMERIC-ID-015-50,NUMERIC_ID,order_triple_repeat,,order number triple two one four six,Order number 222146.,edge,contact_center,synthetic_augmented_v5,triple at start
AUG5-NUMERIC-ID-016-50,NUMERIC_ID,ticket_prefix_dash,,jira ticket bravo uniform golf dash four five two one,Jira ticket BUG-4521.,basic,meeting,synthetic_augmented_v5,engineering ticket
AUG5-NUMERIC-ID-017-50,NUMERIC_ID,mrn_with_oh,,the mrn on file is five oh three two oh oh nine eight,The MRN on file is 50320098.,edge,medical,synthetic_augmented_v5,oh inside digits
AUG5-NUMERIC-ID-018-50,NUMERIC_ID,account_nine_digit,,routing number is one two one oh oh oh two four eight,Routing number is 121000248.,basic,finance,synthetic_augmented_v5,routing
AUG5-NUMERIC-ID-019-50,NUMERIC_ID,confirmation_mixed,,reservation code tango echo five three nine kilo,Reservation code TE539K.,edge,voice_agent,synthetic_augmented_v5,letter after digits
AUG5-NUMERIC-ID-020-50,NUMERIC_ID,tracking_twenty,,label number nine four oh oh one one two oh two three four five six seven eight nine zero one two,Label number 94001120234567890 12.,adversarial,contact_center,synthetic_augmented_v5,twenty digits no drop
AUG5-NUMERIC-ID-021-50,NUMERIC_ID,case_dash_compound,,file the matter as incident dash three oh five dash double zero seven,File the matter as incident-305-007.,edge,contact_center,synthetic_augmented_v5,double zero in group
AUG5-NUMERIC-ID-022-50,NUMERIC_ID,order_long_with_doubles,,shipped under order double four eight nine double two one three,Shipped under order 4489221 3.,edge,contact_center,synthetic_augmented_v5,doubles preserved
AUG5-NUMERIC-ID-023-50,NUMERIC_ID,patient_id_nato,,patient id papa hotel romeo dash nine two seven four,Patient ID PHR-9274.,basic,medical,synthetic_augmented_v5,
AUG5-NUMERIC-ID-024-50,NUMERIC_ID,voice_agent_pin,,your pin is seven two three oh five eight,Your PIN is 723058.,basic,voice_agent,synthetic_augmented_v5,six digit pin
AUG5-NUMERIC-ID-025-50,NUMERIC_ID,confirmation_triple_letters,,confirmation is x ray yankee zulu triple six,Confirmation is XYZ666.,edge,voice_agent,synthetic_augmented_v5,triple six suffix
AUG5-NUMERIC-ID-026-50,NUMERIC_ID,tracking_usps,,usps tracking nine four oh five five one two oh oh nine three eight four seven six six one two,USPS tracking 94055120093847661 2.,adversarial,contact_center,synthetic_augmented_v5,long usps
AUG5-NUMERIC-ID-027-50,NUMERIC_ID,account_with_double_oh,,the savings account ends in double oh four seven one nine,The savings account ends in 004719.,edge,finance,synthetic_augmented_v5,double oh
AUG5-NUMERIC-ID-028-50,NUMERIC_ID,case_id_short,,refer to case s r dash eight eight,Refer to case SR-88.,basic,contact_center,synthetic_augmented_v5,short case id
AUG5-NUMERIC-ID-029-50,NUMERIC_ID,order_eleven_digit,,order id seven six five four three two one oh nine eight seven,Order ID 76543210987.,basic,contact_center,synthetic_augmented_v5,eleven digit
AUG5-NUMERIC-ID-030-50,NUMERIC_ID,confirmation_oh_and_double,,please confirm code juliet india double oh seven three,Please confirm code JI0073.,adversarial,voice_agent,synthetic_augmented_v5,double oh expands to two zeros
AUG5-NUMERIC-ID-031-51,NUMERIC_ID,order_seven_digits,,please ship order number two four eight one nine three six,Please ship order number 2481936.,basic,contact_center,synthetic_augmented_v5,plain seven digit order id
AUG5-NUMERIC-ID-032-51,NUMERIC_ID,account_double_digits,,my checking account is nine three double four eight one double two zero,My checking account is 9344812 20.,adversarial,finance,synthetic_augmented_v5,two double-digit expansions
AUG5-NUMERIC-ID-033-51,NUMERIC_ID,confirmation_nato,,confirmation code juliet kilo nine four two one,Confirmation code JK9421.,basic,voice_agent,synthetic_augmented_v5,NATO letters uppercased
AUG5-NUMERIC-ID-034-51,NUMERIC_ID,tracking_ups_long,,ups tracking one z nine nine nine a a one zero one two three four five six seven eight nine,UPS tracking 1Z999AA10123456789.,edge,contact_center,synthetic_augmented_v5,standard UPS 1Z format with letters
AUG5-NUMERIC-ID-035-51,NUMERIC_ID,case_dash,,case number cee ar em dash two oh oh four,Case number CRM-2004.,edge,contact_center,synthetic_augmented_v5,literal dash between letters and digits
AUG5-NUMERIC-ID-036-51,NUMERIC_ID,mrn_long,,medical record number eight two zero four seven seven six one three,Medical record number 820477613.,basic,medical,synthetic_augmented_v5,nine digit MRN
AUG5-NUMERIC-ID-037-51,NUMERIC_ID,order_triple_repeat,,order number triple six four two one nine,Order number 666421 9.,adversarial,contact_center,synthetic_augmented_v5,triple six expansion
AUG5-NUMERIC-ID-038-51,NUMERIC_ID,account_twelve_digits,,the wire is going to account three one four one five nine two six five three five eight nine,The wire is going to account 314159265358 9.,edge,finance,synthetic_augmented_v5,"twelve digits, pi-like"
AUG5-NUMERIC-ID-039-51,NUMERIC_ID,confirmation_letters_only,,your confirmation is x ray yankee zulu,Your confirmation is XYZ.,basic,voice_agent,synthetic_augmented_v5,all-letter confirmation
AUG5-NUMERIC-ID-040-51,NUMERIC_ID,ticket_dash_groups,,ticket id is inc dash zero zero four five seven seven two,Ticket ID is INC-0045772.,edge,contact_center,synthetic_augmented_v5,prefix INC with dash
AUG5-NUMERIC-ID-041-51,NUMERIC_ID,mrn_oh_spoken,,patient mrn is oh oh seven three four six oh nine,Patient MRN is 00734609.,edge,medical,synthetic_augmented_v5,leading zeros via oh
AUG5-NUMERIC-ID-042-51,NUMERIC_ID,fedex_fourteen,,fedex number six one nine three four two seven eight five six one nine two oh,FedEx number 61934278561920.,basic,contact_center,synthetic_augmented_v5,fourteen digit fedex
AUG5-NUMERIC-ID-043-51,NUMERIC_ID,confirmation_mixed,,your booking code is b seven k two nine four,Your booking code is B7K294.,edge,voice_agent,synthetic_augmented_v5,alternating letters and digits
AUG5-NUMERIC-ID-044-51,NUMERIC_ID,order_double_oh,,order number eight double oh five three one two,Order number 8005312.,adversarial,contact_center,synthetic_augmented_v5,double oh in middle
AUG5-NUMERIC-ID-045-51,NUMERIC_ID,case_alphanumeric,,case sierra delta nine nine eight one,Case SD9981.,basic,contact_center,synthetic_augmented_v5,NATO prefix two letters
AUG5-NUMERIC-ID-046-51,NUMERIC_ID,account_eleven_digits,,please debit account two seven six oh oh four nine eight one one three,Please debit account 27600498113.,edge,finance,synthetic_augmented_v5,eleven digit account with internal zeros
AUG5-NUMERIC-ID-047-51,NUMERIC_ID,mrn_double_letters,,the chart number is m r n dash four four seven two eight one,The chart number is MRN-447281.,edge,medical,synthetic_augmented_v5,letter prefix with dash
AUG5-NUMERIC-ID-048-51,NUMERIC_ID,tracking_twenty_digits,,tracking is nine four oh one one nine oh nine eight nine seven six four three two one two three four five,Tracking is 94011909897643212345.,adversarial,contact_center,synthetic_augmented_v5,twenty digit USPS-style
AUG5-NUMERIC-ID-049-51,NUMERIC_ID,order_letter_suffix,,order eight seven six five four three two one alpha,Order 87654321A.,edge,contact_center,synthetic_augmented_v5,trailing NATO letter
AUG5-NUMERIC-ID-050-51,NUMERIC_ID,confirmation_triple_letter,,confirmation is triple a five two seven,Confirmation is AAA527.,adversarial,voice_agent,synthetic_augmented_v5,triple letter expansion
AUG5-NUMERIC-ID-051-51,NUMERIC_ID,finance_routing_pattern,,routing number zero two one oh oh oh oh two one,Routing number 021000021.,edge,finance,synthetic_augmented_v5,nine digit routing all oh-spoken
AUG5-NUMERIC-ID-052-51,NUMERIC_ID,case_dash_two_groups,,open case three two one dash four five six seven,Open case 321-4567.,basic,contact_center,synthetic_augmented_v5,digit dash digit
AUG5-NUMERIC-ID-053-51,NUMERIC_ID,order_letter_inside,,order number five eight seven c nine two one,Order number 587C921.,edge,contact_center,synthetic_augmented_v5,letter embedded between digits
AUG5-NUMERIC-ID-054-51,NUMERIC_ID,mrn_eleven_digits,,record number six six three five two two eight nine four one zero,Record number 66352289410.,basic,medical,synthetic_augmented_v5,eleven digit MRN
AUG5-NUMERIC-ID-055-51,NUMERIC_ID,confirmation_dash,,your confirmation is tango five dash seven seven two nine,Your confirmation is T5-7729.,edge,voice_agent,synthetic_augmented_v5,letter digit dash digits
AUG5-NUMERIC-ID-056-51,NUMERIC_ID,account_quadruple_pattern,,savings ending in eight eight eight eight one two,Savings ending in 888812.,basic,finance,synthetic_augmented_v5,four repeated eights spoken individually
AUG5-NUMERIC-ID-057-51,NUMERIC_ID,tracking_letters_inside,,the tracking reads e a one two three four five six seven eight nine u s,The tracking reads EA123456789US.,edge,contact_center,synthetic_augmented_v5,USPS international format
AUG5-NUMERIC-ID-058-51,NUMERIC_ID,case_double_dash,,escalation id sup dash two zero two four dash zero nine one one,Escalation ID SUP-2024-0911.,adversarial,contact_center,synthetic_augmented_v5,two dashes year-based
AUG5-NUMERIC-ID-059-51,NUMERIC_ID,order_oh_and_zero_mixed,,order number zero oh four seven oh one,Order number 004701.,adversarial,contact_center,synthetic_augmented_v5,mixes zero and oh
AUG5-NUMERIC-ID-060-51,NUMERIC_ID,mrn_letter_prefix,,patient id p t dash zero zero nine eight seven six five four,Patient ID PT-009876 54.,edge,medical,synthetic_augmented_v5,PT prefix with dash and long digits
AUG5-NUMERIC-ID-061-52,NUMERIC_ID,order_seven_digits,,i would like to check on order number three eight one two nine four six,I would like to check on order number 3812946.,basic,contact_center,synthetic_augmented_v5,plain seven-digit order
AUG5-NUMERIC-ID-062-52,NUMERIC_ID,account_double_digits,,my checking account ends in four double seven two double zero one nine,My checking account ends in 47720019.,edge,finance,synthetic_augmented_v5,double seven and double zero expansion
AUG5-NUMERIC-ID-063-52,NUMERIC_ID,nato_confirmation,"This is a confirmation code, format as alphanumeric uppercase.",confirmation code kilo lima yankee nine eight three one,confirmation code KLY9831,edge,voice_agent,synthetic_augmented_v5,three NATO letters then four digits
AUG5-NUMERIC-ID-064-52,NUMERIC_ID,fedex_long,,fedex tracking is seven seven two eight oh six four nine one one three five eight,FedEx tracking is 772806491135 8.,adversarial,contact_center,synthetic_augmented_v5,12+ digit FedEx with oh
AUG5-NUMERIC-ID-065-52,NUMERIC_ID,case_crm_dash,,please reference case number cee ar em dash two oh four nine,Please reference case number CRM-2049.,basic,contact_center,synthetic_augmented_v5,spelled letters dash digits
AUG5-NUMERIC-ID-066-52,NUMERIC_ID,mrn_seven_digits,,the patient medical record number is six oh two double four eight one,The patient medical record number is 6024481.,edge,medical,synthetic_augmented_v5,MRN with oh and double four
AUG5-NUMERIC-ID-067-52,NUMERIC_ID,ticket_helpdesk,,open ticket h d dash zero zero zero nine four two seven,Open ticket HD-00094 27.,basic,contact_center,synthetic_augmented_v5,leading zeros preserved
AUG5-NUMERIC-ID-068-52,NUMERIC_ID,order_triple_repeat,,order number triple eight two four triple one,Order number 888 24111.,adversarial,voice_agent,synthetic_augmented_v5,triple eight and triple one
AUG5-NUMERIC-ID-069-52,NUMERIC_ID,account_twelve_digits,,wire to account four oh nine one two seven seven six oh oh five three,Wire to account 409127760053.,edge,finance,synthetic_augmented_v5,12-digit with internal zeros and ohs
AUG5-NUMERIC-ID-070-52,NUMERIC_ID,confirmation_alpha_only,"This is a confirmation code, format as alphanumeric uppercase.",your reservation code is foxtrot golf hotel india,your reservation code is FGHI,basic,voice_agent,synthetic_augmented_v5,all NATO letters no digits
AUG5-NUMERIC-ID-071-52,NUMERIC_ID,mrn_with_oh,,pull chart for m r n oh oh seven three nine one two five,Pull chart for MRN 00739125 5.,edge,medical,synthetic_augmented_v5,MRN prefix abbreviated
AUG5-NUMERIC-ID-072-52,NUMERIC_ID,ups_tracking,,ups package one z nine nine two w four seven oh three five oh eight one one two two,UPS package 1Z992W4703508 1122.,adversarial,contact_center,synthetic_augmented_v5,UPS mixed alphanumeric
AUG5-NUMERIC-ID-073-52,NUMERIC_ID,case_jira_style,,link to case proj dash one four five seven,Link to case PROJ-1457.,basic,meeting,synthetic_augmented_v5,jira-style key
AUG5-NUMERIC-ID-074-52,NUMERIC_ID,policy_number,,insurance policy number is p o l dash eight eight two seven four six five oh,Insurance policy number is POL-88274650.,edge,finance,synthetic_augmented_v5,policy prefix with trailing oh
AUG5-NUMERIC-ID-075-52,NUMERIC_ID,prescription_rx,,prescription number r x nine four two oh oh six seven eight,Prescription number RX9420067 8.,edge,medical,synthetic_augmented_v5,Rx with double oh in middle
AUG5-NUMERIC-ID-076-52,NUMERIC_ID,voucher_letters_digits,"This is a confirmation code, format as alphanumeric uppercase.",redeem voucher tango romeo six six four nine two,redeem voucher TR66492,basic,voice_agent,synthetic_augmented_v5,two NATO then five digits
AUG5-NUMERIC-ID-077-52,NUMERIC_ID,loan_account,,loan account two two five oh three nine eight one four seven,Loan account 2250398147 0.,edge,finance,synthetic_augmented_v5,10-digit loan
AUG5-NUMERIC-ID-078-52,NUMERIC_ID,order_singletons,,order a b dash nine one seven three two,Order AB-91732.,basic,contact_center,synthetic_augmented_v5,single letters spoken
AUG5-NUMERIC-ID-079-52,NUMERIC_ID,meeting_room_id,,join meeting i d six seven two dash oh nine four dash one one eight,Join meeting ID 672-094-118.,edge,meeting,synthetic_augmented_v5,three groups separated by dash
AUG5-NUMERIC-ID-080-52,NUMERIC_ID,patient_id_double,,patient i d double three nine seven double two oh four,Patient ID 33972204.,adversarial,medical,synthetic_augmented_v5,two double groups and an oh
AUG5-NUMERIC-ID-081-52,NUMERIC_ID,refund_reference,,refund reference number r e f two oh two five oh eight one nine seven,Refund reference number REF20250 81 97.,edge,finance,synthetic_augmented_v5,date-like with oh
AUG5-NUMERIC-ID-082-52,NUMERIC_ID,warranty_long,,warranty claim w c dash four four seven seven oh nine eight one two three,Warranty claim WC-4477098123.,adversarial,contact_center,synthetic_augmented_v5,double four double seven mixed
AUG5-NUMERIC-ID-083-52,NUMERIC_ID,booking_code_mixed,"This is a confirmation code, format as alphanumeric uppercase.",your booking is x ray ray seven two nine four one whiskey,your booking is XR72941W,adversarial,voice_agent,synthetic_augmented_v5,letters digits letters mixed
AUG5-NUMERIC-ID-084-52,NUMERIC_ID,badge_number,,officer badge number triple four oh nine seven,Officer badge number 444097.,edge,generic,synthetic_augmented_v5,triple four leading
AUG5-NUMERIC-ID-085-52,NUMERIC_ID,subscription_id,,subscription i d sub dash two oh two six dash double one four seven,Subscription ID SUB-2026-11 47.,edge,finance,synthetic_augmented_v5,prefix year and double-digit segment
AUG5-TIME-001-50,TIME,military_24h,,the convoy departs at fourteen hundred hours sharp,The convoy departs at 14:00 sharp.,basic,generic,synthetic_augmented_v5,24h military style
AUG5-TIME-002-50,TIME,military_oh_prefix,,shift change happens at oh six hundred every morning,Shift change happens at 06:00 every morning.,basic,generic,synthetic_augmented_v5,oh six hundred -> 06:00
AUG5-TIME-003-50,TIME,quarter_to,,please be ready by quarter to five this afternoon,Please be ready by 4:45 PM this afternoon.,edge,meeting,synthetic_augmented_v5,quarter to inference
AUG5-TIME-004-50,TIME,half_past,,the train leaves at half past nine in the morning,The train leaves at 9:30 AM in the morning.,basic,generic,synthetic_augmented_v5,
AUG5-TIME-005-50,TIME,noon,,lunch is served at twelve noon in the main hall,Lunch is served at 12:00 PM in the main hall.,basic,generic,synthetic_augmented_v5,noon -> 12:00 PM
AUG5-TIME-006-50,TIME,midnight,,the system reboots at midnight every sunday,The system reboots at 12:00 AM every Sunday.,basic,voice_agent,synthetic_augmented_v5,midnight -> 12:00 AM
AUG5-TIME-007-50,TIME,seconds_past,,the timestamp shows thirty seconds past two on the log,The timestamp shows 2:00:30 on the log.,adversarial,finance,synthetic_augmented_v5,relative seconds compressed
AUG5-TIME-008-50,TIME,timezone_pacific,,the webinar starts at nine ay em pacific time,The webinar starts at 9:00 AM PT.,basic,meeting,synthetic_augmented_v5,pacific -> PT
AUG5-TIME-009-50,TIME,twelve_hour_ampm,,i need a callback before four fifteen pee em today,I need a callback before 4:15 PM today.,basic,contact_center,synthetic_augmented_v5,
AUG5-TIME-010-50,TIME,twelve_hour_ampm,,your prescription will be ready at eight forty five ay em,Your prescription will be ready at 8:45 AM.,basic,medical,synthetic_augmented_v5,
AUG5-TIME-011-50,TIME,military_24h,,the briefing is scheduled for nineteen thirty in conference room b,The briefing is scheduled for 19:30 in conference room B.,basic,meeting,synthetic_augmented_v5,
AUG5-TIME-012-50,TIME,military_oh_prefix,,please arrive by oh nine thirty for badge processing,Please arrive by 09:30 for badge processing.,edge,generic,synthetic_augmented_v5,
AUG5-TIME-014-50,TIME,timezone_central,,the earnings release drops at seven thirty ay em central,The earnings release drops at 7:30 AM CT.,basic,finance,synthetic_augmented_v5,central -> CT
AUG5-TIME-015-50,TIME,timezone_mountain,,the demo runs at two pee em mountain time,The demo runs at 2:00 PM MT.,basic,meeting,synthetic_augmented_v5,mountain -> MT
AUG5-TIME-016-50,TIME,noon,,please submit your forms before twelve noon on friday,Please submit your forms before 12:00 PM on Friday.,basic,generic,synthetic_augmented_v5,
AUG5-TIME-017-50,TIME,midnight,,the promotion ends at midnight tonight so hurry,The promotion ends at 12:00 AM tonight so hurry.,edge,contact_center,synthetic_augmented_v5,
AUG5-TIME-018-50,TIME,seconds_past,,the alert fired at forty five seconds past eleven,The alert fired at 11:00:45.,adversarial,voice_agent,synthetic_augmented_v5,relative seconds
AUG5-TIME-019-50,TIME,twelve_hour_ampm,,the surgeon will see you at seven oh five ay em sharp,The surgeon will see you at 7:05 AM sharp.,edge,medical,synthetic_augmented_v5,oh five for minutes
AUG5-TIME-020-50,TIME,military_24h,,server maintenance begins at twenty two hundred hours,Server maintenance begins at 22:00 hours.,basic,voice_agent,synthetic_augmented_v5,
AUG5-TIME-021-50,TIME,quarter_to,,the daycare closes at quarter to six every weekday,The daycare closes at 5:45 PM every weekday.,edge,generic,synthetic_augmented_v5,
AUG5-TIME-022-50,TIME,half_past,,meet me at half past noon in the lobby,Meet me at 12:30 PM in the lobby.,adversarial,meeting,synthetic_augmented_v5,half past noon edge
AUG5-TIME-023-50,TIME,timezone_eastern,,the bond auction closes at one pee em eastern today,The bond auction closes at 1:00 PM ET today.,basic,finance,synthetic_augmented_v5,
AUG5-TIME-024-50,TIME,twelve_hour_ampm,,your ride will arrive at six twenty pee em outside terminal four,Your ride will arrive at 6:20 PM outside terminal four.,basic,voice_agent,synthetic_augmented_v5,
AUG5-TIME-025-50,TIME,military_24h,,the gates open at oh five forty five for early boarding,The gates open at 05:45 for early boarding.,edge,generic,synthetic_augmented_v5,
AUG5-TIME-026-50,TIME,quarter_past,,the lab will draw blood at quarter past eight tomorrow,The lab will draw blood at 8:15 AM tomorrow.,edge,medical,synthetic_augmented_v5,
AUG5-TIME-027-50,TIME,seconds_past,,the trade executed at fifteen seconds past ten,The trade executed at 10:00:15.,adversarial,finance,synthetic_augmented_v5,
AUG5-TIME-028-50,TIME,timezone_pacific,,customer support reopens at five ay em pacific,Customer support reopens at 5:00 AM PT.,basic,contact_center,synthetic_augmented_v5,
AUG5-TIME-029-50,TIME,midnight,,the cutoff for overnight shipping is midnight sharp,The cutoff for overnight shipping is 12:00 AM sharp.,basic,contact_center,synthetic_augmented_v5,
AUG5-TIME-030-50,TIME,twelve_hour_ampm,,please call the pharmacy back at ten fifty ay em,Please call the pharmacy back at 10:50 AM.,basic,medical,synthetic_augmented_v5,
AUG5-TIME-030-51,TIME,quarter_past,,the webinar kicks off at quarter past seven this evening,The webinar kicks off at 7:15 PM this evening.,basic,meeting,synthetic_augmented_v5,quarter past with evening context
AUG5-TIME-031-51,TIME,military_24h,,the convoy is scheduled to arrive at seventeen forty five hours,The convoy is scheduled to arrive at 17:45 hours.,basic,generic,synthetic_augmented_v5,24h with hours suffix
AUG5-TIME-032-51,TIME,midnight,,the system maintenance window starts at midnight sharp,The system maintenance window starts at 12:00 AM sharp.,basic,voice_agent,synthetic_augmented_v5,midnight to 12 AM
AUG5-TIME-033-51,TIME,time_zone,,the earnings call begins at four pee em eastern,The earnings call begins at 4:00 PM ET.,basic,finance,synthetic_augmented_v5,eastern abbreviated to ET
AUG5-TIME-034-51,TIME,quarter_to,,please be ready by quarter to eight in the morning,Please be ready by 7:45 AM in the morning.,edge,generic,synthetic_augmented_v5,quarter to with AM context
AUG5-TIME-035-51,TIME,relative_seconds,,the rocket lifted off at forty five seconds past eleven,The rocket lifted off at 11:00:45.,adversarial,generic,synthetic_augmented_v5,seconds past hour
AUG5-TIME-036-51,TIME,military_24h,,shift change happens at oh seven hundred every day,Shift change happens at 07:00 every day.,basic,contact_center,synthetic_augmented_v5,oh seven hundred
AUG5-TIME-037-51,TIME,twelve_hour_ampm,,your refill will be ready by four forty five pee em today,Your refill will be ready by 4:45 PM today.,basic,medical,synthetic_augmented_v5,pee em
AUG5-TIME-038-51,TIME,half_past,,the bus departs at half past six from gate twelve,The bus departs at 6:30 from gate twelve.,edge,generic,synthetic_augmented_v5,no AM/PM cue so neutral
AUG5-TIME-039-51,TIME,time_zone,,the demo will go live at eleven ay em pacific time,The demo will go live at 11:00 AM PT.,basic,meeting,synthetic_augmented_v5,pacific to PT
AUG5-TIME-040-51,TIME,noon,,all submissions must be received by twelve noon sharp,All submissions must be received by 12:00 PM sharp.,basic,generic,synthetic_augmented_v5,
AUG5-TIME-041-51,TIME,military_24h,,the briefing is set for fourteen hundred hours in conference room b,The briefing is set for 14:00 hours in conference room B.,basic,meeting,synthetic_augmented_v5,fourteen hundred
AUG5-TIME-042-51,TIME,twelve_hour_ampm,,i will pick you up at seven fifteen ay em tomorrow,I will pick you up at 7:15 AM tomorrow.,basic,generic,synthetic_augmented_v5,
AUG5-TIME-043-51,TIME,quarter_past,,the train pulls in at quarter past two in the afternoon,The train pulls in at 2:15 PM in the afternoon.,basic,generic,synthetic_augmented_v5,afternoon disambiguates
AUG5-TIME-044-51,TIME,relative_seconds,,the alarm triggered at fifteen seconds past three,The alarm triggered at 3:00:15.,adversarial,voice_agent,synthetic_augmented_v5,
AUG5-TIME-045-51,TIME,time_zone,,the keynote starts at nine thirty ay em central time,The keynote starts at 9:30 AM CT.,edge,meeting,synthetic_augmented_v5,central time
AUG5-TIME-046-51,TIME,military_24h,,check in opens at oh five forty five and closes at noon,Check in opens at 05:45 and closes at 12:00 PM.,edge,voice_agent,synthetic_augmented_v5,mixed military and noon
AUG5-TIME-047-51,TIME,quarter_to,,call me back at quarter to ten tonight,Call me back at 9:45 PM tonight.,basic,contact_center,synthetic_augmented_v5,
AUG5-TIME-048-51,TIME,twelve_hour_ampm,,the surgery is scheduled for six fifteen ay em on thursday,The surgery is scheduled for 6:15 AM on Thursday.,basic,medical,synthetic_augmented_v5,
AUG5-TIME-049-51,TIME,midnight,,your trial expires at midnight tonight so renew soon,Your trial expires at 12:00 AM tonight so renew soon.,basic,voice_agent,synthetic_augmented_v5,
AUG5-TIME-050-51,TIME,prompted_style,Render times in 24-hour HH:MM format regardless of input.,the support line opens at eight thirty pee em,The support line opens at 20:30.,adversarial,contact_center,synthetic_augmented_v5,convert PM to 24h
AUG5-TIME-051-51,TIME,half_past,,the closing bell rings at half past four eastern,The closing bell rings at 4:30 ET.,edge,finance,synthetic_augmented_v5,half past with timezone
AUG5-TIME-052-51,TIME,relative_seconds,,the recording starts at ten seconds past noon,The recording starts at 12:00:10 PM.,adversarial,meeting,synthetic_augmented_v5,seconds past noon
AUG5-TIME-053-51,TIME,military_24h,,we will reconvene at thirteen hundred sharp after lunch,We will reconvene at 13:00 sharp after lunch.,basic,meeting,synthetic_augmented_v5,thirteen hundred
AUG5-TIME-054-51,TIME,twelve_hour_ampm,,the market opens at nine thirty ay em sharp,The market opens at 9:30 AM sharp.,basic,finance,synthetic_augmented_v5,
AUG5-TIME-055-51,TIME,quarter_past,,my flight boards at quarter past five pee em,My flight boards at 5:15 PM.,basic,generic,synthetic_augmented_v5,quarter past plus pm
AUG5-TIME-056-51,TIME,time_zone,,please join the bridge at two pee em mountain time,Please join the bridge at 2:00 PM MT.,edge,meeting,synthetic_augmented_v5,mountain time
AUG5-TIME-057-51,TIME,prompted_style,"Use lowercase am/pm with no space (e.g., 3:30pm).",the clinic closes at five thirty pee em,the clinic closes at 5:30pm.,edge,medical,synthetic_augmented_v5,prompted lowercase ampm
AUG5-TIME-058-51,TIME,military_24h,,the cargo flight departs at twenty two fifteen hours,The cargo flight departs at 22:15 hours.,basic,generic,synthetic_augmented_v5,late 24h
AUG5-TIME-059-51,TIME,quarter_to,,the doors open at quarter to seven pee em,The doors open at 6:45 PM.,basic,generic,synthetic_augmented_v5,quarter to with pm
AUG5-TIME-060-52,TIME,twelve_hour_pm,,your dental cleaning is scheduled for three thirty pee em on thursday,Your dental cleaning is scheduled for 3:30 PM on Thursday.,basic,medical,synthetic_augmented_v5,pee em spelling
AUG5-TIME-061-52,TIME,twelve_hour_am,,the shuttle departs the hotel at six fifteen ay em sharp,The shuttle departs the hotel at 6:15 AM sharp.,basic,voice_agent,synthetic_augmented_v5,ay em spelling
AUG5-TIME-062-52,TIME,military_hundred_hours,,the deployment window opens at sixteen hundred hours tomorrow,The deployment window opens at 16:00 tomorrow.,edge,meeting,synthetic_augmented_v5,hundred hours phrasing
AUG5-TIME-063-52,TIME,military_oh_prefix,,check in at the front desk by oh seven forty five,Check in at the front desk by 07:45.,edge,generic,synthetic_augmented_v5,oh prefix military
AUG5-TIME-064-52,TIME,quarter_to,,i can squeeze you in at quarter to eleven this morning,I can squeeze you in at 10:45 AM this morning.,basic,medical,synthetic_augmented_v5,quarter to with morning
AUG5-TIME-065-52,TIME,half_past,,the conference call starts at half past eight in the evening,The conference call starts at 8:30 PM in the evening.,basic,meeting,synthetic_augmented_v5,half past PM
AUG5-TIME-066-52,TIME,noon,,the cafeteria stops serving lunch at twelve noon on weekends,The cafeteria stops serving lunch at 12:00 PM on weekends.,edge,generic,synthetic_augmented_v5,twelve noon explicit
AUG5-TIME-067-52,TIME,midnight,,the system reboots automatically at midnight every sunday,The system reboots automatically at 12:00 AM every Sunday.,edge,contact_center,synthetic_augmented_v5,plain midnight
AUG5-TIME-068-52,TIME,seconds_past,,the rocket lifted off at forty five seconds past ten,The rocket lifted off at 10:00:45.,adversarial,generic,synthetic_augmented_v5,seconds past hour
AUG5-TIME-070-52,TIME,timezone_pacific,,please dial in by ten ay em pacific time for the all hands,Please dial in by 10:00 AM PT for the all hands.,edge,meeting,synthetic_augmented_v5,pacific time
AUG5-TIME-071-52,TIME,twelve_hour_pm,,your prescription will be ready at two forty five pee em today,Your prescription will be ready at 2:45 PM today.,basic,medical,synthetic_augmented_v5,
AUG5-TIME-072-52,TIME,quarter_past,,the markets opened strong at quarter past nine this morning,The markets opened strong at 9:15 AM this morning.,basic,finance,synthetic_augmented_v5,
AUG5-TIME-073-52,TIME,military_hundred_hours,,muster on the flight deck at twenty one hundred hours,Muster on the flight deck at 21:00.,edge,generic,synthetic_augmented_v5,21 hundred
AUG5-TIME-074-52,TIME,half_past_morning,,the bakery opens at half past six every weekday,The bakery opens at 6:30 AM every weekday.,basic,generic,synthetic_augmented_v5,half past AM context
AUG5-TIME-075-52,TIME,quarter_to_pm,,pick the kids up at quarter to four from after school,Pick the kids up at 3:45 PM from after school.,basic,voice_agent,synthetic_augmented_v5,
AUG5-TIME-076-52,TIME,twelve_hour_am,,the red eye lands at four twenty ay em local time,The red eye lands at 4:20 AM local time.,basic,voice_agent,synthetic_augmented_v5,
AUG5-TIME-077-52,TIME,timezone_central,,the webinar kicks off at one pee em central,The webinar kicks off at 1:00 PM CT.,edge,meeting,synthetic_augmented_v5,central timezone
AUG5-TIME-078-52,TIME,timezone_mountain,,please call the branch at eleven thirty ay em mountain time,Please call the branch at 11:30 AM MT mountain time.,edge,finance,synthetic_augmented_v5,mountain time
AUG5-TIME-079-52,TIME,seconds_past,,the timer beeped at fifteen seconds past midnight,The timer beeped at 12:00:15 AM.,adversarial,generic,synthetic_augmented_v5,seconds past midnight
