run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,AUG3-PERCENT-8-011,7acc949020ec,,the treatment reduced symptom severity by eight percentage points on the standardized scale,The treatment reduced symptom severity by 8 percentage points on the standardized scale,the treatment reduced symptom severity by 8 percentage points on the standardized scale,305,217,128,15,,stop,,2026-05-13T22:30:20.045234+00:00,2026-05-13T22:30:47.489416+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,AUG3-PERCENT-8-014,7acc949020ec,,demand for cloud services increased by one hundred and twenty percent in the past year,Demand for cloud services increased by 120% in the past year,demand for cloud services increased by 120% in the past year,439,373,130,16,,stop,,2026-05-13T22:30:20.047480+00:00,2026-05-13T22:30:47.929684+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-AVOMA-RANGE,7acc949020ec,,the budget range is eighty ninety thousand,"the budget range is 80,000–90,000","the budget range is $80,900",266,213,122,12,,stop,,2026-05-13T22:30:20.049613+00:00,2026-05-13T22:30:48.196495+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-AVOMA-YEAR,7acc949020ec,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,282,230,123,11,,stop,,2026-05-13T22:30:20.051719+00:00,2026-05-13T22:30:48.479879+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-CRESTA-ACCOUNT-ID,7acc949020ec,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 100203004,283,219,127,15,,stop,,2026-05-13T22:30:20.053873+00:00,2026-05-13T22:30:48.764285+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-CRESTA-CURRENCY,7acc949020ec,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,289,239,124,12,,stop,,2026-05-13T22:30:20.055957+00:00,2026-05-13T22:30:49.054819+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-CRESTA-PERCENT,7acc949020ec,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,757,756,121,9,,stop,,2026-05-13T22:30:20.058063+00:00,2026-05-13T22:30:49.814484+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-NIAGARA-ORDERID,7acc949020ec,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-3427-22384,418,342,154,18,,stop,,2026-05-13T22:30:20.060209+00:00,2026-05-13T22:30:50.233852+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-NIAGARA-PHONE,7acc949020ec,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 17342722384,296,229,141,16,,stop,,2026-05-13T22:30:20.062712+00:00,2026-05-13T22:30:50.531347+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-RINGCENTRAL-PHONE,7acc949020ec,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,338,253,129,19,,stop,,2026-05-13T22:30:20.065111+00:00,2026-05-13T22:30:50.870791+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CANONICAL-TALKATOO-CENTURY,7acc949020ec,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/26/2026,271,214,142,14,,stop,,2026-05-13T22:30:20.067495+00:00,2026-05-13T22:30:51.143180+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CARD-004,7acc949020ec,,about fifteen minutes left,about 15 minutes left,about 15 minutes left,281,273,119,7,,stop,,2026-05-13T22:30:20.069920+00:00,2026-05-13T22:30:51.425256+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CARD-006,7acc949020ec,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,347,316,120,8,,stop,,2026-05-13T22:30:20.072348+00:00,2026-05-13T22:30:51.774125+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CARD-007,7acc949020ec,Render numbers as digits.,approximately seventy two units,approximately 72 units,approximately 72 units,252,240,129,6,,stop,,2026-05-13T22:30:20.074941+00:00,2026-05-13T22:30:52.027276+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CARD-E001,7acc949020ec,,we got twenty twenty vision,we got 20/20 vision,we got 20/20 vision,267,235,120,10,,stop,,2026-05-13T22:30:20.078171+00:00,2026-05-13T22:30:52.295406+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CARD-O-001,7acc949020ec,,the third quarter results,the 3rd quarter results,the Q3 results,286,274,119,5,,stop,,2026-05-13T22:30:20.080802+00:00,2026-05-13T22:30:52.582767+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CARD-O-004,7acc949020ec,,the one hundred and second floor,the 102nd floor,the 102nd floor,245,219,121,8,,stop,,2026-05-13T22:30:20.083494+00:00,2026-05-13T22:30:52.829222+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CARD-PX-004,7acc949020ec,"Format with thousands separators using spaces, not commas.",we sold twelve thousand four hundred units,we sold 12 400 units,we sold 12 400 units,462,424,137,11,,stop,,2026-05-13T22:30:20.085804+00:00,2026-05-13T22:30:53.292968+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CARD-Y-005,7acc949020ec,,since nineteen eighty four,since 1984,since 1984,268,242,119,7,,stop,,2026-05-13T22:30:20.088184+00:00,2026-05-13T22:30:53.561801+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CC-003,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,it's four oh oh oh one two three four five six seven eight nine oh one two,it's 4000 1234 5678 9012,it's 4000 1234 5678 9012,323,226,154,23,,stop,,2026-05-13T22:30:20.090425+00:00,2026-05-13T22:30:53.886101+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CC-005,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the number is five one oh five one oh five one oh five one oh five one,the number is 5105 1051 0510 5151,the number is 5105 1051 0510 5101,341,229,153,24,,stop,,2026-05-13T22:30:20.092610+00:00,2026-05-13T22:30:54.227887+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CC-010,7acc949020ec,,the visa is four five three nine one four eight eight oh three four three six four six seven,the visa is 4539 1488 0343 6467,the visa is 4539 1488 0343 6467,742,636,134,24,,stop,,2026-05-13T22:30:20.094917+00:00,2026-05-13T22:30:54.970877+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,CC-E001,7acc949020ec,Format Amex as XXXX XXXXXX XXXXX.,the amex is three seven one four four nine six three five three nine eight four three one,the amex is 3714 496353 98431,the amex is 3714 4963 5398 431,415,310,150,24,,stop,,2026-05-13T22:30:20.099089+00:00,2026-05-13T22:30:55.386614+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-003,7acc949020ec,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4,264,263,133,7,,stop,,2026-05-13T22:30:20.101323+00:00,2026-05-13T22:30:55.651860+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-008,7acc949020ec,,audit was october twenty second,audit was October 22,audit was October 22,239,223,121,7,,stop,,2026-05-13T22:30:20.103611+00:00,2026-05-13T22:30:55.892013+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-EU-002,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,451,408,138,15,,stop,,2026-05-13T22:30:20.105814+00:00,2026-05-13T22:30:56.344423+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-EU-003,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,273,212,137,15,,stop,,2026-05-13T22:30:20.107975+00:00,2026-05-13T22:30:56.618559+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-EU-005,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the twenty eighth of march twenty twenty seven,meeting on the 28/03/2027,meeting on the 28/03/2027,279,212,137,15,,stop,,2026-05-13T22:30:20.110144+00:00,2026-05-13T22:30:56.898518+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-PX-002,7acc949020ec,Format dates as ISO 8601.,the deadline is september fifteenth twenty twenty six,the deadline is 2026-09-15,the deadline is 2026-09-15,579,576,139,15,,stop,,2026-05-13T22:30:20.112409+00:00,2026-05-13T22:30:57.478854+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-PX-005,7acc949020ec,Format dates as DD/MM/YYYY.,the conference is on the eleventh of november twenty twenty five,the conference is on 11/11/2025,the conference is on 11/11/2025,290,216,139,16,,stop,,2026-05-13T22:30:20.114585+00:00,2026-05-13T22:30:57.771148+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-US-001,7acc949020ec,Format dates as MM/DD/YYYY.,the date is march fifth twenty twenty six,the date is 03/05/2026,the date is 03/05/2026,288,221,135,15,,stop,,2026-05-13T22:30:20.116671+00:00,2026-05-13T22:30:58.061257+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-US-002,7acc949020ec,Format dates as MM/DD/YYYY.,the date is april twelfth twenty twenty four,the date is 04/12/2024,the date is 04/12/2024,291,228,136,15,,stop,,2026-05-13T22:30:20.118777+00:00,2026-05-13T22:30:58.353627+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DATE-W003,7acc949020ec,"Render dates in long-form English (e.g. January 5, 2026).",we filed on march tenth twenty twenty two,"we filed on March 10, 2022","we filed on March 10, 2022",274,206,148,14,,stop,,2026-05-13T22:30:20.121044+00:00,2026-05-13T22:30:58.628682+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DRUG-001,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,305,251,142,13,,stop,,2026-05-13T22:30:20.123281+00:00,2026-05-13T22:30:58.934791+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DRUG-002,7acc949020ec,,amoxicillin two fifty milligrams three times a day,amoxicillin 250 mg three times a day,amoxicillin 250 mg three times a day,295,238,126,13,,stop,,2026-05-13T22:30:20.125469+00:00,2026-05-13T22:30:59.230387+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,DRUG-005,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,atorvastatin twenty milligrams at bedtime,atorvastatin 20 mg at bedtime,atorvastatin 20 mg at bedtime,257,225,139,10,,stop,,2026-05-13T22:30:20.127599+00:00,2026-05-13T22:30:59.488876+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,EMAIL-001,7acc949020ec,Render emails in lowercase.,send it to john at acme dot com,send it to john@acme.com,send it to john@acme.com,253,217,134,9,,stop,,2026-05-13T22:30:20.129758+00:00,2026-05-13T22:30:59.743869+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,EMAIL-002,7acc949020ec,,email me at sarah dot lee at gmail dot com,email me at sarah.lee@gmail.com,email me at sarah.lee@gmail.com,264,228,126,10,,stop,,2026-05-13T22:30:20.131871+00:00,2026-05-13T22:31:00.013636+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,EMAIL-007,7acc949020ec,Render emails in lowercase.,ping me at chris at outlook dot com,ping me at chris@outlook.com,ping me at chris@outlook.com,326,282,134,10,,stop,,2026-05-13T22:30:20.133978+00:00,2026-05-13T22:31:00.341602+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,EMAIL-009,7acc949020ec,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,239,208,124,9,,stop,,2026-05-13T22:30:20.136224+00:00,2026-05-13T22:31:00.585044+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,EMAIL-E003,7acc949020ec,,send to four oh four at error dot dev,send to 404@error.dev,send to 404@error.dev,252,215,124,10,,stop,,2026-05-13T22:30:20.138332+00:00,2026-05-13T22:31:00.844243+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,EMAIL-S-006,7acc949020ec,,e v a at workmail dot net,eva@workmail.net,eva@workmail.net,263,250,123,6,,stop,,2026-05-13T22:30:20.140487+00:00,2026-05-13T22:31:01.108765+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,EMAIL-S-009,7acc949020ec,,dr smith dot j at clinic dot com,drsmith.j@clinic.com,dr.smith.j@clinic.com,406,365,123,8,,stop,,2026-05-13T22:30:20.142588+00:00,2026-05-13T22:31:01.516878+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,ID-A-007,7acc949020ec,Render case numbers as plain digits.,the case number is seven seven seven eight eight eight nine nine,the case number is 77788899,the case number is 77788899,435,396,139,14,,stop,,2026-05-13T22:30:20.144875+00:00,2026-05-13T22:31:01.953915+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,ID-A-012,7acc949020ec,Render loyalty numbers as plain digits.,your loyalty number is nine eight seven six five four three two one,your loyalty number is 987654321,your loyalty number is 987654321,324,259,140,15,,stop,,2026-05-13T22:30:20.147019+00:00,2026-05-13T22:31:02.279510+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,ID-C-004,7acc949020ec,,id one oh oh oh oh oh oh oh seven,id 100000007,id 10000007,265,219,125,11,,stop,,2026-05-13T22:30:20.149171+00:00,2026-05-13T22:31:02.546795+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,ID-C-007,7acc949020ec,,ref number one one one two two two three three three,ref number 111222333,ref number 111-22-3333,323,259,126,15,,stop,,2026-05-13T22:30:20.151258+00:00,2026-05-13T22:31:02.870648+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,ID-C-009,7acc949020ec,,id eight zero zero five five five oh oh oh oh,id 800555000,id 8005550000,299,240,126,13,,stop,,2026-05-13T22:30:20.153708+00:00,2026-05-13T22:31:03.171554+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,ID-D-003,7acc949020ec,"This is a confirmation code, format as alphanumeric uppercase.",your code is delta echo seven seven two,your code is DE772,your code is DELTECHO772,269,227,139,10,,stop,,2026-05-13T22:30:20.156398+00:00,2026-05-13T22:31:03.442402+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,ID-L-004,7acc949020ec,,license plate seven a b c one two three,license plate 7ABC123,license plate 7ABC123,256,230,124,9,,stop,,2026-05-13T22:30:20.158463+00:00,2026-05-13T22:31:03.700286+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,ID-PX-005,7acc949020ec,Format as ISBN-10.,the book is zero three oh six four oh six one five two,the book is 0-306-40615-2,the book is 0306406152,269,205,140,15,,stop,,2026-05-13T22:30:20.160591+00:00,2026-05-13T22:31:03.971021+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,INT-010,7acc949020ec,,two thousand twenty four to two thousand twenty six,2024 to 2026,2024 to 2026,273,223,124,11,,stop,,2026-05-13T22:30:20.162848+00:00,2026-05-13T22:31:04.245693+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MESSY-004,7acc949020ec,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",561,357,156,49,,stop,,2026-05-13T22:30:20.164999+00:00,2026-05-13T22:31:04.808279+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MESSY-005,7acc949020ec,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,Alright so the technician will come uh between 2:00 and 4:00 PM on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,1197,603,160,58,,stop,,2026-05-13T22:30:20.167109+00:00,2026-05-13T22:31:06.006631+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MESSY-015,7acc949020ec,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping","your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",566,314,158,52,,stop,,2026-05-13T22:30:20.169418+00:00,2026-05-13T22:31:06.573986+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MESSY-020,7acc949020ec,,so your subscription of uh forty nine ninety nine a month renews on uh the fifteenth of each month and uh your invoice is available at uh billing dot acme dot com slash invoices slash twenty twenty six and there's no contract so you can cancel anytime,so your subscription of uh $49.99 a month renews on uh the 15th of each month and uh your invoice is available at uh billing.acme.com/invoices/2026 and there's no contract so you can cancel anytime,so your subscription of uh $49.99 a month renews on uh the 15th of each month and uh your invoice is available at uh billing.acme.com/invoices/2026 and there's no contract so you can cancel anytime,617,359,166,55,,stop,,2026-05-13T22:30:20.171929+00:00,2026-05-13T22:31:07.192111+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MIXED-005,7acc949020ec,"Format dates as 'Month Day', times in 12-hour, and use the % symbol.",at noon on june tenth the rate dropped two point five percent,at 12:00 PM on June 10 the rate dropped 2.5%,at noon on June 10 the rate dropped 2.5%,306,236,153,16,,stop,,2026-05-13T22:30:20.174225+00:00,2026-05-13T22:31:07.499554+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MIXED-007,7acc949020ec,"Format invoice IDs as-is, currency with $, and dates as 'Month Day'.",invoice number i n v two oh two six oh oh four seven for forty seven dollars due march first,invoice number INV-2026-0047 for $47 due March 1,invoice number INV20260047 for $47 due March 1,399,320,157,20,,stop,,2026-05-13T22:30:20.176289+00:00,2026-05-13T22:31:07.900023+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MIXED-010,7acc949020ec,,his ssn is one two three four five six seven eight nine and dob is january fifteenth nineteen ninety,"his ssn is 123-45-6789 and dob is January 15, 1990","his ssn is 123-45-6789 and dob is January 15, 1990",356,219,137,30,,stop,,2026-05-13T22:30:20.178645+00:00,2026-05-13T22:31:08.257157+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MIXED-011,7acc949020ec,,transfer five thousand dollars from account two oh oh oh five five five to routing one two one oh oh oh two four eight,"transfer $5,000 from account 200055 to routing 121000248",transfer $5000 from account 2000555 to routing 121000248,687,571,139,29,,stop,,2026-05-13T22:30:20.180780+00:00,2026-05-13T22:31:08.953990+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MIXED-012,7acc949020ec,,appointment on march third at ten thirty for amoxicillin two fifty milligrams,appointment on March 3 at 10:30 AM for amoxicillin 250 mg,appointment on March 3 at 10:30 AM for amoxicillin 250 mg,410,315,130,23,,stop,,2026-05-13T22:30:20.182872+00:00,2026-05-13T22:31:09.387517+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MIXED-014,7acc949020ec,,the credit card four one one one one one one one one one one one one two three four expires oh seven slash twenty eight,the credit card 4111 1111 1111 1234 expires 07/28,the credit card 4111-1111-1111-1234 expires 07/28,377,234,140,31,,stop,,2026-05-13T22:30:20.184957+00:00,2026-05-13T22:31:09.766437+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MIXED-025,7acc949020ec,,the account ending in four three two one was charged forty seven dollars and fifty cents,the account ending in 4321 was charged $47.50,the account ending in 4321 was charged $47.50,298,219,131,18,,stop,,2026-05-13T22:30:20.187375+00:00,2026-05-13T22:31:10.066360+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MONEY-005,7acc949020ec,Format currency with the dollar sign.,about thirty five dollars total,about $35 total,about $35 total,236,218,132,6,,stop,,2026-05-13T22:30:20.189499+00:00,2026-05-13T22:31:10.304390+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MONEY-008,7acc949020ec,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62,charge them $62,276,275,132,6,,stop,,2026-05-13T22:30:20.191589+00:00,2026-05-13T22:31:10.581455+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MONEY-013,7acc949020ec,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $129.99,270,223,124,12,,stop,,2026-05-13T22:30:20.193656+00:00,2026-05-13T22:31:10.853093+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MONEY-E008,7acc949020ec,,two hundred dollars and ninety nine cents,$200.99,$200.99,259,235,122,8,,stop,,2026-05-13T22:30:20.195928+00:00,2026-05-13T22:31:11.113491+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MONEY-E012,7acc949020ec,,two and a half million dollars,$2.5M,$2.5M,227,200,121,6,,stop,,2026-05-13T22:30:20.198085+00:00,2026-05-13T22:31:11.341971+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MONEY-P001,7acc949020ec,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is $42.00,259,239,135,10,,stop,,2026-05-13T22:30:20.200181+00:00,2026-05-13T22:31:11.602208+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MONEY-PX-005,7acc949020ec,"Always use full digits, never K/M/B suffixes.",we raised two point five million dollars,"we raised $2,500,000",we raised 2500000 dollars,277,230,139,12,,stop,,2026-05-13T22:30:20.202392+00:00,2026-05-13T22:31:11.880784+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,MONEY-T004,7acc949020ec,,they invoiced two ten fifteen,they invoiced $210.15,they invoiced $20.15,292,276,121,10,,stop,,2026-05-13T22:30:20.204638+00:00,2026-05-13T22:31:12.175152+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PCT-004,7acc949020ec,,the rate is fifteen percent,the rate is 15%,the rate is 15%,512,478,120,8,,stop,,2026-05-13T22:30:20.206739+00:00,2026-05-13T22:31:12.688881+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PCT-007,7acc949020ec,Use the % symbol.,seventy five percent agree,75% agree,75% agree,282,279,131,5,,stop,,2026-05-13T22:30:20.208990+00:00,2026-05-13T22:31:12.971607+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PCT-008,7acc949020ec,,ninety percent confident,90% confident,90% confident,238,221,119,5,,stop,,2026-05-13T22:30:20.212973+00:00,2026-05-13T22:31:13.211283+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PCT-010,7acc949020ec,,forty percent off,40% off,40% off,221,204,119,5,,stop,,2026-05-13T22:30:20.215245+00:00,2026-05-13T22:31:13.433826+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PCT-E002,7acc949020ec,,down negative five percent,down -5%,down -5%,445,414,119,5,,stop,,2026-05-13T22:30:20.217431+00:00,2026-05-13T22:31:13.880849+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PCT-S003,7acc949020ec,Always use the % symbol.,approximately fifteen percent,approximately 15%,approximately 15%,247,226,129,6,,stop,,2026-05-13T22:30:20.219618+00:00,2026-05-13T22:31:14.129061+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PHONE-009,7acc949020ec,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,413,341,142,16,,stop,,2026-05-13T22:30:20.221759+00:00,2026-05-13T22:31:14.544106+00:00
ft-qwen3.5-9b-v2-c1-20260513T222749Z,ft-qwen3.5-9b-v2-c1,together,PHONE-010,7acc949020ec,,call seven seven three five five five oh four oh four,call 773-555-0404,call 773-555-0404,286,224,126,15,,stop,,2026-05-13T22:30:20.223849+00:00,2026-05-13T22:31:14.831880+00:00
