run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,TIME-E-002,7d8c326253d4,,twelve o'clock,12:00,12:00,1154.93,1141.31,2093,224,0.00029475,stop,,2026-05-06T07:00:49.476320+00:00,2026-05-06T07:00:50.631277+00:00,12:00,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""twelve o'clock"" formatted as ""12:00"" preserves meaning.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,TIME-Q-005,7d8c326253d4,,half past noon,12:30 PM,12:30 PM,623.63,603.20,2093,126,0.00023595,stop,,2026-05-06T07:00:49.366555+00:00,2026-05-06T07:00:49.990224+00:00,half past noon,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Half past noon"" is correctly formatted as 12:30 PM.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-002,7d8c326253d4,,we received forty seven applications,we received 47 applications,we received 47 applications,642.97,631.60,2095,92,0.00021585,stop,,2026-05-06T07:00:49.990503+00:00,2026-05-06T07:00:50.633506+00:00,we received 47 applications,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted as digits; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-004,7d8c326253d4,,about fifteen minutes left,about 15 minutes left,about 15 minutes left,546.89,523.58,2094,132,0.0002397,stop,,2026-05-06T07:00:50.400902+00:00,2026-05-06T07:00:50.947850+00:00,about fifteen minutes left,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted from word to digit; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-008,7d8c326253d4,,only five seats left,only 5 seats left,only 5 seats left,366.80,342.60,2094,71,0.0002031,stop,,2026-05-06T07:00:50.633917+00:00,2026-05-06T07:00:51.000777+00:00,only five seats left,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number ""five"" formatted as ""5""; content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,TIME-E-005,7d8c326253d4,,around tennish,around 10ish,around 10ish,1137.01,1076.46,2094,92,0.0002157,stop,,2026-05-06T07:00:49.807525+00:00,2026-05-06T07:00:50.944578+00:00,around tennish,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""tennish"" formatted as ""10ish"" preserves meaning.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-006,7d8c326253d4,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,456.52,434.95,2095,121,0.00023325,stop,,2026-05-06T07:00:50.631554+00:00,2026-05-06T07:00:51.088130+00:00,we hit 100 subscribers,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number formatted as digits, content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-005,7d8c326253d4,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,687.14,677.36,2104,101,0.0002226,stop,,2026-05-06T07:00:50.495371+00:00,2026-05-06T07:00:51.182573+00:00,eight reps on the floor,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"""Eight"" formatted as ""8""; content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,TIME-E-006,7d8c326253d4,,uh like maybe four o'clock,uh like maybe 4:00,uh like maybe 4:00,1341.87,1290.28,2097,199,0.00028035,stop,,2026-05-06T07:00:49.882114+00:00,2026-05-06T07:00:51.224015+00:00,uh like maybe 04:00,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""four o'clock"" is correctly formatted as ""4:00"" with all other words preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,TIME-E-004,7d8c326253d4,,at oh dark thirty,at 0:30,at oh dark thirty,1472.81,1461.93,2094,472,0.0004437,stop,,2026-05-06T07:00:49.752807+00:00,2026-05-06T07:00:51.225640+00:00,at oh dark thirty,impeller-stem-baseline,,False,,,other,Candidate left slang unformatted; reference converts to 0:30.,n_a,No instruction given.,False,none,Output matches input exactly.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-009,7d8c326253d4,Render numbers as digits.,twenty four hours a day,24 hours a day,24 hours a day,401.94,376.68,2105,93,0.00021795,stop,,2026-05-06T07:00:50.945208+00:00,2026-05-06T07:00:51.347215+00:00,twenty four hours a day,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Number rendered as digits.,False,none,"""twenty four"" formatted as ""24""; meaning preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-Y-001,7d8c326253d4,,we launched in nineteen ninety nine,we launched in 1999,we launched in 1999,544.28,527.40,2096,148,0.0002496,stop,,2026-05-06T07:00:51.001214+00:00,2026-05-06T07:00:51.545531+00:00,we launched in 1999,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted from words to digits; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-Y-002,7d8c326253d4,,back in nineteen seventy three,back in 1973,back in 1973,535.67,520.46,2095,121,0.00023325,stop,,2026-05-06T07:00:51.088736+00:00,2026-05-06T07:00:51.624448+00:00,back in 1973,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spelled-out year converted to numeric form; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-007,7d8c326253d4,Render numbers as digits.,approximately seventy two units,approximately 72 units,approximately 72 units,1005.25,988.22,2103,121,0.00023445,stop,,2026-05-06T07:00:50.631942+00:00,2026-05-06T07:00:51.637232+00:00,approximately 72 units,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Number rendered as digits.,False,none,"Number ""seventy two"" formatted as ""72""; content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-Y-005,7d8c326253d4,,since nineteen eighty four,since 1984,since 1984,681.53,647.97,2094,168,0.0002613,stop,,2026-05-06T07:00:51.225786+00:00,2026-05-06T07:00:51.907370+00:00,since 1984,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number formatting of ""nineteen eighty four"" to ""1984"" preserves meaning.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-010,7d8c326253d4,,six items in the cart,6 items in the cart,6 items in the cart,471.09,439.61,2095,72,0.00020385,stop,,2026-05-06T07:00:50.948551+00:00,2026-05-06T07:00:51.419684+00:00,six items in the cart,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""six"" formatted as numeral ""6""; meaning preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-Y-004,7d8c326253d4,,the class of two thousand ten,the class of 2010,the class of 2010,706.04,697.07,2096,147,0.000249,stop,,2026-05-06T07:00:51.224318+00:00,2026-05-06T07:00:51.930414+00:00,the class of 2010,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number formatted as digits, content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-L-002,7d8c326253d4,,we sold one million two hundred thousand units,"we sold 1,200,000 units","we sold 1,200,000 units",395.19,310.25,2099,83,0.00021105,stop,,2026-05-06T07:00:51.545764+00:00,2026-05-06T07:00:51.941010+00:00,"we sold 1,200,000 units",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted numerically; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-L-001,7d8c326253d4,,the population is twelve thousand four hundred,"the population is 12,400","the population is 12,400",578.21,552.40,2097,86,0.00036615,stop,,2026-05-06T07:00:51.419883+00:00,2026-05-06T07:00:51.998144+00:00,"the population is 12,400",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted numerically; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-Y-006,7d8c326253d4,,starting twenty twenty seven,starting 2027,starting 2027,655.74,623.54,2094,114,0.0002289,stop,,2026-05-06T07:00:51.348597+00:00,2026-05-06T07:00:52.004406+00:00,starting 2027,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year correctly formatted from words to digits.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-L-004,7d8c326253d4,,about two hundred fifty thousand customers,"about 250,000 customers","about 250,000 customers",477.54,444.34,2096,141,0.0002454,stop,,2026-05-06T07:00:51.637520+00:00,2026-05-06T07:00:52.115121+00:00,"about 250,000 customers",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted numerically; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-L-003,7d8c326253d4,,the file has fifty thousand rows,"the file has 50,000 rows","the file has 50,000 rows",519.30,498.59,2098,135,0.0002421,stop,,2026-05-06T07:00:51.624824+00:00,2026-05-06T07:00:52.144170+00:00,"the file has 50,000 rows",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted from words to digits; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-L-006,7d8c326253d4,,the dataset has nine million records,"the dataset has 9,000,000 records","the dataset has 9,000,000 records",577.64,552.19,2100,156,0.000255,stop,,2026-05-06T07:00:51.931118+00:00,2026-05-06T07:00:52.508815+00:00,"the dataset has 9,000,000 records",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,"""Nine million"" formatted as ""9,000,000""; content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-R-003,7d8c326253d4,,from one hundred to two hundred users,from 100 to 200 users,from 100 to 200 users,544.48,526.94,2097,160,0.00025695,stop,,2026-05-06T07:00:52.005129+00:00,2026-05-06T07:00:52.549672+00:00,from 100 to 200 users,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers were formatted as digits but content is preserved exactly.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-R-001,7d8c326253d4,,between five and ten people,between 5 and 10 people,between 5 and 10 people,583.94,566.50,2095,119,0.00023205,stop,,2026-05-06T07:00:51.941855+00:00,2026-05-06T07:00:52.525857+00:00,between five and ten people,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-R-004,7d8c326253d4,,eight or nine episodes,8 or 9 episodes,8 or 9 episodes,437.83,412.61,2094,121,0.0002331,stop,,2026-05-06T07:00:52.115717+00:00,2026-05-06T07:00:52.553598+00:00,eight or nine episodes,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-R-002,7d8c326253d4,,expect twenty to thirty seats,expect 20 to 30 seats,expect 20–30 seats,811.69,791.68,2097,214,0.00028935,stop,,2026-05-06T07:00:51.999251+00:00,2026-05-06T07:00:52.811092+00:00,expect 20 to 30 seats,impeller-stem-baseline,,False,,,pass,"En-dash range ""20–30"" is a stylistically equivalent variant of ""20 to 30"".",n_a,No instruction provided.,False,none,Numbers formatted with en-dash range; meaning preserved.,False,judge_pass_em_fail,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-E001,7d8c326253d4,,we got twenty twenty vision,we got 20/20 vision,we got 2020 vision,355.66,298.42,2095,73,0.00020445,stop,,2026-05-06T07:00:52.554592+00:00,2026-05-06T07:00:52.910314+00:00,we got twenty twenty vision,impeller-stem-baseline,,False,,,wrong_value,"""2020"" misinterprets the idiom; should be ""20/20"" vision.",n_a,No instruction provided.,False,none,"""twenty twenty"" formatted as ""2020""; content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-O-003,7d8c326253d4,,our fifth attempt,our 5th attempt,our fifth attempt,410.23,396.67,2093,111,0.00022695,stop,,2026-05-06T07:00:52.526276+00:00,2026-05-06T07:00:52.936560+00:00,our fifth attempt,impeller-stem-baseline,,False,,,style_violation,"Ordinal left as word ""fifth"" instead of digit form ""5th"".",n_a,No instruction provided.,False,none,Output matches input exactly.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-O-001,7d8c326253d4,,the third quarter results,the 3rd quarter results,the Q3 results,676.47,652.03,2094,134,0.0002409,stop,,2026-05-06T07:00:52.295266+00:00,2026-05-06T07:00:52.971795+00:00,the third quarter results,impeller-stem-baseline,,False,,,other,"Paraphrased ""third quarter"" as ""Q3"" instead of formatting the ordinal as ""3rd"".",n_a,No instruction provided.,False,none,"""Q3"" is a standard formatted abbreviation for ""third quarter""; meaning preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-O-002,7d8c326253d4,,she finished in twenty first place,she finished in 21st place,she finished in 21st place,564.06,551.10,2096,180,0.0002688,stop,,2026-05-06T07:00:52.509273+00:00,2026-05-06T07:00:53.073399+00:00,she finished in twenty first place,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Twenty first"" correctly formatted as ""21st"".",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-Y-003,7d8c326253d4,,by twenty thirty,by 2030,by 2030,1111.54,1099.32,2094,232,0.0002997,stop,,2026-05-06T07:00:51.183121+00:00,2026-05-06T07:00:52.294712+00:00,by 2030,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""twenty thirty"" correctly formatted as ""2030"".",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-R-005,7d8c326253d4,,around fifteen to twenty minutes,around 15 to 20 minutes,around 15–20 minutes,993.12,950.38,2095,131,0.00023925,stop,,2026-05-06T07:00:52.144702+00:00,2026-05-06T07:00:53.137863+00:00,around fifteen to twenty minutes,impeller-stem-baseline,,False,,,pass,"En dash range is a stylistically equivalent variant of ""15 to 20"".",n_a,No instruction provided.,False,none,Numbers formatted as digits with en-dash; meaning preserved.,False,judge_pass_em_fail,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-O-004,7d8c326253d4,,the one hundred and second floor,the 102nd floor,the 102nd Floor,611.21,589.60,2095,161,0.00025725,stop,,2026-05-06T07:00:52.550220+00:00,2026-05-06T07:00:53.161467+00:00,the 102nd Floor,impeller-stem-baseline,,False,,,pass,"Correct ordinal formatting; capitalization of ""Floor"" is trivial.",n_a,No instruction provided.,False,minor_addition,"Content preserved with numeric formatting; ""Floor"" capitalization is a minor stylistic addition.",False,judge_pass_em_fail,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-004,7d8c326253d4,,the rate is fifteen percent,the rate is 15%,the rate is 15%,313.84,297.84,2095,67,0.00020085,stop,,2026-05-06T07:00:53.161800+00:00,2026-05-06T07:00:53.475688+00:00,the rate is fifteen percent,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,"""fifteen percent"" formatted as ""15%"" preserves meaning.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-001,7d8c326253d4,Use the % symbol.,growth was twenty percent,growth was 20%,growth was 20%,541.99,529.89,2103,86,0.00021345,stop,,2026-05-06T07:00:52.972322+00:00,2026-05-06T07:00:53.514384+00:00,growth was 20%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""twenty percent"" formatted as ""20%"" preserves meaning exactly.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-002,7d8c326253d4,,conversion is at five percent,conversion is at 5%,conversion is at 5%,575.60,533.70,2095,116,0.00023025,stop,,2026-05-06T07:00:53.073859+00:00,2026-05-06T07:00:53.649533+00:00,conversion is at 5%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five percent"" formatted as ""5%"" preserves meaning exactly.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-E002,7d8c326253d4,,two and a half cups,2.5 cups,2.5 cups,1031.89,704.97,2095,225,0.00029565,stop,,2026-05-06T07:00:52.811743+00:00,2026-05-06T07:00:53.843835+00:00,two and a half cups,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Two and a half"" formatted as ""2.5"" preserves meaning exactly.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-006,7d8c326253d4,,dropped by ten percent,dropped by 10%,dropped by 10%,365.38,332.48,2095,77,0.00020685,stop,,2026-05-06T07:00:53.476239+00:00,2026-05-06T07:00:53.841674+00:00,dropped by 10%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,"""ten percent"" formatted as ""10%"" preserves meaning.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-003,7d8c326253d4,Use the % symbol.,we saw thirty percent uplift,we saw 30% uplift,we saw 30% uplift,714.62,403.82,2105,98,0.00022095,stop,,2026-05-06T07:00:53.138131+00:00,2026-05-06T07:00:53.852806+00:00,we saw 30% uplift,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""thirty percent"" formatted as ""30%""; content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-007,7d8c326253d4,Use the % symbol.,seventy five percent agree,75% agree,75% agree,503.27,483.27,2102,88,0.0003681,stop,,2026-05-06T07:00:53.514973+00:00,2026-05-06T07:00:54.018304+00:00,75% agree,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""seventy five percent"" correctly formatted as ""75%""; content preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-E004,7d8c326253d4,,give or take a hundred or so,give or take 100 or so,give or take a 100 or so,1181.15,1161.19,2098,189,0.0002745,stop,,2026-05-06T07:00:52.937081+00:00,2026-05-06T07:00:54.118310+00:00,give or take a 100 or so,impeller-stem-baseline,,False,,,other,"Kept ""a"" before the numeral, producing awkward ""a 100"" instead of ""100"".",n_a,No instruction provided.,False,none,"""hundred"" formatted as numeral ""100""; meaning preserved.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-L-005,7d8c326253d4,,seven hundred thousand dollars in arr,"700,000 in ARR","$700,000 in arr",2138.51,2091.33,2096,200,0.0002808,stop,,2026-05-06T07:00:51.907991+00:00,2026-05-06T07:00:54.046576+00:00,"$700,000 in arr",impeller-stem-baseline,,False,,,pass,"Numeric value correct with grouping; ""$"" and lowercase ""arr"" are minor stylistic variations from reference.",n_a,No instruction provided.,False,none,"""seven hundred thousand dollars"" correctly formatted as ""$700,000""; ""in arr"" preserved.",False,judge_pass_em_fail,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,CARD-E003,7d8c326253d4,,down by negative five,down by -5,down by -5,516.00,495.01,2094,118,0.0002313,stop,,2026-05-06T07:00:52.910827+00:00,2026-05-06T07:00:53.426868+00:00,down by negative five,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""negative five"" correctly formatted as ""-5"".",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-D-001,7d8c326253d4,,rate of two point five percent,rate of 2.5%,rate of 2.5%,347.77,321.35,2096,77,0.000207,stop,,2026-05-06T07:00:53.853231+00:00,2026-05-06T07:00:54.201070+00:00,rate of two point five percent,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves meaning exactly.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-008,7d8c326253d4,,ninety percent confident,90% confident,90% confident,571.11,548.24,2093,103,0.00022215,stop,,2026-05-06T07:00:53.650113+00:00,2026-05-06T07:00:54.221294+00:00,90% confident,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Ninety percent"" formatted as ""90%"" preserves meaning.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-009,7d8c326253d4,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,522.35,511.70,2104,85,0.000213,stop,,2026-05-06T07:00:53.842232+00:00,2026-05-06T07:00:54.364679+00:00,only 1% churn,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%"" preserves meaning exactly.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-010,7d8c326253d4,,forty percent off,40% off,40% off,571.45,555.51,2093,95,0.00021735,stop,,2026-05-06T07:00:53.844491+00:00,2026-05-06T07:00:54.416019+00:00,40% off,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty percent"" formatted as ""40%"" preserves meaning exactly.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-005,7d8c326253d4,Use the % symbol.,about fifty percent of users,about 50% of users,about 50% of users,1042.32,1021.15,2105,108,0.00022695,stop,,2026-05-06T07:00:53.427274+00:00,2026-05-06T07:00:54.469676+00:00,about 50% of users,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""Fifty percent"" formatted as ""50%"" preserves meaning exactly.",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-D-004,7d8c326253d4,,zero point five percent margin,0.5% margin,0.5% margin,383.09,358.98,2095,79,0.00020805,stop,,2026-05-06T07:00:54.120291+00:00,2026-05-06T07:00:54.503505+00:00,0.5% margin,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves meaning exactly.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-S001,7d8c326253d4,"Keep 'percent' as the word, not the symbol.",we hit twenty percent,we hit 20 percent,we hit 20 percent,560.55,546.52,2110,180,0.0002709,stop,,2026-05-06T07:00:54.365397+00:00,2026-05-06T07:00:54.926020+00:00,we hit 20%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Kept 'percent' as the word.,False,none,Number formatted as digits; content preserved.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-S003,7d8c326253d4,Always use the % symbol.,approximately fifteen percent,approximately 15%,approximately 15%,553.23,536.49,2103,134,0.00024225,stop,,2026-05-06T07:00:54.470428+00:00,2026-05-06T07:00:55.023729+00:00,approximately 15%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""fifteen percent"" correctly formatted as ""15%"".",True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-D-003,7d8c326253d4,,ninety nine point nine percent uptime,99.9% uptime,99.9% uptime,1324.53,1257.99,2095,85,0.00021165,stop,,2026-05-06T07:00:54.047226+00:00,2026-05-06T07:00:55.371852+00:00,99.9% uptime,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves the original meaning exactly.,True,,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-D-006,7d8c326253d4,,twelve point three percent yoy,12.3% YoY,12.3% yoy,1024.62,1006.69,2095,108,0.00022545,stop,,2026-05-06T07:00:54.222011+00:00,2026-05-06T07:00:55.246725+00:00,12.3% yoy,impeller-stem-baseline,,False,,,pass,"Percent value correctly formatted; ""yoy"" capitalization is a minor stylistic variant.",n_a,No instruction provided.,False,none,Numeric and abbreviation formatting preserves all input content.,False,judge_pass_em_fail,
chained-full-impeller-stem-gpt-oss-120b-groq-iter09,gpt-oss-120b-groq,impeller-stem+groq,PCT-S002,7d8c326253d4,"Keep 'percent' as the word, not the symbol.",down five percent,down 5 percent,down 5 percent,685.32,663.62,2109,194,0.00027915,stop,,2026-05-06T07:00:54.418003+00:00,2026-05-06T07:00:55.103387+00:00,down 5%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Kept 'percent' as a word.,False,none,Number formatted as digit; content preserved.,True,,
