id,entity_class,variant,expected_output,response,latency_ms,reasoning_tokens,completion_tokens,opus_accuracy,opus_catastrophic,opus_reason,gpt_accuracy,gpt_catastrophic,gpt_reason,opus_pass,gpt_pass,both_pass,disagree,error
AUG4-PHONE-NUMBER-011-44,PHONE_NUMBER,extension_with_pound,Call (305) 555-0119 ext. 204.,call (305) 555-0119 ext. 204,471,296,12,pass,False,Phone number and extension correct; minor casing/punctuation differences are stylistically equivalent.,pass,False,Phone number and extension are correctly formatted; casing/punctuation differences are acceptable.,True,True,True,False,
AUG4-PHONE-NUMBER-013-44,PHONE_NUMBER,us_country_code,Escalations go to 1-877-555-0155.,escalations go to 1‑877‑555‑0155,418,208,13,style_violation,False,Correct digits but missing capitalization and terminal period.,pass,False,Phone number digits are correct; casing/punctuation differences are acceptable by default.,False,True,False,True,
AUG4-PHONE-NUMBER-021-44,PHONE_NUMBER,us_default,Call (305) 555-0167 for the consult.,call (305) 555-0167 for the consult,376,188,11,pass,False,Phone number formatted correctly; missing capitalization/punctuation is minor.,pass,False,Phone number is correctly formatted; casing and punctuation differences are acceptable.,True,True,True,False,
AUG4-PHONE-NUMBER-023-44,PHONE_NUMBER,e164_prompted,Add my contact +16175550131.,add my contact +16175550131,531,242,10,pass,False,Phone number correctly formatted in E.164; capitalization/punctuation minor.,pass,False,Phone number is correctly formatted in E.164; casing/punctuation differences are acceptable.,True,True,True,False,
AUG4-TIME-003-44,TIME,military_24h,The security shift change happens at 14:00.,the security shift change happens at 14:00,346,125,9,pass,False,Time correctly formatted as 14:00; missing capitalization/punctuation is minor.,pass,False,The time is correctly formatted as 14:00; punctuation/capitalization differences are acceptable.,True,True,True,False,
AUG4-TIME-004-44,TIME,military_24h,The briefing starts at 09:30 in conference room B.,the briefing starts at 09:30 in conference room b,338,137,11,pass,False,Time correctly formatted as 09:30; missing capitalization is minor.,pass,False,Time is correctly formatted as 09:30; capitalization/punctuation differences are acceptable.,True,True,True,False,
AUG4-PHONE-NUMBER-024-44,PHONE_NUMBER,international_australia,Sydney desk is +61 2 9374 4000.,sydney desk is +61 293 744 000,1101,712,11,style_violation,False,Digits correct but grouping doesn't match standard Australian format (+61 2 9374 4000); also missing capitalization and period.,numeric_drift,True,Phone number grouping changes the digit sequence from +61 2 9374 4000 to +61 293 744 000.,False,False,False,False,
AUG4-TIME-009-44,TIME,noon_midnight,The system maintenance window starts at 12:00 AM.,the system maintenance window starts at 12:00 AM,436,210,10,style_violation,False,Time value is correct but missing capitalization and terminal punctuation.,pass,False,Time value is correctly formatted; only capitalization/punctuation differ.,False,True,False,True,
AUG4-TIME-011-44,TIME,timezone_eastern,The earnings call begins at 3:00 PM ET.,the earnings call begins at 3 PM Eastern,371,114,11,style_violation,False,"Missing capitalization and period; ""Eastern"" vs ""ET"" is acceptable but lacks sentence casing.",pass,False,Time and Eastern timezone are correctly formatted in an equivalent style.,False,True,False,True,
AUG4-TIME-014-44,TIME,military_24h,Deploy the patch at 22:00 tonight.,deploy the patch at 22:00 tonight,197,87,12,pass,False,Time correctly formatted as 22:00; missing capitalization/period is minor styling.,pass,False,Time is correctly formatted as 22:00; casing/punctuation differences are acceptable.,True,True,True,False,
AUG4-TIME-016-44,TIME,quarter_half,The pharmacy reopens 1:30 PM in the afternoon.,the pharmacy reopens 1:30 PM in the afternoon,351,162,12,style_violation,False,"Time entity formatted correctly, but missing capitalization and period punctuation.",pass,False,Correctly formats the time as 1:30 PM; casing/punctuation differences are acceptable.,False,True,False,True,
AUG4-TIME-020-44,TIME,quarter_to_pm,The doctor will see you at 3:45 PM.,the doctor will see you at 3:45 PM,393,186,11,style_violation,False,Time correctly formatted as 3:45 PM but missing capitalization and terminal period.,pass,False,Time value is correctly formatted; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-CREDIT-CARD-006-50,CREDIT_CARD,triple_chunked,I wrote down 5444 9876 1234 0005.,i wrote down 5444 9876 1234 0005,879,614,14,style_violation,False,Digits correct but missing capitalization and final period.,pass,False,Digits are correctly formatted into credit card groups; casing and final period are stylistic.,False,True,False,True,
AUG5-CREDIT-CARD-011-50,CREDIT_CARD,dashes_override,Bill 4242-4242-4242-4242.,bill 4242-4242-2222-2222,891,638,12,numeric_drift,True,Digits substituted: last 8 digits became 2222-2222 instead of 4242-4242.,numeric_drift,True,Card digits drift from 4242 repeated to include 2222 groups.,False,False,False,False,
AUG5-CREDIT-CARD-028-50,CREDIT_CARD,redact_amex_natural,Please charge my Amex XXXX XXXX XXXX 4044.,please charge my amex XXXX XXXX XXXX 0044,628,339,10,wrong_value,True,"Last four digits should be 4044 (from ""four four oh oh four four"" → ...004044), but candidate produced 0044.",numeric_drift,True,"Last four digits should be 4044, not 0044.",False,False,False,False,
AUG5-CREDIT-CARD-036-51,CREDIT_CARD,all_oh,Card on file is 4000 0000 1234 5678.,card on file is 4000 0000 1234 5678,492,271,15,pass,False,Digits correct and grouped properly; missing capitalization/period is minor.,pass,False,Credit card digits are correct; capitalization and final punctuation are acceptable style variants.,True,True,True,False,
AUG5-CREDIT-CARD-021-50,CREDIT_CARD,amex_natural,The corporate Amex starts with 37 and the full number is 3782 819463 11005 5.,the corporate amex starts with three seven and the full number is 3782 8194 6311 0055,1089,693,24,style_violation,False,"Digits are correct (3782819463110055) but grouped as 16-digit Visa-style 4-4-4-4 instead of Amex 4-6-5; also ""three seven"" not converted and capitalization missing.",other,False,"It failed to format the initial 'three seven' as 37, though the full card digits are correct.",False,False,False,False,
AUG5-CREDIT-CARD-041-51,CREDIT_CARD,discover_16,The Discover card reads 6011 7722 3344 5566.,the discover card reads 6011 7722 3344 5566,592,328,15,pass,False,Correct digits and grouping; capitalization/punctuation minor.,pass,False,Credit card digits are correct; capitalization and punctuation differences are acceptable.,True,True,True,False,
AUG5-CREDIT-CARD-044-51,CREDIT_CARD,slow_dictation,Ready 4 pause 3 pause 2 pause 1 pause 9876 1234 5678.,ready four pause three pause two pause one pause nine eight seven six one two three four five six seven eight,388,162,20,other,True,Candidate did not format at all; left digits as words.,other,False,"Candidate left the transcript unformatted, failing to convert spoken credit-card digits.",False,False,False,False,
AUG5-CREDIT-CARD-045-51,CREDIT_CARD,amex_oh,Corp Amex 3700 554433 22110.,corp amex 3700 554433 22110,853,426,11,pass,False,Digits and grouping match reference; capitalization/punctuation are minor stylistic differences.,pass,False,Credit card digits are correct; casing and final punctuation are acceptable defaults.,True,True,True,False,
AUG5-CREDIT-CARD-047-51,CREDIT_CARD,with_expiry,Card 4982 3311 5577 9988 expires next June.,card 4982 3311 5577 9988 expires June,706,335,14,other,False,"Dropped the word ""next"" before June, altering the expiry meaning; also missing capitalization and period.",other,False,"Dropped the word 'next' from the expiry phrase, changing the temporal detail.",False,False,False,False,
AUG5-CREDIT-CARD-050-51,CREDIT_CARD,redaction_mc,Mastercard XXXX XXXX XXXX 9911.,mastercard XXXX XXXX XXXX 9911,621,337,9,pass,False,Correct redaction format with proper last four digits; only capitalization/punctuation differs.,pass,False,Correctly redacts the Mastercard number and preserves the last four digits; casing/punctuation differences are stylistic.,True,True,True,False,
AUG5-CREDIT-CARD-055-51,CREDIT_CARD,voicemail,Hey leaving my card on voicemail 4678 1234 9876 5432 call back.,hey leaving my card on voicemail 4678 1234 9876 5432 call back,466,275,19,style_violation,False,Credit card digits correct but missing capitalization and final period.,pass,False,Credit card digits are correctly grouped; capitalization/punctuation differences are acceptable.,False,True,False,True,
AUG5-CREDIT-CARD-060-51,CREDIT_CARD,clean_basic,The corporate Visa is 4512 8934 5678 9012.,the corporate visa is 4512 8934 5678 9012,432,208,15,style_violation,False,Digits correct but missing capitalization and final period.,pass,False,Credit card digits are correct; casing and final punctuation are stylistic.,False,True,False,True,
AUG5-CREDIT-CARD-069-52,CREDIT_CARD,discover_clean,The Discover card is 6011 7283 9456 1234.,the discover card is 6011 7283 9456 1234,486,256,15,pass,False,Card digits correctly grouped; capitalization/punctuation minor stylistic differences.,pass,False,Credit card digits are correctly grouped; casing and final punctuation are minor stylistic differences.,True,True,True,False,
AUG5-CREDIT-CARD-062-52,CREDIT_CARD,double_chunked,The card is 4377 2299 8165 4321.,the card ends in 4377 229861 54321,1108,706,12,numeric_drift,True,Digits misgrouped and altered: reference 4377 2299 8165 4321 vs candidate 4377 229861 54321 — missing a 9 and regrouped incorrectly.,numeric_drift,True,"Credit card digits are regrouped with missing/substituted spacing and a dropped 9 sequence, yielding the wrong number.",False,False,False,False,
AUG5-CREDIT-CARD-083-52,CREDIT_CARD,name_distractor,The card under name Margaret Holloway is 5388 4422 7799 1166.,the card under name margaret holloway is 5388 4422 7799 1166,583,327,20,style_violation,False,Digits correct but missing capitalization and terminal punctuation.,pass,False,Credit card digits and grouping are correct; capitalization/punctuation differences are stylistic.,False,True,False,True,
AUG5-CREDIT-CARD-096-53,CREDIT_CARD,redact_space_delim,The card on file is XXXX XXXX XXXX 4762.,XXXX XXXX XXXX 4762,519,318,8,pass,False,Correct redaction with last four digits 4762 matching reference.,other,False,The candidate dropped the surrounding sentence and only returned the redacted card.,True,False,False,True,
AUG5-CREDIT-CARD-084-52,CREDIT_CARD,redact_amex_short,The Amex is XXXX XXXXXX X4972.,the amex is XXXX XXXXXX X9742,1133,644,9,numeric_drift,True,"Last four digits should be 4972 but candidate produced 9742, scrambling the digits.",numeric_drift,True,The last four digits were transposed from 4972 to 9742.,False,False,False,False,
AUG5-CREDIT-CARD-089-52,CREDIT_CARD,jcb_clean,The JCB card is 3528 9976 5432 1198 7.,the jcb card is 3528 9976 5432 1198 7,1336,809,18,style_violation,False,"Digits correct and grouped properly, but missing capitalization and terminal punctuation.",pass,False,Credit card digits are correctly grouped; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-NO-ENTITY-007-50,NO_ENTITY,meeting_proper_noun,Sarah mentioned she would handle that part of the project.,sarah mentioned she would handle that part of the project,456,148,10,style_violation,False,"Missing capitalization of ""Sarah"" and no terminal punctuation.",other,False,Candidate failed default capitalization and terminal punctuation.,False,False,False,False,
AUG5-CREDIT-CARD-067-52,CREDIT_CARD,oh_heavy,Charge it to 4000 0000 6789 1234.,charge it to 4000 0067 8912 34,2633,1774,13,numeric_drift,True,"Digit grouping misaligned; reference is 4000 0000 6789 1234 but candidate produced 4000 0067 8912 34, dropping a zero from the second group.",numeric_drift,True,Credit card digits/grouping omit two zeros and change the digit sequence.,False,False,False,False,
AUG5-NO-ENTITY-022-50,NO_ENTITY,meeting_long,"I was talking to the team earlier and we all kind of agreed that the current direction is working, but we might want to revisit it later.",i was talking to the team earlier and we all kind of agreed that the current direction is working but we might want to revisit it later,477,203,26,style_violation,False,No capitalization or punctuation applied; default formatting not performed.,other,False,Candidate left the transcript unformatted without capitalization or punctuation.,False,False,False,False,
AUG5-NO-ENTITY-026-50,NO_ENTITY,contact_center_polite_close,"Alright, that sounds good. Thanks again for your patience.",alright that sounds good thanks again for your patience,310,109,9,style_violation,False,No capitalization or punctuation applied; default formatting expected.,other,False,"Candidate left the transcript unformatted, missing capitalization and punctuation.",False,False,False,False,
AUG5-CREDIT-CARD-099-53,CREDIT_CARD,redact_triples_doubles,Verify card XXXX XXXX XXXX 4811.,verify card XXXX XXXX XXXX 9481,1342,934,9,wrong_value,True,"Last four should be 4811 but candidate produced 9481, misparsing the spelled-out digits.",numeric_drift,True,"Last four digits should be 4811, but candidate outputs 9481.",False,False,False,False,
AUG5-NO-ENTITY-028-50,NO_ENTITY,medical_vague_time,I have had this cough for like a while now and it just will not go away.,i have had this cough for like a while now and it just will not go away,386,135,16,style_violation,False,Missing capitalization and terminal punctuation.,pass,False,Only capitalization and terminal punctuation differ; default formatting is acceptable.,False,True,False,True,
AUG5-NO-ENTITY-029-50,NO_ENTITY,voice_agent_disambig,"Wait, did you mean the first option or the second one?",wait did you mean the first option or the second one,150,36,10,style_violation,False,"Missing capitalization, comma, and question mark; no formatting applied.",other,False,Missing default punctuation and capitalization for the question.,False,False,False,False,
AUG5-NO-ENTITY-032-51,NO_ENTITY,voice_agent_apology,"I am sorry, I did not quite catch that. Could you repeat it?",i am sorry i did not quite catch that could you repeat it,216,63,12,style_violation,False,No capitalization or punctuation applied; default formatting not performed.,other,False,Candidate left the transcript unpunctuated and uncapitalized instead of applying default formatting.,False,False,False,False,
AUG5-NO-ENTITY-034-51,NO_ENTITY,contact_center_thanks,Thank you so much for your patience today.,thank you so much for your patience today,385,78,9,style_violation,False,Missing capitalization and terminal punctuation.,pass,False,"Only capitalization and punctuation differ, which is acceptable default formatting.",False,True,False,True,
AUG5-NO-ENTITY-035-51,NO_ENTITY,generic_weather,It has been raining nonstop for days and I am so over it.,it has been raining nonstop for days and i am so over it,311,103,12,style_violation,False,Missing capitalization and terminal punctuation expected in default formatting.,other,False,Candidate failed default capitalization and punctuation formatting.,False,False,False,False,
AUG5-NO-ENTITY-037-51,NO_ENTITY,voice_agent_confirm,"Okay, got it. Is there anything else I can help you with?",okay got it is there anything else i can help you with,304,92,11,style_violation,False,Candidate left input unchanged with no capitalization or punctuation applied.,other,False,"Candidate left the transcript unformatted, missing capitalization and punctuation.",False,False,False,False,
AUG5-NO-ENTITY-048-51,NO_ENTITY,meeting_proper_noun,John mentioned earlier that we should probably revisit this next quarter.,john mentioned earlier that we should probably revisit this next quarter,289,89,10,style_violation,False,"Failed to capitalize proper noun ""John"" and sentence start, and missing terminal period.",other,False,Candidate failed default capitalization and final punctuation.,False,False,False,False,
AUG5-NO-ENTITY-050-51,NO_ENTITY,medical_two_utterances,The swelling has gone down a lot. It feels much better now.,the swelling has gone down a lot it feels much better now,311,120,11,style_violation,False,Candidate did not capitalize or add sentence-splitting punctuation.,other,False,Candidate failed to add expected capitalization and sentence punctuation.,False,False,False,False,
AUG5-NO-ENTITY-053-51,NO_ENTITY,contact_center_apology,I apologize for the inconvenience. This must be really annoying.,i apologize for the inconvenience this must be really annoying,271,66,9,style_violation,False,Candidate left input unchanged with no capitalization or punctuation applied.,other,False,"Candidate left the transcript unformatted, missing capitalization and punctuation.",False,False,False,False,
AUG5-NO-ENTITY-059-51,NO_ENTITY,contact_center_long,So basically I have been trying to get this sorted out for a while and nobody seems to know what is going on.,so basically i have been trying to get this sorted out for a while and nobody seems to know what is going on,369,136,22,style_violation,False,No capitalization or terminal punctuation applied; default formatting not performed.,other,False,Candidate left the transcript unformatted without capitalization or punctuation.,False,False,False,False,
AUG5-NO-ENTITY-062-52,NO_ENTITY,finance_general,I was thinking about moving some of my savings into something safer.,i was thinking about moving some of my savings into something safer,216,70,11,style_violation,False,Missing capitalization and terminal punctuation.,other,False,Candidate failed basic capitalization and punctuation formatting.,False,False,False,False,
AUG5-NO-ENTITY-063-52,NO_ENTITY,medical_symptom,My throat has been feeling kind of scratchy since yesterday morning.,my throat has been feeling kind of scratchy since yesterday morning,343,192,11,style_violation,False,Missing capitalization and terminal punctuation.,pass,False,Text matches aside from default capitalization and final punctuation.,False,True,False,True,
AUG5-NO-ENTITY-069-52,NO_ENTITY,voice_agent_clarify,"Um, could you say that one more time? I did not hear you.",um could you say that one more time i did not hear you,365,150,12,style_violation,False,No capitalization or punctuation applied; default formatting not performed.,other,False,"Candidate left the transcript unformatted, missing capitalization and punctuation.",False,False,False,False,
AUG5-NO-ENTITY-072-52,NO_ENTITY,meeting_proper_noun_amazon,Amazon has been one of our biggest competitors in that space.,amazon has been one of our biggest competitors in that space,311,87,10,wrong_value,False,"Failed to capitalize ""Amazon"" and missing terminal punctuation.",other,False,Did not capitalize the proper noun or add terminal punctuation as in default formatting.,False,False,False,False,
AUG5-NO-ENTITY-073-52,NO_ENTITY,contact_center_ack,"Yeah, no, totally, I completely understand where you are coming from.",yeah no totally i completely understand where you are coming from,373,176,10,style_violation,False,Candidate did not apply capitalization or punctuation; output is identical to raw input.,other,False,Candidate left default capitalization and punctuation unformatted.,False,False,False,False,
AUG5-NO-ENTITY-081-52,NO_ENTITY,voice_agent_repeat,"Sorry about that, let me try that again.",sorry about that let me try that again,240,46,9,style_violation,False,"Missing capitalization, comma, and terminal period.",other,False,Candidate did not apply default capitalization or punctuation.,False,False,False,False,
AUG5-NO-ENTITY-091-53,NO_ENTITY,contact_center_complaint,This is honestly the third time I'm calling about the same issue.,this is honestly the third time im calling about the same issue,277,118,11,style_violation,False,"Candidate did not apply default capitalization, punctuation, or apostrophe formatting.",other,False,Candidate left default punctuation/capitalization and contraction formatting undone.,False,False,False,False,
AUG5-NO-ENTITY-100-53,NO_ENTITY,generic_long_sentence,I was thinking maybe we could try that new place down the street if everyone is up for it tonight.,i was thinking maybe we could try that new place down the street if everyone is up for it tonight,244,104,19,style_violation,False,"Missing capitalization of ""I"" and sentence-final period; default formatting not applied.",other,False,Output lacks default capitalization and final punctuation compared with the required formatted sentence.,False,False,False,False,
AUG5-NO-ENTITY-106-53,NO_ENTITY,contact_center_with_brand,I used to bank with Chase before switching over.,i used to bank with chase before switching over,283,116,10,style_violation,False,"Missing capitalization (sentence start, ""Chase"" brand) and terminal punctuation.",other,False,Candidate failed default capitalization and punctuation formatting.,False,False,False,False,
AUG5-NO-ENTITY-116-53,NO_ENTITY,contact_center_with_name,Mike was the one who helped me out the last time.,mike was the one who helped me out the last time,367,96,11,style_violation,False,"Missing capitalization of ""Mike"" and no terminal punctuation.",other,False,Candidate failed default formatting capitalization and terminal punctuation.,False,False,False,False,
AUG5-NO-ENTITY-119-53,NO_ENTITY,medical_history,My mother had something similar when she was younger.,my mother had something similar when she was younger,319,99,10,style_violation,False,Missing capitalization and terminal period vs reference default formatting.,other,False,Candidate failed default capitalization and terminal punctuation.,False,False,False,False,
AUG5-NO-ENTITY-120-54,NO_ENTITY,voice_agent_clarification,"Sorry, I didn't quite catch that. Could you say it again?",sorry i didnt quite catch that could you say it again,237,92,10,style_violation,False,"Missing capitalization, punctuation, and apostrophes expected in default formatting.",other,False,Candidate failed to apply basic punctuation and capitalization from default formatting.,False,False,False,False,
AUG5-NUMERIC-ID-001-50,NUMERIC_ID,order_long_digits,I placed order number 24819365.,i placed order number 24819365,384,223,11,pass,False,Correct digits; minor capitalization/punctuation differences are stylistically equivalent.,pass,False,Numeric ID is correct; capitalization and final period are acceptable formatting differences.,True,True,True,False,
AUG5-NUMERIC-ID-010-50,NUMERIC_ID,mrn_with_double,Chart MRN is 3375119.,chart mrn is 33 75 119,752,380,9,style_violation,False,Digits correct (3375119) but spaced and lacks capitalization/punctuation.,style_violation,False,Digits are correct but not combined into the expected MRN format.,False,False,False,False,
AUG5-NUMERIC-ID-017-50,NUMERIC_ID,mrn_with_oh,The MRN on file is 50320098.,the mrn on file is 50320098,551,268,9,style_violation,False,Numeric value correct but missing capitalization and terminal punctuation.,pass,False,Numeric ID is correct; casing and punctuation are acceptable formatting variants.,False,True,False,True,
AUG5-NUMERIC-ID-023-50,NUMERIC_ID,patient_id_nato,Patient ID PHR-9274.,patient ID PHR-9274,596,237,9,pass,False,Correct ID value and NATO decoding; minor capitalization/punctuation differences are stylistically equivalent.,pass,False,The numeric ID value is correctly formatted; casing/punctuation are stylistic.,True,True,True,False,
AUG5-NUMERIC-ID-028-50,NUMERIC_ID,case_id_short,Refer to case SR-88.,refer to case SR-88,403,171,7,pass,False,Correct ID value and format; missing capitalization/punctuation is minor stylistic variance.,pass,False,Correctly formats the case ID; capitalization/punctuation differences are acceptable.,True,True,True,False,
AUG5-NUMERIC-ID-029-50,NUMERIC_ID,order_eleven_digit,Order ID 76543210987.,order ID 76543210987,676,379,10,pass,False,Digits match reference; minor capitalization/punctuation differences are stylistically equivalent.,pass,False,Numeric ID is correct; casing/punctuation differences are stylistic.,True,True,True,False,
AUG5-NUMERIC-ID-031-51,NUMERIC_ID,order_seven_digits,Please ship order number 2481936.,"please ship order number 2,481,936",464,230,9,style_violation,False,Digits correct but order ID formatted with thousands separators and missing capitalization/period.,pass,False,The order number digits are correct; comma grouping is an acceptable default variant.,False,True,False,True,
AUG5-NUMERIC-ID-033-51,NUMERIC_ID,confirmation_nato,Confirmation code JK9421.,confirmation code JULIET KILO 9421,571,298,9,style_violation,False,NATO words not collapsed to letters JK; digits correct but format differs from reference.,wrong_value,False,"NATO words were not converted to the letters JK, changing the code value.",False,False,False,False,
AUG5-NUMERIC-ID-034-51,NUMERIC_ID,tracking_ups_long,UPS tracking 1Z999AA10123456789.,UPS tracking 1Z999AA10123456789,533,298,10,pass,False,Tracking number correctly formatted; missing trailing period is trivial.,pass,False,Tracking ID is correctly formatted; missing final period is inconsequential.,True,True,True,False,
AUG5-NUMERIC-ID-047-51,NUMERIC_ID,mrn_double_letters,The chart number is MRN-447281.,the chart number is MRN-447281,385,161,10,style_violation,False,Numeric ID correct but missing capitalization and terminal period.,pass,False,Correctly formats the MRN value; capitalization/punctuation differences are acceptable.,False,True,False,True,
AUG5-NUMERIC-ID-055-51,NUMERIC_ID,confirmation_dash,Your confirmation is T5-7729.,your confirmation is T5-7729,507,244,10,style_violation,False,Correct ID value but missing capitalization and terminal punctuation.,pass,False,Correct numeric ID; casing and final punctuation are minor formatting differences.,False,True,False,True,
AUG5-NUMERIC-ID-058-51,NUMERIC_ID,case_double_dash,Escalation ID SUP-2024-0911.,escalation id sup-2024-0911,429,147,10,style_violation,False,"Numeric ID correct, but missing capitalization and terminal punctuation.",pass,False,Numeric ID digits and separators are correct; casing/punctuation differences are stylistic.,False,True,False,True,
AUG5-NUMERIC-ID-061-52,NUMERIC_ID,order_seven_digits,I would like to check on order number 3812946.,i would like to check on order number 3812946,474,195,11,style_violation,False,Numeric ID correct but missing capitalization and terminal punctuation.,pass,False,Numeric ID is correctly formatted; capitalization and final punctuation differences are acceptable.,False,True,False,True,
AUG5-NUMERIC-ID-077-52,NUMERIC_ID,loan_account,Loan account 2250398147 0.,loan account (225) 039-8147,634,337,9,wrong_value,True,"Candidate formatted the loan account number as a phone number and dropped the trailing ""0"" digit from the input.",numeric_drift,True,Candidate formatted the loan account as a phone number and omitted the final 0 digit.,False,False,False,False,
AUG5-NUMERIC-ID-078-52,NUMERIC_ID,order_singletons,Order AB-91732.,order a b dash nine one seven three two,755,461,11,other,False,Candidate returned input unchanged; failed to format the order ID.,other,False,Candidate left the transcript unformatted instead of producing the order ID AB-91732.,False,False,False,False,
AUG5-NUMERIC-ID-082-52,NUMERIC_ID,warranty_long,Warranty claim WC-4477098123.,warranty claim WC-4477-098123,549,323,9,style_violation,False,"Digits all present and correct, but candidate inserted an extra hyphen and didn't capitalize/punctuate sentence.",numeric_drift,True,"The numeric ID digits differ: reference has 4477098123 but candidate splits as 4477-098123, adding an extra 0 position and dropping the expected sequence.",False,False,False,False,
AUG5-PHONE-NUMBER-015-50,PHONE_NUMBER,hyphen_spoken,Text me at (312) 555-0127.,text me at (312) 555-0127,536,246,10,pass,False,Phone number correctly formatted; missing capitalization and period are minor stylistic differences.,pass,False,Phone number digits are correct and default style is acceptable despite casing/punctuation differences.,True,True,True,False,
AUG5-PHONE-NUMBER-031-51,PHONE_NUMBER,us_10_digit,My cell is (202) 555-0167.,my cell is (202) 555-0167,362,206,10,pass,False,Phone number correctly formatted; missing capitalization/period is minor stylistic.,pass,False,Phone number digits and formatting are correct; capitalization and final period are minor style differences.,True,True,True,False,
AUG5-PHONE-NUMBER-030-50,PHONE_NUMBER,e164_prompted,The London line is +442079460123.,the london line is +44279460123,641,348,12,numeric_drift,True,"Candidate dropped a digit: ""+44279460123"" instead of ""+442079460123"" (missing the 0 after 2).",numeric_drift,True,"Phone number is missing the London area code zero after +44, changing the digits.",False,False,False,False,
AUG5-PHONE-NUMBER-032-51,PHONE_NUMBER,e164_prompted,please confirm the callback at +14155550182,please confirm the callback at +14155550182,394,171,9,pass,False,Matches reference exactly.,pass,False,Phone number is correctly formatted in E.164 with the right digits.,True,True,True,False,
AUG5-PHONE-NUMBER-053-51,PHONE_NUMBER,us_10_digit,Please save (312) 555-0165 in your contacts.,please save (312) 555-0165 in your contacts,634,317,12,pass,False,Phone number correctly formatted; missing capitalization and period are minor.,pass,False,Phone number is correctly formatted; casing and final period are stylistic.,True,True,True,False,
AUG5-PHONE-NUMBER-054-51,PHONE_NUMBER,extension,Our nurse station is (617) 555-0199 ext. 4.,our nurse station is (617) 555-0199 ext. 4,506,246,15,style_violation,False,Phone number correct but missing capitalization and terminal period.,pass,False,Phone number and extension are correctly formatted; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-PHONE-NUMBER-056-51,PHONE_NUMBER,international,Madrid sales is +34 91 432 10 98.,madrid sales is +34 914 321 098,517,284,11,pass,False,Digits match reference; grouping is a valid alternative for Spanish numbers. Capitalization missing but no style was prompted.,pass,False,Phone number digits and international format are correct despite different grouping and casing/punctuation.,True,True,True,False,
AUG5-PHONE-NUMBER-057-51,PHONE_NUMBER,vanity_letters,If you locked yourself out dial 1-800-LOCKSMITH.,if you locked yourself out dial one eight hundred locksmith,315,111,9,other,True,Candidate did not format; left input unchanged with no capitalization or vanity number conversion.,other,False,Phone number was left unformatted rather than converted to 1-800-LOCKSMITH.,False,False,False,False,
AUG5-PHONE-NUMBER-061-52,PHONE_NUMBER,us_default,Call dispatch at (312) 555-0147 if the driver is late.,call dispatch at (312) 555-0147 if the driver is late,375,212,15,pass,False,Phone number correctly formatted; capitalization/punctuation minor but entity value matches.,pass,False,Phone number is correctly formatted; capitalization and final period differences are acceptable.,True,True,True,False,
AUG5-PHONE-NUMBER-062-52,PHONE_NUMBER,e164,please add +12025550162 to the case file,please add +12025550162 to the case file,412,204,10,pass,False,Matches reference exactly.,pass,False,Phone number is correctly formatted in E.164 with all digits preserved.,True,True,True,False,
AUG5-PHONE-NUMBER-071-52,PHONE_NUMBER,extension,The doctor on call is at (312) 555-0133 ext. 47.,the doctor on call is at (312) 555-0133 ext 47,520,284,16,pass,False,Phone number and extension correctly formatted; missing capitalization/period are minor style differences.,pass,False,Phone number and extension are correctly formatted with only minor punctuation/capitalization differences.,True,True,True,False,
AUG5-PHONE-NUMBER-077-52,PHONE_NUMBER,us_default,The realtor said her number is (305) 555-0167.,the realtor said her number is (305) 555-0167,410,272,13,pass,False,Phone number correctly formatted; minor capitalization/punctuation differences are stylistically equivalent.,pass,False,Phone number digits and formatting are correct; casing/punctuation differences are acceptable.,True,True,True,False,
AUG5-PHONE-NUMBER-085-52,PHONE_NUMBER,extension,The partner can be reached at (415) 555-0157 ext. 9.,the partner can be reached at 415‑555‑0157 ext. 9,457,241,16,pass,False,Phone digits and extension correct; dash format is a valid equivalent variant.,pass,False,Phone number and extension are correctly formatted with an equivalent phone style.,True,True,True,False,
AUG5-TIME-007-50,TIME,seconds_past,The timestamp shows 2:00:30 on the log.,the timestamp shows 2:00:30 on the log,369,164,11,style_violation,False,Time formatted correctly but missing capitalization and terminal punctuation.,pass,False,Time value is correctly formatted; casing/punctuation differences are acceptable.,False,True,False,True,
AUG5-TIME-015-50,TIME,timezone_mountain,The demo runs at 2:00 PM MT.,the demo runs at 2 PM Mountain Time,348,203,12,pass,False,"Time value is correct; ""2 PM Mountain Time"" is a valid equivalent of ""2:00 PM MT"".",pass,False,Time and timezone are correctly formatted with an acceptable style variant.,True,True,True,False,
AUG5-TIME-020-50,TIME,military_24h,Server maintenance begins at 22:00 hours.,server maintenance begins at 22:00,461,194,10,style_violation,False,Time value correct (22:00) but missing capitalization and sentence-ending punctuation.,other,False,It formats the time correctly but drops the word “hours” and final punctuation/capitalization.,False,False,False,False,
AUG5-TIME-024-50,TIME,twelve_hour_ampm,Your ride will arrive at 6:20 PM outside terminal four.,your ride will arrive at 6:20 PM outside terminal four,342,132,13,style_violation,False,Time formatted correctly but missing sentence capitalization and final period.,pass,False,Time is correctly formatted as 6:20 PM; capitalization/punctuation differences are acceptable.,False,True,False,True,
