run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error,judge2_model,judge2_accuracy,judge2_accuracy_reason,judge2_promptability,judge2_promptability_reason,judge2_catastrophic,judge2_hallucination,judge2_hallucination_reason,judge2_error,judges_agree
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CARD-006,7acc949020ec,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,1953,1940,111,8,,stop,,2026-05-12T21:58:16.717758+00:00,2026-05-12T21:58:18.671063+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number formatted as digits, content preserved.",True,,,gpt-5.5,pass,Candidate matches the reference formatting.,n_a,No formatting instruction was provided.,False,none,Number formatting from words to digits preserves the content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CARD-E004,7acc949020ec,,give or take a hundred or so,give or take 100 or so,give or take a hundred or so,2039,2022,113,8,,stop,,2026-05-12T21:58:16.721960+00:00,2026-05-12T21:58:18.761257+00:00,False,,,wrong_value,"Candidate left ""a hundred"" in words instead of converting to numeral ""100"".",n_a,No formatting instruction provided.,False,none,Output matches input exactly.,True,,,gpt-5.5,other,The cardinal was left unformatted as words instead of default numeric form.,n_a,No formatting instruction was provided.,False,none,Output exactly matches the input.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CANONICAL-TALKATOO-CENTURY,7acc949020ec,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 06/26/2026,1844,1776,135,14,,stop,,2026-05-12T21:58:16.713285+00:00,2026-05-12T21:58:18.557809+00:00,False,,,wrong_value,"Misparsed ""two six twenty six"" as 06/26 instead of 02/06/2026.",followed,Used MM/DD/YYYY format as instructed.,True,fabricated,"Input ""two six twenty six"" doesn't specify month 06; the year/month interpretation adds a fabricated ""06"" month.",True,,,gpt-5.5,numeric_drift,Date was formatted as 06/26/2026 instead of 02/06/2026.,followed,"The MM/DD/YYYY style was used, but the date value was misinterpreted.",False,fabricated,"The candidate changes the likely date from two/six/twenty-six to 06/26/2026, adding a day/month interpretation not justified.",,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CANONICAL-NIAGARA-PHONE,7acc949020ec,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is +17342722384,2094,2043,132,16,,stop,,2026-05-12T21:58:16.708780+00:00,2026-05-12T21:58:18.803120+00:00,False,,,pass,Digits match reference; E.164 format is a valid US phone variant.,followed,Formatted as a US phone number with +1 country code.,False,fabricated,"The output added a ""+"" prefix making it look like a phone number, but the input was just a reference number without country code indication.",False,judge_pass_em_fail,,gpt-5.5,pass,The phone number digits and US country code are correct in an equivalent format.,followed,The US phone number instruction was honored.,False,fabricated,The output adds a plus sign before the digit sequence that was not present in the input.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CARD-O-003,7acc949020ec,,our fifth attempt,our 5th attempt,our fifth attempt,2173,2162,109,4,,stop,,2026-05-12T21:58:16.726209+00:00,2026-05-12T21:58:18.899545+00:00,False,,,style_violation,"Reference converts ordinal word to ""5th""; candidate left it as ""fifth"".",n_a,No instruction provided.,False,none,Output matches input exactly.,True,,,gpt-5.5,other,Ordinal was left unformatted instead of converted to 5th.,n_a,No formatting instruction was provided.,False,none,Output exactly matches the input.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CARD-L-003,7acc949020ec,,the file has fifty thousand rows,"the file has 50,000 rows","the file has 50,000 rows",2292,2274,112,12,,stop,,2026-05-12T21:58:16.724080+00:00,2026-05-12T21:58:19.016488+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted numerically; content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference formatting.,n_a,No formatting instruction was provided.,False,none,"Numeric formatting preserves 'fifty thousand' as 50,000 with no content change.",,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CC-003,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,it's four oh oh oh one two three four five six seven eight nine oh one two,it's 4000 1234 5678 9012,it's 4000 1234 5678 9012,2268,2196,146,24,,stop,,2026-05-12T21:58:16.732508+00:00,2026-05-12T21:58:19.000829+00:00,True,,,pass,Matches reference exactly.,followed,Used XXXX XXXX XXXX XXXX space-group format.,False,none,All digits preserved and grouped from the spoken sequence.,True,,,gpt-5.5,pass,Card number is correctly formatted in four space-separated groups.,followed,The requested space-grouped card format was honored.,False,none,"The output preserves all spoken digits and words, only formatting the digit sequence into grouped numerals.",,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CC-010,7acc949020ec,,the visa is four five three nine one four eight eight oh three four three six four six seven,the visa is 4539 1488 0343 6467,the visa is 453-914-8803-6467,2307,2247,125,22,,stop,,2026-05-12T21:58:16.736649+00:00,2026-05-12T21:58:19.044522+00:00,False,,,style_violation,Digits are correct but grouped as 3-3-4-4 with hyphens instead of standard 4-4-4-4 credit card format.,n_a,No formatting instruction provided.,False,dropped_content,"Input has 16 digits (4539 1488 0343 6467) but output only contains 14 digits, dropping ""43"".",True,,,gpt-5.5,numeric_drift,"Credit card digits are regrouped incorrectly, yielding a different digit sequence than the reference.",n_a,No formatting instruction was provided.,True,none,All spoken digits are preserved and only formatted with hyphens.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CARD-PX-002,7acc949020ec,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have three teams and 24 engineers,2321,2272,128,10,,stop,,2026-05-12T21:58:16.728307+00:00,2026-05-12T21:58:19.049834+00:00,False,,,style_violation,"""three"" was left as a word instead of digit ""3"".",partial,"Converted 24 but not three, only partially honoring digit instruction.",False,none,Number formatted as digits; content preserved.,True,,,gpt-5.5,style_violation,The value 3 is correct but left as a word despite the digit style instruction.,partial,It converted 24 to digits but not three.,False,none,Numeric formatting changes words to digits without altering content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CC-E001,7acc949020ec,Format Amex as XXXX XXXXXX XXXXX.,the amex is three seven one four four nine six three five three nine eight four three one,the amex is 3714 496353 98431,the amex is XXXX XXXXXX XXXXX,2365,2303,142,12,,stop,,2026-05-12T21:58:16.740842+00:00,2026-05-12T21:58:19.106431+00:00,False,,,other,"Candidate output the literal mask template instead of the actual digits, dropping the credit card value entirely.",partial,Used the requested spacing pattern but replaced digits with X placeholders.,True,none,Amex card number correctly masked in 4-6-5 format matching the 15 digits provided.,True,,,gpt-5.5,other,Candidate replaced the card number with literal placeholders instead of formatting the digits.,ignored,It used the style template literally rather than applying it to the Amex number.,True,dropped_content,"The original spoken card digits are replaced with Xs, dropping the actual digits.",,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CARD-Y-001,7acc949020ec,,we launched in nineteen ninety nine,we launched in 1999,we launched in 1999,2483,2479,112,9,,stop,,2026-05-12T21:58:16.730413+00:00,2026-05-12T21:58:19.214242+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatting only; content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference formatting for the year.,n_a,No formatting instruction was provided.,False,none,Number formatting preserves the original content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CC-007,7acc949020ec,,it's six oh one one oh oh oh oh oh oh oh oh oh oh oh four,it's 6011 0000 0000 0004,it's 601 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000,2415,2198,125,68,,stop,,2026-05-12T21:58:16.734568+00:00,2026-05-12T21:58:19.150184+00:00,False,,,numeric_drift,Candidate produced far too many digits and wrong values; should be 6011 0000 0000 0004.,n_a,No instruction given.,True,fabricated,"Input has 6, 0, 1, then twelve 0's, then 4; output fabricated many extra zeros and dropped the final 4.",True,,,gpt-5.5,numeric_drift,"Credit card digits are added and regrouped, changing the number.",n_a,No formatting instruction was provided.,True,fabricated,The output fabricates many extra zero groups beyond the transcript and drops the final 'four'.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CC-E002,7acc949020ec,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111 1111 1111 1111,2476,2414,134,22,,stop,,2026-05-12T21:58:16.742906+00:00,2026-05-12T21:58:19.218906+00:00,False,,,style_violation,Used spaces instead of requested dashes between groups.,ignored,Instruction specified dashes; candidate used spaces.,False,none,"The spoken digits (one four, fifteen ones) are correctly formatted as the 16-digit card number.",True,,,gpt-5.5,style_violation,Card number digits are correct but spaces were used instead of requested dashes.,ignored,The instruction to format card numbers with dashes was not honored.,False,none,The output correctly formats the spoken card number into digits without adding or dropping content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-E002,7acc949020ec,,the audit was sometime in q three,the audit was sometime in Q3,the audit was sometime in Q3,2616,2592,113,8,,stop,,2026-05-12T21:58:16.749235+00:00,2026-05-12T21:58:19.365893+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""q three"" properly formatted as ""Q3""; all content preserved.",True,,,gpt-5.5,pass,Candidate matches the reference formatting for Q3.,n_a,No formatting instruction was provided.,False,none,Q3 is a justified formatting of 'q three' with all content preserved.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,CC-R-001,7acc949020ec,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,the card is four one one one one one one one one one one one one two three four,the card is XXXX XXXX XXXX 1234,the card is XXXX XXXX XXXX 234,2620,2557,148,14,,stop,,2026-05-12T21:58:16.744965+00:00,2026-05-12T21:58:19.365725+00:00,False,,,numeric_drift,"Last 4 digits should be 1234 but output shows 234, dropping a digit.",partial,Used correct redaction format but failed to preserve 4 trailing digits.,True,fabricated,"Input has 16 digits (4111 1111 1111 1234) but output shows ""234"" (3 digits) instead of ""1234"", dropping a digit; also masking format alters content representation.",True,,,gpt-5.5,numeric_drift,"The redacted card keeps only 3 last digits instead of 1234, dropping a digit.",partial,It redacted the number but did not preserve the required last 4 digits.,True,dropped_content,The output masks many digits and also drops the final digit '4' from the input sequence.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-006,7acc949020ec,,on august thirty first he resigned,on August 31 he resigned,on August 31 he resigned,2629,2618,112,8,,stop,,2026-05-12T21:58:16.747066+00:00,2026-05-12T21:58:19.376748+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Date formatted numerically; all content preserved.,True,,,gpt-5.5,pass,Candidate exactly matches the reference date formatting.,n_a,No formatting instruction was provided.,False,none,"Output preserves the date and statement, only formatting 'thirty first' as '31' and capitalizing August.",,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-ISO-001,7acc949020ec,Format dates as ISO 8601.,the launch is march fifth twenty twenty six,the launch is 2026-03-05,the launch is 2026-03-05,2669,2607,129,15,,stop,,2026-05-12T21:58:16.753307+00:00,2026-05-12T21:58:19.422856+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date formatted in ISO 8601 as instructed.,False,none,Date formatted to ISO; content preserved.,True,,,gpt-5.5,pass,Candidate matches the ISO 8601 reference date exactly.,followed,The ISO 8601 date formatting instruction was honored.,False,none,Date is reformatted from words to ISO format with all content preserved.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-EU-001,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the third of february twenty twenty six,meeting on the 03/02/2026,meeting on the 3/02/2026,2687,2620,129,14,,stop,,2026-05-12T21:58:16.751268+00:00,2026-05-12T21:58:19.438269+00:00,False,,,style_violation,Day not zero-padded to DD as instructed (3 vs 03).,partial,Used DD/MM/YYYY order but omitted leading zero on day.,False,none,Date formatted numerically; content preserved.,True,,,gpt-5.5,style_violation,Date value is correct but day is not zero-padded as requested DD/MM/YYYY.,partial,Used EU order and year but did not fully follow two-digit day format.,False,dropped_content,The output omits 'of February' as words and changes the date into a potentially ambiguous numeric format.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-ISO-007,7acc949020ec,Format dates as ISO 8601.,flight is on october fourteenth twenty twenty six,flight is on 2026-10-14,flight is on 2026-10-14,2763,2699,129,15,,stop,,2026-05-12T21:58:16.759572+00:00,2026-05-12T21:58:19.522972+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date formatted as ISO 8601.,False,none,Date correctly formatted to ISO; no content added or dropped.,True,,,gpt-5.5,pass,Date matches the ISO 8601 reference.,followed,ISO 8601 date formatting was honored.,False,none,Date is reformatted from words to ISO while preserving the stated flight date.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-PX-006,7acc949020ec,Render dates in long-form English.,we filed on the third of october twenty twenty four,"we filed on October 3, 2024","we filed on October 3, 2024",2896,2859,129,13,,stop,,2026-05-12T21:58:16.761691+00:00,2026-05-12T21:58:19.658580+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered in long-form English as instructed.,False,none,Date correctly formatted from spoken form; no content changed.,True,,,gpt-5.5,pass,The date is correctly rendered in long-form English as in the reference.,followed,The requested long-form English date style was honored.,False,none,Date formatting preserves the transcript content exactly.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-ISO-006,7acc949020ec,Format dates as ISO 8601.,end of fiscal is december thirty first twenty twenty six,end of fiscal is 2026-12-31,end of fiscal is 2026-12-31,2756,2689,131,16,,stop,,2026-05-12T21:58:16.757501+00:00,2026-05-12T21:58:19.513661+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date formatted in ISO 8601 as instructed.,False,none,Date formatted to ISO; all content preserved.,True,,,gpt-5.5,pass,The date is correctly formatted as ISO 8601 with the right value.,followed,The ISO 8601 date formatting instruction was honored.,False,none,Date reformatted from spoken form to ISO with all content preserved.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-ISO-003,7acc949020ec,Format dates as ISO 8601.,delivery date june ninth twenty twenty five,delivery date 2025-06-09,delivery date 2025-06-09,2922,2855,128,14,,stop,,2026-05-12T21:58:16.755367+00:00,2026-05-12T21:58:19.677812+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,Date formatted to ISO standard; content preserved.,True,,,gpt-5.5,pass,The date matches the ISO 8601 reference.,followed,The ISO 8601 date formatting instruction was honored.,False,none,Date was normalized to ISO format with all content preserved.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-US-001,7acc949020ec,Format dates as MM/DD/YYYY.,the date is march fifth twenty twenty six,the date is 03/05/2026,the date is 03/05/2026,2944,2877,128,15,,stop,,2026-05-12T21:58:16.763653+00:00,2026-05-12T21:58:19.708567+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as MM/DD/YYYY per instruction.,False,none,Date formatted numerically; content preserved.,True,,,gpt-5.5,pass,Date matches the requested MM/DD/YYYY format and value.,followed,The MM/DD/YYYY instruction was fully honored.,False,none,Date was converted to numeric format with content preserved.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DATE-W002,7acc949020ec,"Render dates in long-form English (e.g. January 5, 2026).",born august seventh nineteen ninety,"born August 7, 1990","born August 7, 1990",2912,2876,138,11,,stop,,2026-05-12T21:58:16.765723+00:00,2026-05-12T21:58:19.678102+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered in long-form English as instructed.,False,none,Date formatted correctly from spoken form.,True,,,gpt-5.5,pass,Date is correctly rendered in long-form English matching the reference.,followed,The requested long-form date style was honored.,False,none,Date formatting preserves the content exactly.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DRUG-007,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,amlodipine five milligrams daily,amlodipine 5 mg daily,amlodipine 5 mg daily,2939,2924,127,8,,stop,,2026-05-12T21:58:16.769930+00:00,2026-05-12T21:58:19.709108+00:00,True,,,pass,Matches reference exactly.,followed,Used mg abbreviation as instructed.,False,none,Standard unit/number formatting; content preserved.,True,,,gpt-5.5,pass,Candidate exactly matches the reference formatting.,followed,Dosage uses the requested mg abbreviation.,False,none,The output preserves all input content with equivalent numeric/unit formatting.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DRUG-013,7acc949020ec,,furosemide forty milligrams in the morning,furosemide 40 mg in the morning,furosemide 40 mg in the morning,3043,3007,115,12,,stop,,2026-05-12T21:58:16.771978+00:00,2026-05-12T21:58:19.815839+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers and units formatted; all content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference formatting and value.,n_a,No formatting instruction was provided.,False,none,All content is preserved with numeric and unit formatting only.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,EMAIL-010,7acc949020ec,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,3034,3018,112,7,,stop,,2026-05-12T21:58:16.774045+00:00,2026-05-12T21:58:19.809011+00:00,False,,,wrong_value,"""at"" not converted to @, leaving an invalid email format.",n_a,No instruction provided.,False,none,"""dot"" formatted as ""."" is faithful entity formatting; ""at"" preserved as word.",True,,,gpt-5.5,wrong_value,Email is not correctly formatted; 'at' remains instead of '@'.,n_a,No formatting instruction was provided.,False,none,"Output formats 'dot' as '.', preserving all content.",,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,EMAIL-E002,7acc949020ec,,the address is alerts at mail dot example dot com,the address is alerts@mail.example.com,the address is alerts@mail.example.com,3190,3132,116,11,,stop,,2026-05-12T21:58:16.776077+00:00,2026-05-12T21:58:19.966837+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email address correctly formatted from spoken form; no content changed.,True,,,gpt-5.5,pass,Candidate exactly matches the reference email formatting.,n_a,No formatting instruction was provided.,False,none,Email address formatting preserves all input content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,DRUG-002,7acc949020ec,,amoxicillin two fifty milligrams three times a day,amoxicillin 250 mg three times a day,amoxicillin 250 mg three times a day,2971,2896,116,13,,stop,,2026-05-12T21:58:16.767797+00:00,2026-05-12T21:58:19.739542+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers and units formatted correctly; all content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference formatting exactly.,n_a,No formatting instruction was provided.,False,none,"Output preserves the medication, dose, and frequency with normalized units/numerals.",,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,ID-A-010,7acc949020ec,,your member number is one two three dash four five six dash seven eight nine,your member number is 123-456-789,your member number is 123-45-6789,3274,3223,121,17,,stop,,2026-05-12T21:58:16.790887+00:00,2026-05-12T21:58:20.065296+00:00,False,,,numeric_drift,"Digit grouping is wrong: 123-45-6789 instead of 123-456-789, altering the entity structure.",n_a,No formatting instruction provided.,True,fabricated,"Input specifies 123-456-789 grouping, but output formatted as 123-45-6789, altering digit grouping.",True,,,gpt-5.5,numeric_drift,The digits are the same but regrouped as 123-45-6789 instead of the spoken 123-456-789 member number format.,n_a,No formatting instruction was provided.,False,none,Digits and dashes are faithfully formatted from the spoken transcript.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,EMAIL-S-007,7acc949020ec,,j q public at mail dot com,jqpublic@mail.com,jqpublic@mail.com,3190,3173,113,8,,stop,,2026-05-12T21:58:16.784619+00:00,2026-05-12T21:58:19.975168+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email formatted correctly from spoken form.,True,,,gpt-5.5,pass,Candidate matches the reference email formatting.,n_a,No formatting instruction was provided.,False,none,Output correctly formats the spoken email address without adding or dropping content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,EMAIL-S-005,7acc949020ec,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,3285,3260,114,9,,stop,,2026-05-12T21:58:16.780371+00:00,2026-05-12T21:58:20.065932+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email formatted correctly from spoken input.,True,,,gpt-5.5,pass,Candidate exactly matches the reference email formatting.,n_a,No formatting instruction was provided.,False,none,Output correctly formats the spoken email address without adding or dropping content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,ID-C-008,7acc949020ec,,ticket five hundred sixty seven oh nine,ticket 56709,ticket 56709,3393,3371,113,8,,stop,,2026-05-12T21:58:16.795021+00:00,2026-05-12T21:58:20.188334+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number correctly formatted from spoken form.,True,,,gpt-5.5,pass,Candidate matches the reference numeric ID formatting.,n_a,No formatting instruction was provided.,False,none,The output accurately converts the spoken number to digits and preserves all content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,EMAIL-S-006,7acc949020ec,,e v a at workmail dot net,eva@workmail.net,eva@workmail.net,3424,3411,114,7,,stop,,2026-05-12T21:58:16.782494+00:00,2026-05-12T21:58:20.206757+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Email correctly formatted from spoken input.,True,,,gpt-5.5,pass,Candidate exactly matches the reference email formatting.,n_a,No formatting instruction was provided.,False,none,Output correctly formats the spoken email address with no added or missing content.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,ID-A-007,7acc949020ec,Render case numbers as plain digits.,the case number is seven seven seven eight eight eight nine nine,the case number is 77788899,the case number is 777-888-999,3313,3224,130,17,,stop,,2026-05-12T21:58:16.786751+00:00,2026-05-12T21:58:20.100376+00:00,False,,,numeric_drift,Candidate output is 777-888-999 (9 digits) but input/reference has 77788899 (8 digits); a digit was added.,ignored,Used hyphens instead of plain digits as instructed.,True,dropped_content,"Input has eight digits (77788899) but output only contains nine digits formatted as 777-888-999, missing one digit—actually input is ""seven seven seven eight eight eight nine nine"" = 77788899 (8 digits), output has 9 digits, so it's fabricated an extra digit.",True,,,gpt-5.5,numeric_drift,Candidate added an extra 9 and formatted with hyphens instead of plain digits.,ignored,"Instruction required plain digits, but output used hyphens and wrong digit count.",True,fabricated,"The output adds an extra 9, changing '77788899' into '777-888-999'.",,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,ID-C-009,7acc949020ec,,id eight zero zero five five five oh oh oh oh,id 800555000,id 8005550000,3503,3467,117,13,,stop,,2026-05-12T21:58:16.797079+00:00,2026-05-12T21:58:20.300475+00:00,False,,,pass,Candidate correctly transcribed all 10 digits (800-555-0000); reference appears to have dropped a zero.,n_a,No instruction provided.,False,none,Spoken digits correctly converted to numeric form.,False,judge_pass_em_fail,,gpt-5.5,numeric_drift,Candidate added an extra zero to the numeric ID.,n_a,No formatting instruction was provided.,True,none,The output faithfully formats the spoken digits and preserves the 'id' content.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,ID-L-004,7acc949020ec,,license plate seven a b c one two three,license plate 7ABC123,license plate 7A B C 123,3502,3461,115,12,,stop,,2026-05-12T21:58:16.799152+00:00,2026-05-12T21:58:20.301817+00:00,False,,,style_violation,"Correct characters but spaces inserted between letters; should be contiguous ""7ABC123"".",n_a,No instruction provided.,False,none,Content preserved; only formatting of letters/numbers changed.,True,,,gpt-5.5,pass,Value is correct; spacing in license plate is an acceptable style variant without a prompt.,n_a,No formatting instruction was provided.,False,none,The output preserves all tokens from the input with formatting of number words as digits.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,ID-A-008,7acc949020ec,,ticket id t k t one zero zero five,ticket id TKT1005,ticket id T-K-T-1005,3528,3460,115,13,,stop,,2026-05-12T21:58:16.788837+00:00,2026-05-12T21:58:20.316845+00:00,False,,,style_violation,Correct value but inserted hyphens between letters (T-K-T-1005) instead of concatenating as TKT1005.,n_a,No instruction provided.,False,none,Output faithfully formats the spelled-out ticket ID into TKT-1005 form.,True,,,gpt-5.5,pass,Same ticket ID value with acceptable default hyphen styling.,n_a,No formatting instruction was provided.,False,none,Output formats spoken letters/numbers as ticket ID without changing content.,,False
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,INT-004,7acc949020ec,,the conference is october twentieth through october twenty third,the conference is October 20 through October 23,the conference is October 20 through October 23,3611,3579,115,13,,stop,,2026-05-12T21:58:16.803311+00:00,2026-05-12T21:58:20.415055+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; all content preserved.,True,,,gpt-5.5,pass,Candidate exactly matches the reference date range formatting.,n_a,No formatting instruction was provided.,False,none,Dates are correctly formatted from words to numerals with content preserved.,,True
ft-gemma-3-1b-it-smart-fmt-20260512T215249Z,ft-gemma-3-1b-it-smart-fmt,together,ID-A-013,7acc949020ec,,order id three two one zero zero seven,order id 321007,order id 321007,3459,3442,114,10,,stop,,2026-05-12T21:58:16.792982+00:00,2026-05-12T21:58:20.252956+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken digits correctly formatted as numeric order ID.,True,,,gpt-5.5,pass,Candidate matches the reference numeric ID exactly.,n_a,No formatting instruction was provided.,False,none,Digits are correctly formatted from the spoken sequence with no content changes.,,True
