id,entity_class,expected_output,transcript,stt_latency_ms,stt_error,exact_match,opus_label,opus_notes,opus_pass,gpt_label,gpt_notes,gpt_pass,both_pass,disagree
PHONE-E164-002,PHONE_NUMBER,the number is +16465558901,The number is 646 555 8901.,2636,,False,style_violation,Phone digits correct but missing +1 country code and E.164 formatting.,False,numeric_drift,The phone number is missing the leading +1 country code.,False,False,False
PHONE-004,PHONE_NUMBER,reach support at 800-555-3210,Reach support at 800-555-3210.,4513,,True,pass,Phone number formatted correctly.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-P-001,PHONE_NUMBER,call (503) 555-8880 for details,Call 503-555-8880 for details.,2703,,False,style_violation,Phone number uses hyphens instead of the expected (503) format.,False,pass,The phone number digits are correct and formatted as a grouped phone number.,True,False,True
PHONE-X002,PHONE_NUMBER,in London it's +44 20 7946 0958,In London it's +44 2079 460 958.,2681,,False,style_violation,Phone digits correct but grouped incorrectly for UK format.,False,style_violation,The phone number has the correct digits but is grouped differently from the expected format.,False,False,False
PHONE-X001,PHONE_NUMBER,call 212-555-1234 ext. 407,"Call 212-555-1234, extension 407.",4368,,False,pass,Phone number and extension are correctly formatted despite minor wording change.,True,pass,Phone number and extension are correctly formatted with the same values.,True,True,False
SSN-002,SSN,social is 456-78-1234,Social is 456781234.,2683,,False,style_violation,SSN digits correct but missing hyphen grouping.,False,style_violation,The social security number has the correct digits but is missing the hyphen grouping.,False,False,False
SSN-003,SSN,ssn 555-01-2345,10555 012345.,2604,,False,wrong_value,SSN digits and formatting are incorrect; missing hyphens and wrong leading digits.,False,numeric_drift,The SSN digits include an extra leading 10 and are not formatted as 555-01-2345.,False,False,False
PHONE-X006,PHONE_NUMBER,the direct line is 617-555-0999 ext. 222,The direct line is 617 555 099 X222.,4499,,False,numeric_drift,Phone number missing final digit (0999 became 099) and extension formatted oddly.,False,other,parse_error: JSONDecodeError: ,False,False,False
SSN-001,SSN,his ssn is 123-45-6789,His SAN is 123456789.,4533,,False,style_violation,SSN digits correct but missing hyphen separators.,False,style_violation,The SSN digits are correct but missing the standard hyphen formatting.,False,False,False
SSN-005,SSN,her ssn 987-65-4321,Her CEN 987654321.,2545,,False,style_violation,SSN digits correct but missing hyphen formatting (987-65-4321).,False,style_violation,The SSN digits are correct but missing the hyphen grouping.,False,False,False
SSN-004,SSN,the social security number is 222-33-4444,The Social Security number is 222-334-444.,4412,,False,style_violation,SSN digits correct but grouped as 222-334-444 instead of 222-33-4444,False,style_violation,The SSN digits are correct but grouped incorrectly as 222-334-444 instead of 222-33-4444.,False,False,False
SSN-E002,SSN,ssn 123456789,Sun123456789.,2575,,False,style_violation,"SSN digits correct but not formatted with hyphens (e.g., 123-45-6789) and 'ssn' rendered as 'Sun'.",False,style_violation,The SSN digits are correct but are concatenated with the preceding word instead of separated.,False,False,False
SSN-R-001,SSN,his ssn is XXX-XX-6789,His fine is 123-456-789.,2537,,False,wrong_value,SSN replaced with an unrelated number and missing proper SSN formatting.,False,wrong_value,The SSN value and masking format do not match the reference.,False,False,False
SSN-006,SSN,ssn 111-22-3333,Send 111 223 333.,4270,,False,style_violation,SSN digits correct but missing hyphens and last group missing a digit grouping style.,False,style_violation,The SSN digits match but are spaced and grouped incorrectly instead of 111-22-3333.,False,False,False
SSN-E001,SSN,last four are 6789,Last four are six seven eight nine.,4230,,False,style_violation,Digits spelled out as words instead of numeric '6789'.,False,style_violation,The last four digits are correct but spelled out instead of formatted as 6789.,False,False,False
SSN-R-004,SSN,the social is XXX-XX-4444,The social is 222 334 444.,2518,,False,wrong_value,SSN digits and masking format differ entirely from reference.,False,wrong_value,The SSN value is not the expected masked XXX-XX-4444 format and has different digits.,False,False,False
TIME-001,TIME,call at 3:30 PM,Call at 3:37.,2477,,False,numeric_drift,Time digits differ (3:30 PM vs 3:37) and missing AM/PM.,False,numeric_drift,The time changed from 3:30 PM to 3:37 and omits PM.,False,False,False
TIME-004,TIME,see you at 12:00 PM,See you at noon.,2449,,False,style_violation,Time expressed as 'noon' instead of '12:00 PM' format.,False,style_violation,The time value is correct but formatted as a word instead of 12:00 PM.,False,False,False
TIME-007,TIME,the train leaves at 5:45 PM,The train leaves at 5:45.,2462,,False,style_violation,Time present but missing the PM designator.,False,wrong_value,The time is missing the PM marker from the reference.,False,False,False
TIME-24-001,TIME,the briefing is at 14:00,The briefing is at 14:00.,2493,,True,pass,Time entity formatted correctly as 14:00.,True,pass,The time is formatted correctly as 14:00.,True,True,False
TIME-003,TIME,meeting at 10:00 AM,Meeting at 10:08.,4193,,False,numeric_drift,Time digits differ: 10:00 AM vs 10:08.,False,numeric_drift,The time minutes changed from 10:00 AM to 10:08.,False,False,False
TIME-006,TIME,clinic opens at 7:30 AM,Clinic opens at 7:30.,4286,,False,style_violation,Time missing AM designation.,False,style_violation,The time is missing the AM designator.,False,False,False
TIME-24-006,TIME,the cron runs at 23:59,The cron runs at 23:59.,2569,,True,pass,Time entity formatted correctly.,True,pass,The time entity is correctly formatted as 23:59.,True,True,False
TIME-Q-001,TIME,meet at 3:15 PM,Meet at quarter past 3.,2474,,False,style_violation,Time expressed in words rather than 3:15 PM format.,False,other,parse_error: JSONDecodeError: ,False,False,False
TIME-24-003,TIME,flight at 16:45,Flight at 16:45.,4244,,True,pass,Time entity correctly formatted as 16:45.,True,pass,The time is correctly formatted as 16:45.,True,True,False
URL-001,URL,go to acme.com,Gozaacne.com.,2554,,False,other,Transcript is garbled and does not preserve the URL correctly.,False,wrong_value,The domain value is wrong; it should be acme.com.,False,False,False
TIME-Q-002,TIME,around 7:30 PM,Around half past seven.,4201,,False,style_violation,Time expressed in words instead of numeric format like 7:30 PM.,False,other,parse_error: JSONDecodeError: ,False,False,False
URL-005,URL,our site is mybiz.io,Our site is mibes.io.,2459,,False,wrong_value,Domain transcribed as 'mibes.io' instead of 'mybiz.io'.,False,wrong_value,The domain is different: mybiz.io was transcribed as mibes.io.,False,False,False
URL-002,URL,visit www.example.org,Visit www.example.org.,4392,,True,pass,URL formatted correctly despite added punctuation and capitalization.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-007,URL,visit news.ycombinator.com,Visit news.ycombinator.com.,2544,,True,pass,URL formatted correctly; only capitalization and punctuation differ.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-008,URL,the docs are at docs.stripe.com,The docs are at docs.stripe.com.,2559,,True,pass,URL formatted correctly; only punctuation/capitalization differs.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-003,URL,check google.com,Checkgoogle.com.,4201,,False,pass,URL google.com is correctly formatted despite minor spacing difference.,True,wrong_value,The domain is merged into Checkgoogle.com instead of google.com.,False,False,True
URL-009,URL,see help.company.net,C-help.company.net.,2464,,False,style_violation,URL is correct but prefixed with stray 'C-' and trailing period.,False,wrong_value,"The URL has an extra C- prefix, changing the entity value.",False,False,False
URL-010,URL,login at portal.bank.com,Login@portal.bank.com.,2524,,False,style_violation,"URL is correct but rendered with '@' instead of 'at', altering the entity formatting.",False,wrong_value,The transcript incorrectly formats the phrase as an email address instead of 'login at' plus the portal URL.,False,False,False
URL-S-001,URL,go to acme.com/signup,Go to acme.com/signup.,2448,,True,pass,"URL formatted correctly, only punctuation and capitalization differ.",True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-S-003,URL,the link is shop.biz/deals/2026,The link is shop.biz/deals/2026.,4289,,True,pass,URL formatted correctly with matching path and year.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
