id,entity_class,expected_output,transcript,stt_latency_ms,stt_error,exact_match,opus_label,opus_notes,opus_pass,gpt_label,gpt_notes,gpt_pass,both_pass,disagree
PCT-D-005,PERCENT,6.75% APR,6.75% April.,422,,False,wrong_value,APR was transcribed as 'April' instead of the acronym APR.,False,wrong_value,"APR was transcribed as April, changing the entity meaning.",False,False,False
PCT-E004,PERCENT,up 50 bps,Up 50 basis points.,425,,False,style_violation,Expanded 'bps' to 'basis points' instead of keeping abbreviation.,False,other,parse_error: JSONDecodeError: ,False,False,False
PCT-E001,PERCENT,growth of 150%,Growth of 150%.,549,,True,pass,Entity '150%' is correctly formatted.,True,pass,The percentage is formatted correctly as 150%.,True,True,False
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,you can reach us at 800-729-7234,You can reach us at 800-729-7234.,589,,True,pass,Phone number formatted identically; only punctuation/capitalization differ.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-001,PHONE_NUMBER,call me at 555-867-5309,Call me at (555) 867-5309.,660,,False,style_violation,Phone number digits match but uses parentheses format instead of hyphenated style.,False,pass,The phone number has the correct digits and standard formatting.,True,False,True
PHONE-002,PHONE_NUMBER,the number is 212-555-0101,The number is 212-555-0101. (music),671,,False,pass,Phone number formatted correctly; trailing '(music)' is extraneous but entity is right.,True,other,parse_error: JSONDecodeError: ,False,False,True
PHONE-004,PHONE_NUMBER,reach support at 800-555-3210,Reach support at 800-555-3210.,561,,True,pass,Phone number formatted correctly with matching digits and grouping.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-005,PHONE_NUMBER,his cell is 617-555-4987,His cell is 617-555-4987.,541,,True,pass,Phone number formatted correctly with matching digits and grouping.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-E164-002,PHONE_NUMBER,the number is +16465558901,The number is 646-555-8901.,525,,False,style_violation,Phone digits match but formatted as grouped national number instead of E.164 with country code.,False,other,parse_error: JSONDecodeError: ,False,False,False
PHONE-P-001,PHONE_NUMBER,call (503) 555-8880 for details,Call 503-555-8880 for details.,544,,False,style_violation,Phone number uses hyphens instead of expected parenthesized area code format.,False,pass,The phone number digits are correct and grouped in a standard format.,True,False,True
PHONE-X001,PHONE_NUMBER,call 212-555-1234 ext. 407,"Call 212-555-1234, extension 407.",554,,False,pass,Phone number and extension are correctly formatted despite minor wording differences.,True,pass,Phone number and extension are correctly formatted with the same values.,True,True,False
PHONE-X002,PHONE_NUMBER,in London it's +44 20 7946 0958,"In London, it's +442-079-460-958.",575,,False,style_violation,Correct digits but grouped incorrectly for a UK number.,False,style_violation,The phone number has the correct digits but is grouped incorrectly as +442 rather than +44 20.,False,False,False
SSN-002,SSN,social is 456-78-1234,Social is 456-781-2340.,504,,False,numeric_drift,SSN digits shifted/added; should be 456-78-1234 not 456-781-2340.,False,numeric_drift,The social security number has shifted/wrong digits and incorrect grouping.,False,False,False
PHONE-X006,PHONE_NUMBER,the direct line is 617-555-0999 ext. 222,The direct line is 617-555-099-X222.,681,,False,style_violation,"Phone number digits correct but extension formatted as '-X222' instead of 'ext. 222', and missing final 9.",False,other,"judge_error: BadRequestError: Error code: 400 - {'error': {'message': 'Could not finish the message because max_tokens or model output limit was reached. Please try again with higher max_tokens.', 'type': 'invalid_request_error', 'param': None, 'code': None}}",False,False,False
SSN-001,SSN,his ssn is 123-45-6789,His son is 123-45-6789.,619,,False,pass,SSN formatted correctly with proper hyphenation despite minor word difference.,True,pass,The SSN value is correctly formatted as 123-45-6789.,True,True,False
SSN-003,SSN,ssn 555-01-2345,10-5-5-5 0-1-2-3-4-5.,599,,False,style_violation,SSN digits are spoken individually with extra leading digit and no proper XXX-XX-XXXX grouping.,False,other,parse_error: JSONDecodeError: ,False,False,False
SSN-005,SSN,her ssn 987-65-4321,Her sent 987654321.,423,,False,style_violation,SSN digits correct but missing hyphen separators.,False,style_violation,The SSN digits are correct but missing the standard hyphen grouping.,False,False,False
SSN-004,SSN,the social security number is 222-33-4444,The Social Security number is 222-334-4444.,569,,False,style_violation,SSN digits correct but grouped as phone-style 222-334-4444 instead of 222-33-4444.,False,numeric_drift,The SSN has an extra digit/grouping change: 222-334-4444 instead of 222-33-4444.,False,False,False
SSN-E001,SSN,last four are 6789,"Last four are 6, 7, 8, 9.",552,,False,style_violation,Digits separated by commas instead of grouped as 6789.,False,style_violation,The digits are correct but formatted separately instead of as 6789.,False,False,False
SSN-006,SSN,ssn 111-22-3333,"Send one, one, one, two, two, three, three, three, three-",614,,False,style_violation,SSN spoken as words rather than formatted as 111-22-3333.,False,style_violation,The SSN digits match but are spelled out instead of formatted as 111-22-3333.,False,False,False
SSN-R-004,SSN,the social is XXX-XX-4444,The social is 222-334-4440.,526,,False,wrong_value,Transcript has full digits 222-33-4440 instead of redacted XXX-XX-4444.,False,numeric_drift,The SSN digits and masking do not match the expected XXX-XX-4444 format.,False,False,False
TIME-001,TIME,call at 3:30 PM,"Call at 3:30, Sam.",486,,False,wrong_value,PM was transcribed as the name 'Sam' instead of the time period indicator.,False,wrong_value,The time is missing the PM designator and is rendered as unrelated text.,False,False,False
TIME-003,TIME,meeting at 10:00 AM,Meeting at 10a.,419,,False,style_violation,Time rendered as '10a' instead of '10:00 AM'.,False,style_violation,"The time value is correct but formatted as ""10a"" instead of ""10:00 AM"".",False,False,False
SSN-E002,SSN,ssn 123456789,"Sun 1, 2, 3, 4, 5, 6, 7, 8, 9.",966,,False,style_violation,SSN digits correct but not formatted as 123-45-6789 and 'ssn' transcribed as 'Sun'.,False,style_violation,The SSN digits are correct but are formatted as comma-separated individual numbers.,False,False,False
SSN-R-001,SSN,his ssn is XXX-XX-6789,His phone is 123-456-7890-123-456-7891-123-456-7892-123-456-7893.,808,,False,wrong_value,Transcript contains hallucinated phone numbers instead of the SSN XXX-XX-6789.,False,wrong_value,Transcript has a phone number instead of the expected SSN ending in 6789.,False,False,False
TIME-004,TIME,see you at 12:00 PM,See you at noon.,421,,False,style_violation,Time expressed as 'noon' instead of '12:00 PM' formatting.,False,style_violation,The time value is correct but rendered as words instead of 12:00 PM.,False,False,False
TIME-007,TIME,the train leaves at 5:45 PM,The train leaves at 5:45.,545,,False,style_violation,Time missing PM indicator.,False,other,parse_error: JSONDecodeError: ,False,False,False
TIME-24-003,TIME,flight at 16:45,Flight AT-1645.,381,,False,wrong_value,Transcript interprets '16:45' as flight number 'AT-1645' instead of formatting it as a time.,False,style_violation,The time value is present but formatted as AT-1645 instead of 16:45.,False,False,False
TIME-Q-001,TIME,meet at 3:15 PM,Meet at quarter past three.,409,,False,style_violation,Time expressed in words instead of numeric 3:15 PM format.,False,other,parse_error: JSONDecodeError: ,False,False,False
TIME-24-006,TIME,the cron runs at 23:59,The Kron runs at $23.59.,430,,False,wrong_value,Time 23:59 was formatted as currency $23.59 instead of a time.,False,other,parse_error: JSONDecodeError: ,False,False,False
TIME-24-001,TIME,the briefing is at 14:00,The briefing is at 1400.,490,,False,style_violation,Time formatted as '1400' instead of '14:00'.,False,style_violation,The time value is correct but formatted as 1400 instead of 14:00.,False,False,False
TIME-006,TIME,clinic opens at 7:30 AM,Clinic opens at 7:30.,963,,False,style_violation,Time missing AM suffix.,False,other,parse_error: JSONDecodeError: ,False,False,False
URL-001,URL,go to acme.com,Go to acne.com.,450,,False,wrong_value,URL domain changed from acme.com to acne.com.,False,wrong_value,The URL domain is wrong: acne.com instead of acme.com.,False,False,False
URL-002,URL,visit www.example.org,Visit www.example.org.,440,,True,pass,URL formatted correctly despite capitalization and punctuation differences.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
TIME-Q-002,TIME,around 7:30 PM,Around half past seven.,556,,False,style_violation,Time expressed in words instead of formatted as 7:30 PM.,False,other,parse_error: JSONDecodeError: ,False,False,False
URL-005,URL,our site is mybiz.io,Our site is mibbes.io.,431,,False,wrong_value,Domain rendered as 'mibbes.io' instead of 'mybiz.io'.,False,wrong_value,The domain is formatted like a URL but the value differs from mybiz.io.,False,False,False
URL-003,URL,check google.com,Check google.com.,503,,True,pass,URL formatted correctly; only punctuation/case differs.,True,pass,The URL is correctly formatted as google.com.,True,True,False
URL-007,URL,visit news.ycombinator.com,Visit news.ycombinator.com.,496,,True,pass,URL formatted correctly; only punctuation/capitalization differs.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-009,URL,see help.company.net,See help.company.net.,434,,True,pass,URL formatted correctly with matching domain.,True,pass,The domain is correctly formatted.,True,True,False
URL-S-001,URL,go to acme.com/signup,Go to acme.com/signup.,440,,True,pass,URL formatted correctly; only punctuation and capitalization differ.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-008,URL,the docs are at docs.stripe.com,The docs are at docs.stripe.com.,531,,True,pass,URL formatted correctly; only punctuation/capitalization differs.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-010,URL,login at portal.bank.com,Log in at portal.bank.com.,448,,False,pass,URL formatted correctly; only minor capitalization and punctuation differences.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-S-003,URL,the link is shop.biz/deals/2026,The link is shop.biz/deals/2026.,490,,True,pass,URL formatted correctly with matching path and year.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
