id,entity_class,expected_output,transcript,stt_latency_ms,stt_error,exact_match,opus_label,opus_notes,opus_pass,gpt_label,gpt_notes,gpt_pass,both_pass,disagree
PCT-D-001,PERCENT,rate of 2.5%,Rate of 2.5%.,532,,True,pass,Percentage formatted correctly; only punctuation/capitalization differs.,True,pass,The percentage is correctly formatted as 2.5%.,True,True,False
PCT-D-003,PERCENT,99.9% uptime,99.9% uptime.,582,,True,pass,Entity formatted correctly; only trailing punctuation differs.,True,pass,The percentage is formatted correctly.,True,True,False
PCT-D-005,PERCENT,6.75% APR,6.75% April.,584,,False,wrong_value,"'APR' was transcribed as 'April', changing the entity meaning.",False,wrong_value,"APR was transcribed as April, changing the entity.",False,False,False
PCT-E001,PERCENT,growth of 150%,Growth of 150%.,516,,True,pass,Entity '150%' is correctly formatted.,True,pass,The percentage entity is correctly formatted as 150%.,True,True,False
PCT-E004,PERCENT,up 50 bps,Up 50 basis points.,525,,False,style_violation,Expanded 'bps' to 'basis points' instead of keeping the abbreviation.,False,pass,The basis-point entity is correctly represented as 50 basis points.,True,False,True
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,you can reach us at 800-729-7234,You can reach us at 800-729-7234.,1036,,True,pass,Phone number formatted correctly with matching digits and grouping.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-001,PHONE_NUMBER,call me at 555-867-5309,Call me at 555-867-5309.,1033,,True,pass,Phone number formatted correctly with standard grouping.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-002,PHONE_NUMBER,the number is 212-555-0101,The number is 212-555-0101.,1002,,True,pass,Phone number formatted correctly with matching digits and grouping.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-004,PHONE_NUMBER,reach support at 800-555-3210,Reach support at 800-555-3210.,986,,True,pass,Phone number formatted correctly with proper grouping.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-005,PHONE_NUMBER,his cell is 617-555-4987,His soul is 617-555-4987.,1141,,False,pass,Phone number is correctly formatted despite minor word difference.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-E164-002,PHONE_NUMBER,the number is +16465558901,The number is 646-555-8901.,1150,,False,style_violation,Phone number digits match but missing country code (+1) present in reference.,False,numeric_drift,The phone number is formatted clearly but omits the leading +1 country code.,False,False,False
PHONE-P-001,PHONE_NUMBER,call (503) 555-8880 for details,Call 503-555-8880 for details.,1069,,False,style_violation,Phone number digits correct but formatted with dashes instead of parenthesized area code.,False,pass,The phone number is correctly grouped and has the same digits.,True,False,True
PHONE-X001,PHONE_NUMBER,call 212-555-1234 ext. 407,Call 212-555-1234 extension 407.,1265,,False,style_violation,Phone number formatted correctly but 'ext.' expanded to 'extension'.,False,pass,The phone number and extension are correctly formatted with the same values.,True,False,True
SSN-001,SSN,his ssn is 123-45-6789,His son is 123456789.,1044,,False,style_violation,SSN digits correct but missing hyphen formatting (123-45-6789).,False,style_violation,The SSN digits are correct but missing the hyphen grouping.,False,False,False
PHONE-X006,PHONE_NUMBER,the direct line is 617-555-0999 ext. 222,"A direct line is 617, 555, 099 X, 2222.",1243,,False,numeric_drift,Phone number missing a digit (099 vs 0999) and extension is 2222 instead of 222.,False,numeric_drift,The phone number and extension digits drift from 617-555-0999 ext. 222.,False,False,False
SSN-002,SSN,social is 456-78-1234,Social is 4 5 634.,1103,,False,wrong_value,SSN digits incorrect and not formatted as XXX-XX-XXXX.,False,numeric_drift,The social security number is missing digits and is not correctly grouped.,False,False,False
PHONE-X002,PHONE_NUMBER,in London it's +44 20 7946 0958,"In London, it's + 4 4 2 - 0 7. 9 - 4 6 0 - 9 5 8.",1387,,False,style_violation,Phone digits are present but spaced individually and regrouped incorrectly instead of '+44 20 7946 0958'.,False,style_violation,The phone number digits are correct but formatted with odd spacing and punctuation.,False,False,False
SSN-003,SSN,ssn 555-01-2345,1055 012345.,753,,False,wrong_value,SSN is missing formatting and digits are incorrect (1055 vs 555-01).,False,numeric_drift,The SSN digits include an extra leading 1 and are not correctly grouped.,False,False,False
SSN-006,SSN,ssn 111-22-3333,"Sun 1. 1 2 2 3, 3, 3.",725,,False,other,Transcript fails to recognize 'ssn' and digits are malformed without proper SSN grouping.,False,numeric_drift,The SSN digits are incomplete and not formatted as 111-22-3333.,False,False,False
SSN-E001,SSN,last four are 6789,"Last four are six, seven, eight.",663,,False,numeric_drift,Transcript has only three digits (678) instead of four (6789).,False,numeric_drift,The last-four digits are missing the final 9 and are not rendered as 6789.,False,False,False
SSN-005,SSN,her ssn 987-65-4321,"Her sin, 987 654 321.",901,,False,style_violation,SSN digits correct but missing hyphens and incorrect grouping (987 654 321 vs 987-65-4321).,False,style_violation,The SSN digits are correct but grouped with spaces instead of the standard 987-65-4321 format.,False,False,False
SSN-004,SSN,the social security number is 222-33-4444,The social security number is 222-334-4444.,1071,,False,style_violation,SSN digits correct but grouped as 222-334-4444 instead of 222-33-4444.,False,other,"judge_error: BadRequestError: Error code: 400 - {'error': {'message': 'Could not finish the message because max_tokens or model output limit was reached. Please try again with higher max_tokens.', 'type': 'invalid_request_error', 'param': None, 'code': None}}",False,False,False
SSN-E002,SSN,ssn 123456789,Sun 1 2 3. 4 5 6 7 8 9,1050,,False,style_violation,SSN digits are present but not formatted as 123-45-6789 and 'ssn' was mistranscribed as 'Sun'.,False,style_violation,The SSN digits are correct but are spaced out and include an odd period instead of the expected formatting.,False,False,False
TIME-001,TIME,call at 3:30 PM,Call it 3.,455,,False,wrong_value,Time entity is incomplete and incorrect; missing minutes and PM.,False,wrong_value,The time was reduced to 3 instead of 3:30 PM.,False,False,False
TIME-003,TIME,meeting at 10:00 AM,Meeting at 10.,447,,False,wrong_value,"Time '10:00 AM' rendered as '10', missing minutes and AM/PM.",False,style_violation,The time value is correct but missing the :00 and AM formatting.,False,False,False
TIME-004,TIME,see you at 12:00 PM,See you at?,390,,False,other,Transcript is missing the time entity entirely.,False,other,The time entity 12:00 PM is missing from the transcript.,False,False,False
SSN-R-001,SSN,his ssn is XXX-XX-6789,"His fine is one, two, three, four, five, six, seven, eight, nine.",1000,,False,wrong_value,Transcript renders digits as a list instead of SSN format and doesn't match the reference's masked SSN ending in 6789.,False,wrong_value,The SSN is not masked or formatted and the digits do not match the reference.,False,False,False
TIME-006,TIME,clinic opens at 7:30 AM,Clinic opens at 7:30.,542,,False,style_violation,Time is missing the AM designation.,False,other,parse_error: JSONDecodeError: ,False,False,False
SSN-R-004,SSN,the social is XXX-XX-4444,The social is 222-334-4444.,993,,False,wrong_value,"Transcript reveals digits where reference redacted them as XXX-XX, producing a different SSN value.",False,wrong_value,The transcript exposes different digits and uses incorrect SSN grouping instead of the expected masked format.,False,False,False
TIME-007,TIME,the train leaves at 5:45 PM,The train leaves at 5:45.,617,,False,style_violation,Time is missing the PM meridiem indicator.,False,wrong_value,The time is missing the PM designation from the reference.,False,False,False
TIME-24-001,TIME,the briefing is at 14:00,The Briefing is at 1400.,554,,False,style_violation,Time formatted as '1400' instead of '14:00'.,False,style_violation,The time value is correct but formatted as 1400 instead of 14:00.,False,False,False
TIME-24-003,TIME,flight at 16:45,Flight at 1645.,597,,False,style_violation,Time formatted as '1645' instead of '16:45'.,False,style_violation,The time value is correct but missing the colon formatting.,False,False,False
TIME-24-006,TIME,the cron runs at 23:59,The KRON runs at 2359.,640,,False,style_violation,Time formatted as '2359' instead of '23:59'.,False,style_violation,The time value is correct but missing the colon formatting.,False,False,False
TIME-Q-002,TIME,around 7:30 PM,Around half past seven.,467,,False,style_violation,Time expressed in words instead of numeric 7:30 PM format.,False,other,parse_error: JSONDecodeError: ,False,False,False
TIME-Q-001,TIME,meet at 3:15 PM,Meet at quarter past 3.,597,,False,style_violation,Time expressed in words instead of '3:15 PM' format.,False,style_violation,The time value is correct but written colloquially and omits the PM formatting.,False,False,False
URL-001,URL,go to acme.com,Go to acne.com.,482,,False,wrong_value,URL changed from acme.com to acne.com,False,wrong_value,The URL domain is wrong: acne.com instead of acme.com.,False,False,False
URL-003,URL,check google.com,"Check, google.com.",515,,False,pass,URL formatted correctly; only punctuation/casing differs.,True,pass,The URL is correctly formatted as google.com.,True,True,False
URL-005,URL,our site is mybiz.io,Our site is mibs. I,585,,False,wrong_value,"URL 'mybiz.io' was transcribed as 'mibs. I', not a valid URL format.",False,wrong_value,The URL mybiz.io was transcribed incorrectly as mibs. I.,False,False,False
URL-009,URL,see help.company.net,C help Dot company.net.,573,,False,style_violation,URL recognized but formatted with spoken 'Dot' instead of '.' and miscapitalized.,False,style_violation,The URL content is correct but the dot is spelled out instead of formatted as a period.,False,False,False
URL-007,URL,visit news.ycombinator.com,Visit news.ycombinator.com.,725,,True,pass,URL formatted correctly; only capitalization and punctuation differ.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-008,URL,the docs are at docs.stripe.com,The docs are at docs Dot stripe.com.,725,,False,style_violation,URL rendered as 'docs Dot stripe.com' instead of 'docs.stripe.com'.,False,style_violation,The URL content is correct but uses a spoken 'Dot' instead of a formatted dot.,False,False,False
URL-002,URL,visit www.example.org,Visit www.example.org.,1168,,True,pass,URL formatted correctly despite added punctuation and capitalization.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-010,URL,login at portal.bank.com,"log in, at",659,,False,other,Transcript is truncated and missing the URL entity entirely.,False,other,The URL entity portal.bank.com is missing from the transcript.,False,False,False
URL-S-001,URL,go to acme.com/signup,Go to acme.com slash signup.,595,,False,style_violation,URL path spoken as 'slash signup' instead of formatted as acme.com/signup,False,style_violation,The URL content is correct but the slash is written out instead of formatted as acme.com/signup.,False,False,False
URL-S-003,URL,the link is shop.biz/deals/2026,The link has shop.biz slash deals / 2026.,926,,False,style_violation,URL path rendered with spoken 'slash' and a literal '/' instead of a clean URL.,False,style_violation,The URL content is correct but uses spoken slashes instead of a properly formatted link.,False,False,False
