id,entity_class,expected_output,transcript,stt_latency_ms,stt_error,exact_match,opus_label,opus_notes,opus_pass,gpt_label,gpt_notes,gpt_pass,both_pass,disagree
PHONE-001,PHONE_NUMBER,call me at 555-867-5309,"Call me at five five five, eight six seven, five three oh nine.",840,,False,style_violation,Phone number is spelled out in words instead of grouped digits like 555-867-5309.,False,style_violation,The phone number content matches but is spelled out instead of formatted as 555-867-5309.,False,False,False
PHONE-E164-002,PHONE_NUMBER,the number is +16465558901,"The number is six four six, five five five, eight nine zero one.",590,,False,style_violation,Phone digits are correct but spelled out as words instead of formatted as +1 646-555-8901.,False,numeric_drift,The transcript omits the leading country code digit and spells out the phone number instead of formatting it.,False,False,False
PHONE-X001,PHONE_NUMBER,call 212-555-1234 ext. 407,Call 212-555-1234 extension 407.,624,,False,style_violation,Phone number correctly formatted but 'ext.' expanded to 'extension'.,False,pass,The phone number and extension are correctly formatted and preserve the same values.,True,False,True
PCT-E004,PERCENT,up 50 bps,Up 50 basis points.,1494,,False,style_violation,Entity expanded to 'basis points' instead of abbreviation 'bps'.,False,pass,The basis point value is correct and acceptably formatted.,True,False,True
PHONE-X006,PHONE_NUMBER,the direct line is 617-555-0999 ext. 222,The direct line is 617-555-0999 x222.,549,,False,style_violation,Extension formatted as 'x222' instead of 'ext. 222'.,False,pass,The phone number and extension are correctly formatted with the same digits.,True,False,True
PHONE-P-001,PHONE_NUMBER,call (503) 555-8880 for details,Call 503-555-8880 for details.,825,,False,style_violation,Phone number uses dashes instead of parenthesized area code format.,False,pass,The phone number digits are correct and grouped in a standard format.,True,False,True
PHONE-X002,PHONE_NUMBER,in London it's +44 20 7946 0958,"In London, it's +44 20 79 46 09 58.",681,,False,style_violation,Phone digits correct but grouped unusually (2-2-2-2 instead of 4-4).,False,style_violation,The phone number has the correct digits but is grouped differently from the expected format.,False,False,False
SSN-001,SSN,his ssn is 123-45-6789,Hisaan is 123-45-67-89.,517,,False,style_violation,SSN digits correct but grouped as 123-45-67-89 instead of 123-45-6789.,False,style_violation,The SSN digits are correct but grouped incorrectly as 123-45-67-89.,False,False,False
SSN-003,SSN,ssn 555-01-2345,10555-012345,465,,False,style_violation,SSN digits present but missing hyphens in standard XXX-XX-XXXX format and has extra leading digits.,False,numeric_drift,The SSN digits are shifted/extra and not in the expected 555-01-2345 format.,False,False,False
SSN-006,SSN,ssn 111-22-3333,Sun 111223333.,438,,False,style_violation,SSN digits correct but missing hyphen formatting.,False,style_violation,The SSN digits are correct but missing the standard hyphen grouping.,False,False,False
SSN-005,SSN,her ssn 987-65-4321,"Herzen 987, 654, 321.",562,,False,style_violation,SSN digits correct but formatted with commas instead of hyphens.,False,style_violation,The SSN digits are correct but formatted with commas and 3-3-3 grouping instead of 987-65-4321.,False,False,False
SSN-004,SSN,the social security number is 222-33-4444,"The social security number is two two two, three three four, four four four.",568,,False,style_violation,SSN spoken as words instead of formatted as 222-33-4444.,False,style_violation,The SSN digits match but are spelled out and grouped incorrectly instead of formatted as 222-33-4444.,False,False,False
SSN-E001,SSN,last four are 6789,Last four are six seven eight nine.,452,,False,style_violation,Digits spelled out as words instead of numeric '6789'.,False,style_violation,The last four digits are correct but spelled out instead of formatted as 6789.,False,False,False
SSN-002,SSN,social is 456-78-1234,Social is 456781234.,727,,False,style_violation,SSN digits correct but missing hyphen grouping (456-78-1234).,False,style_violation,The SSN digits are correct but missing the expected hyphen grouping.,False,False,False
SSN-R-004,SSN,the social is XXX-XX-4444,The social is 222-334-444.,488,,False,wrong_value,Transcript produced digits instead of masked SSN format XXX-XX-4444.,False,wrong_value,The social security number value and grouping do not match the expected masked format.,False,False,False
TIME-004,TIME,see you at 12:00 PM,See you at noon.,692,,False,style_violation,Time expressed as 'noon' instead of formatted '12:00 PM'.,False,style_violation,The time value is correct but rendered as 'noon' instead of the expected numeric format.,False,False,False
SSN-R-001,SSN,his ssn is XXX-XX-6789,"His fine is one two three, four five six, seven eight nine.",999,,False,wrong_value,Transcript reads digits 123-45-6789 instead of the masked SSN ending in 6789.,False,wrong_value,The SSN is not masked as expected and the digits do not match the reference.,False,False,False
TIME-001,TIME,call at 3:30 PM,Call at three-thirty-seven.,941,,False,numeric_drift,Time changed from 3:30 PM to 3:37 and not formatted as a time.,False,numeric_drift,The time is transcribed as 3:37 instead of 3:30 PM.,False,False,False
TIME-006,TIME,clinic opens at 7:30 AM,Clinic opens at 7:30.,672,,False,style_violation,Time is missing the AM designation.,False,other,"judge_error: BadRequestError: Error code: 400 - {'error': {'message': 'Could not finish the message because max_tokens or model output limit was reached. Please try again with higher max_tokens.', 'type': 'invalid_request_error', 'param': None, 'code': None}}",False,False,False
TIME-24-003,TIME,flight at 16:45,Flight at 16:45?,456,,True,pass,Time entity formatted correctly.,True,pass,The time is correctly formatted as 16:45.,True,True,False
TIME-24-001,TIME,the briefing is at 14:00,The briefing is at 1400.,522,,False,style_violation,Time formatted as '1400' instead of '14:00'.,False,style_violation,The time value is correct but missing the colon formatting as 14:00.,False,False,False
SSN-E002,SSN,ssn 123456789,"Sun one two three, four five six, seven eight nine.",1625,,False,style_violation,SSN digits correct but spelled out as words instead of formatted as 123-45-6789.,False,style_violation,The SSN digits are correct but written as words with unusual punctuation instead of a numeric SSN.,False,False,False
TIME-24-006,TIME,the cron runs at 23:59,The cron runs at 23:59.,474,,True,pass,Time entity correctly formatted as 23:59.,True,pass,The time entity is correctly formatted as 23:59.,True,True,False
TIME-007,TIME,the train leaves at 5:45 PM,The train leaves at 5:45.,1023,,False,style_violation,Time missing AM/PM designator.,False,wrong_value,"The time is missing the PM indicator, changing the intended value.",False,False,False
TIME-Q-001,TIME,meet at 3:15 PM,Meet at quarter past three.,484,,False,style_violation,Time expressed in words instead of numeric 3:15 PM format.,False,style_violation,The time is expressed in words rather than formatted as 3:15 PM.,False,False,False
TIME-Q-002,TIME,around 7:30 PM,Around half past seven,506,,False,style_violation,Time expressed in words instead of numeric PM format.,False,style_violation,The time is expressed in words and omits the PM formatting expected for 7:30 PM.,False,False,False
URL-001,URL,go to acme.com,Go to acme.com.,481,,True,pass,URL formatted correctly; only punctuation/capitalization differs.,True,pass,The URL is correctly formatted.,True,True,False
URL-002,URL,visit www.example.org,Visit www.example.org,446,,True,pass,URL formatted correctly; only capitalization of 'Visit' differs.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-007,URL,visit news.ycombinator.com,Visit news.ycombinator.com.,471,,True,pass,URL formatted correctly; only capitalization and punctuation differ.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-005,URL,our site is mybiz.io,Our site is mibys.io,550,,False,wrong_value,Domain 'mibys.io' differs from reference 'mybiz.io'.,False,wrong_value,The domain is incorrect: expected mybiz.io but got mibys.io.,False,False,False
URL-008,URL,the docs are at docs.stripe.com,The docs are at docs.stripe.com.,607,,True,pass,URL formatted correctly; only punctuation/casing differs.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-003,URL,check google.com,Check google.com.,749,,True,pass,URL correctly formatted; only punctuation/capitalization differs.,True,pass,The URL is correctly formatted as google.com.,True,True,False
URL-009,URL,see help.company.net,Sie help.company.net.,590,,False,pass,URL formatted correctly despite surrounding word differences.,True,pass,The URL/domain is correctly formatted and matches the reference.,True,True,False
URL-010,URL,login at portal.bank.com,Log in at portal.bank.com.,451,,False,pass,URL formatted correctly; only minor wording/punctuation differences.,True,pass,The domain portal.bank.com is correctly formatted.,True,True,False
URL-S-001,URL,go to acme.com/signup,Go to acme.com/signup,459,,True,pass,URL formatted correctly; only capitalization differs.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
URL-S-003,URL,the link is shop.biz/deals/2026,The link is shop.biz/deals/2026.,503,,True,pass,URL formatted correctly with matching path and year.,True,pass,The URL is correctly formatted and matches the reference.,True,True,False
TIME-003,TIME,meeting at 10:00 AM,Meeting at 10A,3026,,False,style_violation,Time formatted as '10A' instead of '10:00 AM'.,False,style_violation,The time value is intended as 10:00 AM but is formatted unusually as 10A.,False,False,False
