run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MESSY-005,7acc949020ec,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2:00 and 4:00 PM on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,840,613,160,59,,stop,,2026-05-12T23:05:32.440506+00:00,2026-05-12T23:06:09.786990+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MESSY-007,7acc949020ec,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,"caller says the incident is at uh 452 N Maple Street, Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building",623,488,156,50,,stop,,2026-05-12T23:05:32.442645+00:00,2026-05-12T23:06:10.412097+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MESSY-009,7acc949020ec,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,oui so the number uh c'est 51 36 95 17 25 06 and there are uh 23 locations in the network,557,388,164,37,,stop,,2026-05-12T23:05:32.444779+00:00,2026-05-12T23:06:10.971356+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MESSY-011,7acc949020ec,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233",694,406,171,62,,stop,,2026-05-12T23:05:32.446936+00:00,2026-05-12T23:06:11.667427+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MESSY-012,7acc949020ec,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,554,381,182,35,,stop,,2026-05-12T23:05:32.449052+00:00,2026-05-12T23:06:12.223407+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MESSY-016,7acc949020ec,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 in the afternoon and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,678,388,167,62,,stop,,2026-05-12T23:05:32.451281+00:00,2026-05-12T23:06:12.902460+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MESSY-018,7acc949020ec,Treat spoken Spanish digits as numbers.,si uh el total es uh forty seven fifty and uh if you have questions call us at uh ocho cero cero cinco cinco cinco uno dos tres cuatro,si uh el total es uh $47.50 and uh if you have questions call us at uh 800-555-1234,si uh el total es uh $47.50 and uh if you have questions call us at uh 800-555-1234,490,323,157,36,,stop,,2026-05-12T23:05:32.453348+00:00,2026-05-12T23:06:13.394132+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MIXED-003,7acc949020ec,,send the check for one thousand dollars to john at acme dot com by friday,"send the check for $1,000 to john@acme.com by Friday","send the check for $1,000 to john@acme.com by Friday",348,266,131,19,,stop,,2026-05-12T23:05:32.455487+00:00,2026-05-12T23:06:13.743595+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MIXED-006,7acc949020ec,,the patient took metformin five hundred milligrams at eight a m on monday,the patient took metformin 500 mg at 8:00 AM on Monday,the patient took metformin 500 mg at 8:00 AM on Monday,358,268,131,21,,stop,,2026-05-12T23:05:32.457724+00:00,2026-05-12T23:06:14.102752+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MIXED-017,7acc949020ec,,flight at sixteen forty five from sfo to jfk on august eleventh,flight at 16:45 from SFO to JFK on August 11,flight at 16:45 from SFO to JFK on August 11,985,891,130,19,,stop,,2026-05-12T23:05:32.460018+00:00,2026-05-12T23:06:15.089403+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MIXED-PX-002,7acc949020ec,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,453,360,153,21,,stop,,2026-05-12T23:05:32.462310+00:00,2026-05-12T23:06:15.543591+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MONEY-004,7acc949020ec,,the bill came to forty seven dollars,the bill came to $47,the bill came to $47,518,468,122,8,,stop,,2026-05-12T23:05:32.464502+00:00,2026-05-12T23:06:16.063504+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MONEY-013,7acc949020ec,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $129.99,312,256,124,12,,stop,,2026-05-12T23:05:32.466542+00:00,2026-05-12T23:06:16.377182+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MONEY-E001,7acc949020ec,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,299,246,124,10,,stop,,2026-05-12T23:05:32.468573+00:00,2026-05-12T23:06:16.677462+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MONEY-E004,7acc949020ec,,a loss of negative twelve thousand dollars,"a loss of -$12,000","a loss of -$12,000",323,269,122,11,,stop,,2026-05-12T23:05:32.470531+00:00,2026-05-12T23:06:17.002592+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MONEY-E008,7acc949020ec,,two hundred dollars and ninety nine cents,$200.99,$200.99,455,437,122,8,,stop,,2026-05-12T23:05:32.472506+00:00,2026-05-12T23:06:17.461559+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MONEY-E009,7acc949020ec,,one point seven five dollars,$1.75,$1.75,261,241,120,6,,stop,,2026-05-12T23:05:32.474495+00:00,2026-05-12T23:06:17.723335+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MONEY-PX-004,7acc949020ec,Use European format with comma as decimal separator.,the price is nineteen ninety nine euros,"the price is 19,99 EUR","the price is 19,99 €",425,370,136,11,,stop,,2026-05-12T23:05:32.476531+00:00,2026-05-12T23:06:18.149707+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,MONEY-T002,7acc949020ec,,the charge will be three forty two ninety nine,the charge will be $342.99,the charge will be $342.99,290,246,124,12,,stop,,2026-05-12T23:05:32.478582+00:00,2026-05-12T23:06:18.447474+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PCT-002,7acc949020ec,,conversion is at five percent,conversion is at 5%,conversion is at 5%,306,277,120,7,,stop,,2026-05-12T23:05:32.480651+00:00,2026-05-12T23:06:18.754727+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PCT-010,7acc949020ec,,forty percent off,40% off,40% off,271,238,119,5,,stop,,2026-05-12T23:05:32.482715+00:00,2026-05-12T23:06:19.027396+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PCT-D-001,7acc949020ec,,rate of two point five percent,rate of 2.5%,rate of 2.5%,320,282,121,8,,stop,,2026-05-12T23:05:32.484734+00:00,2026-05-12T23:06:19.348229+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PCT-E004,7acc949020ec,,up fifty basis points,up 50 bps,up 50 basis points,296,265,119,7,,stop,,2026-05-12T23:05:32.486756+00:00,2026-05-12T23:06:19.645421+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PCT-S001,7acc949020ec,"Keep 'percent' as the word, not the symbol.",we hit twenty percent,we hit 20 percent,we hit 20 percent,301,285,136,7,,stop,,2026-05-12T23:05:32.488850+00:00,2026-05-12T23:06:19.947126+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PHONE-006,7acc949020ec,,try three one zero five five five seven seven seven seven,try 310-555-7777,try 310-555-7777,326,263,126,15,,stop,,2026-05-12T23:05:32.490892+00:00,2026-05-12T23:06:20.273988+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PHONE-008,7acc949020ec,,front desk eight five five five five five oh nine nine nine,front desk 855-555-0999,front desk 855-555-0999,345,276,127,16,,stop,,2026-05-12T23:05:32.492985+00:00,2026-05-12T23:06:20.620404+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PHONE-E164-006,7acc949020ec,Format phone numbers in E.164.,seven one nine five five five one one one one,+17195551111,+17195551111,440,387,140,13,,stop,,2026-05-12T23:05:32.495007+00:00,2026-05-12T23:06:21.062261+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PHONE-F-001,7acc949020ec,,yeah it's like uh five five five one two one two,yeah it's like uh 555-1212,yeah it's like uh 555-1212,367,302,127,15,,stop,,2026-05-12T23:05:32.497027+00:00,2026-05-12T23:06:21.430410+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PHONE-P-001,7acc949020ec,Format phone numbers as (XXX) XXX-XXXX.,call five oh three five five five eight eight eight zero for details,call (503) 555-8880 for details,call (503) 555-8880 for details,345,268,144,18,,stop,,2026-05-12T23:05:32.499094+00:00,2026-05-12T23:06:21.776538+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PHONE-PX-001,7acc949020ec,Format phone numbers as XXX.XXX.XXXX.,call five one zero five five five two two three three,call 510.555.2233,call 510.555.2233,343,278,141,15,,stop,,2026-05-12T23:05:32.501145+00:00,2026-05-12T23:06:22.120369+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PHONE-PX-006,7acc949020ec,Format phone numbers as +1 XXX XXX XXXX.,reach me at four one five five five five eight oh oh oh,reach me at +1 415 555 8000,reach me at +1 415 555 8000,337,255,144,19,,stop,,2026-05-12T23:05:32.503205+00:00,2026-05-12T23:06:22.458847+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,PHONE-X001,7acc949020ec,,call two one two five five five one two three four extension four oh seven,call 212-555-1234 ext. 407,call 212-555-1234 ext. 407,381,290,130,21,,stop,,2026-05-12T23:05:32.505216+00:00,2026-05-12T23:06:22.841675+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,SSN-002,7acc949020ec,,social is four five six seven eight one two three four,social is 456-78-1234,social is 456-78-1234,309,269,126,15,,stop,,2026-05-12T23:05:32.507274+00:00,2026-05-12T23:06:23.152094+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,SSN-E002,7acc949020ec,Format SSN with no separators.,ssn one two three four five six seven eight nine,ssn 123456789,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJvyJ-4nba6j-9fad32c34b70e9e1', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.509348+00:00,2026-05-12T23:28:11.697758+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,SSN-R-005,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn nine eight seven six five four three two one,ssn XXX-XX-4321,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJwAE-4nba6j-9fad32c96f5b09cf', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.511437+00:00,2026-05-12T23:28:12.229186+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,SSN-R-006,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJwM7-4nba6j-9fad32ccbf85c1fe', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.513468+00:00,2026-05-12T23:28:12.848679+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,TIME-002,7acc949020ec,,the show starts at eight,the show starts at 8:00 PM,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJwUS-4nba6j-9fad32d08c9e3ceb', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.515500+00:00,2026-05-12T23:28:13.364604+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,TIME-003,7acc949020ec,Format times as 12-hour with AM/PM.,meeting at ten am,meeting at 10:00 AM,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJwdB-4nba6j-9fad32d3cd12984e', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.517510+00:00,2026-05-12T23:28:13.595572+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,TIME-24-003,7acc949020ec,Format times in 24-hour HH:MM.,flight at sixteen forty five,flight at 16:45,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJwkV-4nba6j-9fad32d53bad6049', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.519524+00:00,2026-05-12T23:28:14.195027+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,TIME-E-001,7acc949020ec,,midnight sharp,12:00 AM,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJwum-4nba6j-9fad32d8fd32f7c3', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.521546+00:00,2026-05-12T23:28:14.752973+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,TIME-E-003,7acc949020ec,,at three,at 3:00,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJx4Y-4nba6j-9fad32dc7f79d183', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.523596+00:00,2026-05-12T23:28:15.058718+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,TIME-PX-001,7acc949020ec,Format times in 24-hour HH:MM.,the call is at three thirty p m,the call is at 15:30,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJx8N-4nba6j-9fad32de5e91f7c5', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.525661+00:00,2026-05-12T23:28:15.225827+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,URL-001,7acc949020ec,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJxG1-4nba6j-9fad32df6df17650', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.527749+00:00,2026-05-12T23:28:15.916880+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,URL-004,7acc949020ec,,see github dot com,see github.com,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJxPE-4nba6j-9fad32e3c902c213', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.529852+00:00,2026-05-12T23:28:16.085876+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,URL-008,7acc949020ec,,the docs are at docs dot stripe dot com,the docs are at docs.stripe.com,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJxSf-4nba6j-9fad32e4c9c48e58', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.531853+00:00,2026-05-12T23:28:17.382344+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,URL-010,7acc949020ec,,login at portal dot bank dot com,login at portal.bank.com,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJxq1-4nba6j-9fad32ecdc09cbaf', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.533816+00:00,2026-05-12T23:28:17.596419+00:00
ft-qwen3.5-9b-c1-20260512T230309Z,ft-qwen3.5-9b-smart-fmt-c1,together,URL-E001,7acc949020ec,,the tracking link is example dot com slash order question mark id equals one two three four,the tracking link is example.com/order?id=1234,,,,0,0,,,"BadRequestError: Error code: 400 - {'id': 'oirJxtV-4nba6j-9fad32ee4f97b6a4', 'error': {'message': 'The dedicated endpoint for shawndhawan_cce0/Qwen3.5-9B-smart-fmt-qwen3.5-9b-bd10a789-cc4c2861 is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2026-05-12T23:05:32.535750+00:00,2026-05-12T23:28:17.774419+00:00
