run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,AUG3-PERCENT-8-011,7acc949020ec,,the treatment reduced symptom severity by eight percentage points on the standardized scale,The treatment reduced symptom severity by 8 percentage points on the standardized scale,the treatment reduced symptom severity by 8 percentage points on the standardized scale,396,359,145,15,,stop,,2026-05-13T23:07:41.005299+00:00,2026-05-13T23:08:03.241347+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,AUG3-PERCENT-8-014,7acc949020ec,,demand for cloud services increased by one hundred and twenty percent in the past year,Demand for cloud services increased by 120% in the past year,demand for cloud services increased by 120% in the past year,226,183,147,14,,stop,,2026-05-13T23:07:41.007531+00:00,2026-05-13T23:08:03.467928+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-AVOMA-RANGE,7acc949020ec,,the budget range is eighty ninety thousand,"the budget range is 80,000–90,000","the budget range is $80,900",1349,1347,139,9,,stop,,2026-05-13T23:07:41.009604+00:00,2026-05-13T23:08:04.818024+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-AVOMA-YEAR,7acc949020ec,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,367,323,140,9,,stop,,2026-05-13T23:07:41.011733+00:00,2026-05-13T23:08:05.186352+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-CRESTA-ACCOUNT-ID,7acc949020ec,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 100203004,230,189,144,9,,stop,,2026-05-13T23:07:41.013747+00:00,2026-05-13T23:08:05.417338+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-CRESTA-CURRENCY,7acc949020ec,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,438,394,141,9,,stop,,2026-05-13T23:07:41.015795+00:00,2026-05-13T23:08:05.856716+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-CRESTA-PERCENT,7acc949020ec,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,241,202,138,7,,stop,,2026-05-13T23:07:41.017860+00:00,2026-05-13T23:08:06.098790+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-NIAGARA-ORDERID,7acc949020ec,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-7432-22384,268,226,168,12,,stop,,2026-05-13T23:07:41.019939+00:00,2026-05-13T23:08:06.368496+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-NIAGARA-PHONE,7acc949020ec,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 173-427-2238,232,194,156,11,,stop,,2026-05-13T23:07:41.021901+00:00,2026-05-13T23:08:06.601948+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-RINGCENTRAL-PHONE,7acc949020ec,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-792-7234,236,188,146,13,,stop,,2026-05-13T23:07:41.023917+00:00,2026-05-13T23:08:06.838994+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CANONICAL-TALKATOO-CENTURY,7acc949020ec,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/26/2026,232,190,155,10,,stop,,2026-05-13T23:07:41.025908+00:00,2026-05-13T23:08:07.072051+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-004,7acc949020ec,,about fifteen minutes left,about 15 minutes left,about 15 minutes left,241,206,136,6,,stop,,2026-05-13T23:07:41.027938+00:00,2026-05-13T23:08:07.314152+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-006,7acc949020ec,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,222,179,137,6,,stop,,2026-05-13T23:07:41.029976+00:00,2026-05-13T23:08:07.537471+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-007,7acc949020ec,Render numbers as digits.,approximately seventy two units,approximately 72 units,approximately 72 units,238,200,144,5,,stop,,2026-05-13T23:07:41.031996+00:00,2026-05-13T23:08:07.776577+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-E001,7acc949020ec,,we got twenty twenty vision,we got 20/20 vision,we got 2020 vision,259,217,137,7,,stop,,2026-05-13T23:07:41.034013+00:00,2026-05-13T23:08:08.037327+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-O-001,7acc949020ec,,the third quarter results,the 3rd quarter results,the 3rd quarter results,252,212,136,7,,stop,,2026-05-13T23:07:41.036054+00:00,2026-05-13T23:08:08.291518+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-O-004,7acc949020ec,,the one hundred and second floor,the 102nd floor,the 102nd floor,373,358,138,6,,stop,,2026-05-13T23:07:41.038014+00:00,2026-05-13T23:08:08.666118+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-PX-004,7acc949020ec,"Format with thousands separators using spaces, not commas.",we sold twelve thousand four hundred units,we sold 12 400 units,"we sold 12,400 units",304,259,152,8,,stop,,2026-05-13T23:07:41.039970+00:00,2026-05-13T23:08:08.971208+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CARD-Y-005,7acc949020ec,,since nineteen eighty four,since 1984,since 1984,325,282,136,5,,stop,,2026-05-13T23:07:41.043588+00:00,2026-05-13T23:08:09.299073+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CC-003,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,it's four oh oh oh one two three four five six seven eight nine oh one two,it's 4000 1234 5678 9012,it's 4000 1234 5678 9012,235,187,169,15,,stop,,2026-05-13T23:07:41.046007+00:00,2026-05-13T23:08:09.535076+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CC-005,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the number is five one oh five one oh five one oh five one oh five one,the number is 5105 1051 0510 5151,the number is 5105 1051 0510 5105,308,258,168,16,,stop,,2026-05-13T23:07:41.048252+00:00,2026-05-13T23:08:09.847018+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CC-010,7acc949020ec,,the visa is four five three nine one four eight eight oh three four three six four six seven,the visa is 4539 1488 0343 6467,the visa is 4539 1908 0346 678,264,228,151,15,,stop,,2026-05-13T23:07:41.050331+00:00,2026-05-13T23:08:10.112080+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,CC-E001,7acc949020ec,Format Amex as XXXX XXXXXX XXXXX.,the amex is three seven one four four nine six three five three nine eight four three one,the amex is 3714 496353 98431,the amex is 3714 9463 5398 431,254,213,165,16,,stop,,2026-05-13T23:07:41.052366+00:00,2026-05-13T23:08:10.367228+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-003,7acc949020ec,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4,378,338,148,7,,stop,,2026-05-13T23:07:41.054397+00:00,2026-05-13T23:08:10.745947+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-008,7acc949020ec,,audit was october twenty second,audit was October 22,audit was October 22,216,170,138,6,,stop,,2026-05-13T23:07:41.056484+00:00,2026-05-13T23:08:10.962858+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-EU-002,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,374,331,153,11,,stop,,2026-05-13T23:07:41.058493+00:00,2026-05-13T23:08:11.337468+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-EU-003,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,265,196,152,11,,stop,,2026-05-13T23:07:41.060505+00:00,2026-05-13T23:08:11.603617+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-EU-005,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the twenty eighth of march twenty twenty seven,meeting on the 28/03/2027,meeting on the 28/03/2027,228,182,152,11,,stop,,2026-05-13T23:07:41.062547+00:00,2026-05-13T23:08:11.832703+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-PX-002,7acc949020ec,Format dates as ISO 8601.,the deadline is september fifteenth twenty twenty six,the deadline is 2026-09-15,the deadline is 2026-09-15,240,192,152,11,,stop,,2026-05-13T23:07:41.064566+00:00,2026-05-13T23:08:12.074257+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-PX-005,7acc949020ec,Format dates as DD/MM/YYYY.,the conference is on the eleventh of november twenty twenty five,the conference is on 11/11/2025,the conference is on the 11/11/2025,311,298,154,13,,stop,,2026-05-13T23:07:41.066576+00:00,2026-05-13T23:08:12.387210+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-US-001,7acc949020ec,Format dates as MM/DD/YYYY.,the date is march fifth twenty twenty six,the date is 03/05/2026,the date is 03/05/2026,251,194,150,11,,stop,,2026-05-13T23:07:41.068543+00:00,2026-05-13T23:08:12.638630+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-US-002,7acc949020ec,Format dates as MM/DD/YYYY.,the date is april twelfth twenty twenty four,the date is 04/12/2024,the date is 04/12/2024,314,272,151,11,,stop,,2026-05-13T23:07:41.070575+00:00,2026-05-13T23:08:12.965725+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DATE-W003,7acc949020ec,"Render dates in long-form English (e.g. January 5, 2026).",we filed on march tenth twenty twenty two,"we filed on March 10, 2022","we filed on March 10, 2022",211,165,161,11,,stop,,2026-05-13T23:07:41.072559+00:00,2026-05-13T23:08:13.178178+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DRUG-001,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,251,194,157,11,,stop,,2026-05-13T23:07:41.074594+00:00,2026-05-13T23:08:13.430474+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DRUG-002,7acc949020ec,,amoxicillin two fifty milligrams three times a day,amoxicillin 250 mg three times a day,amoxicillin 250 mg three times a day,230,217,143,11,,stop,,2026-05-13T23:07:41.076606+00:00,2026-05-13T23:08:13.661353+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,DRUG-005,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,atorvastatin twenty milligrams at bedtime,atorvastatin 20 mg at bedtime,atorvastatin 20 mg at bedtime,257,205,155,10,,stop,,2026-05-13T23:07:41.078686+00:00,2026-05-13T23:08:13.919443+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-001,7acc949020ec,Render emails in lowercase.,send it to john at acme dot com,send it to john@acme.com,send it to john@acme.com,279,218,149,9,,stop,,2026-05-13T23:07:41.080833+00:00,2026-05-13T23:08:14.199309+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-002,7acc949020ec,,email me at sarah dot lee at gmail dot com,email me at sarah.lee@gmail.com,email me at sarah.lee@gmail.com,240,191,143,10,,stop,,2026-05-13T23:07:41.082840+00:00,2026-05-13T23:08:14.440019+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-007,7acc949020ec,Render emails in lowercase.,ping me at chris at outlook dot com,ping me at chris@outlook.com,ping me at chris@outlook.com,235,201,149,10,,stop,,2026-05-13T23:07:41.084867+00:00,2026-05-13T23:08:14.675931+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-009,7acc949020ec,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,386,338,142,10,,stop,,2026-05-13T23:07:41.086888+00:00,2026-05-13T23:08:15.062601+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-E003,7acc949020ec,,send to four oh four at error dot dev,send to 404@error.dev,send to 404@error.dev,252,206,141,8,,stop,,2026-05-13T23:07:41.088921+00:00,2026-05-13T23:08:15.316068+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-S-006,7acc949020ec,,e v a at workmail dot net,eva@workmail.net,eva@workmail.net,262,203,140,6,,stop,,2026-05-13T23:07:41.090933+00:00,2026-05-13T23:08:15.579896+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,EMAIL-S-009,7acc949020ec,,dr smith dot j at clinic dot com,drsmith.j@clinic.com,dr.smith.j@clinic.com,249,205,140,8,,stop,,2026-05-13T23:07:41.092976+00:00,2026-05-13T23:08:15.831545+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-A-007,7acc949020ec,Render case numbers as plain digits.,the case number is seven seven seven eight eight eight nine nine,the case number is 77788899,the case number is 777888999,223,183,154,9,,stop,,2026-05-13T23:07:41.095002+00:00,2026-05-13T23:08:16.055875+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-A-012,7acc949020ec,Render loyalty numbers as plain digits.,your loyalty number is nine eight seven six five four three two one,your loyalty number is 987654321,your loyalty number is 987654321,249,203,155,9,,stop,,2026-05-13T23:07:41.097007+00:00,2026-05-13T23:08:16.306024+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-C-004,7acc949020ec,,id one oh oh oh oh oh oh oh seven,id 100000007,id 1000000007,225,220,142,7,,stop,,2026-05-13T23:07:41.099034+00:00,2026-05-13T23:08:16.533263+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-C-007,7acc949020ec,,ref number one one one two two two three three three,ref number 111222333,ref number 11122233333,237,195,143,8,,stop,,2026-05-13T23:07:41.101071+00:00,2026-05-13T23:08:16.771447+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-C-009,7acc949020ec,,id eight zero zero five five five oh oh oh oh,id 800555000,id 800-555-0000,257,187,143,9,,stop,,2026-05-13T23:07:41.103093+00:00,2026-05-13T23:08:17.034889+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-D-003,7acc949020ec,"This is a confirmation code, format as alphanumeric uppercase.",your code is delta echo seven seven two,your code is DE772,your code is DELTA ECHO 7772,383,349,154,11,,stop,,2026-05-13T23:07:41.105377+00:00,2026-05-13T23:08:17.421645+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-L-004,7acc949020ec,,license plate seven a b c one two three,license plate 7ABC123,license plate 7ABC123,218,218,141,7,,stop,,2026-05-13T23:07:41.107723+00:00,2026-05-13T23:08:17.641374+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-PX-005,7acc949020ec,Format as ISBN-10.,the book is zero three oh six four oh six one five two,the book is 0-306-40615-2,the book is 0306406152,333,208,154,9,,stop,,2026-05-13T23:07:41.110046+00:00,2026-05-13T23:08:17.975564+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,INT-010,7acc949020ec,,two thousand twenty four to two thousand twenty six,2024 to 2026,2024 to 2026,240,195,141,7,,stop,,2026-05-13T23:07:41.112673+00:00,2026-05-13T23:08:18.216276+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MESSY-004,7acc949020ec,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",360,281,173,39,,stop,,2026-05-13T23:07:41.114782+00:00,2026-05-13T23:08:18.576941+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MESSY-005,7acc949020ec,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-792-7234 and they start calls around 8:30 AM,408,259,177,45,,stop,,2026-05-13T23:07:41.116827+00:00,2026-05-13T23:08:18.986531+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MESSY-015,7acc949020ec,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping","your order id is uh 1-7-3427-2-384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",349,308,175,42,,stop,,2026-05-13T23:07:41.118880+00:00,2026-05-13T23:08:19.336435+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MESSY-020,7acc949020ec,,so your subscription of uh forty nine ninety nine a month renews on uh the fifteenth of each month and uh your invoice is available at uh billing dot acme dot com slash invoices slash twenty twenty six and there's no contract so you can cancel anytime,so your subscription of uh $49.99 a month renews on uh the 15th of each month and uh your invoice is available at uh billing.acme.com/invoices/2026 and there's no contract so you can cancel anytime,so your subscription of uh $49.99 a month renews on uh the 15th of each month and uh your invoice is available at uh billing.acme.com/invoices/2026 and there's no contract so you can cancel anytime,525,477,183,50,,stop,,2026-05-13T23:07:41.120945+00:00,2026-05-13T23:08:19.863863+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-005,7acc949020ec,"Format dates as 'Month Day', times in 12-hour, and use the % symbol.",at noon on june tenth the rate dropped two point five percent,at 12:00 PM on June 10 the rate dropped 2.5%,at noon on June 10 the rate dropped 2.5%,232,183,167,15,,stop,,2026-05-13T23:07:41.123010+00:00,2026-05-13T23:08:20.096986+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-007,7acc949020ec,"Format invoice IDs as-is, currency with $, and dates as 'Month Day'.",invoice number i n v two oh two six oh oh four seven for forty seven dollars due march first,invoice number INV-2026-0047 for $47 due March 1,invoice number INV20260474 for $47 due March 1,225,176,172,14,,stop,,2026-05-13T23:07:41.125010+00:00,2026-05-13T23:08:20.323715+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-010,7acc949020ec,,his ssn is one two three four five six seven eight nine and dob is january fifteenth nineteen ninety,"his ssn is 123-45-6789 and dob is January 15, 1990","his ssn is 123-45-6789 and dob is January 15, 1990",434,191,154,22,,stop,,2026-05-13T23:07:41.127013+00:00,2026-05-13T23:08:20.759166+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-011,7acc949020ec,,transfer five thousand dollars from account two oh oh oh five five five to routing one two one oh oh oh two four eight,"transfer $5,000 from account 200055 to routing 121000248",transfer $5000 from account 200055 to routing 121000248,230,189,156,16,,stop,,2026-05-13T23:07:41.129057+00:00,2026-05-13T23:08:20.990217+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-012,7acc949020ec,,appointment on march third at ten thirty for amoxicillin two fifty milligrams,appointment on March 3 at 10:30 AM for amoxicillin 250 mg,appointment on March 3 at 10:30 AM for amoxicillin 250 mg,389,311,147,19,,stop,,2026-05-13T23:07:41.131281+00:00,2026-05-13T23:08:21.380499+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-014,7acc949020ec,,the credit card four one one one one one one one one one one one one two three four expires oh seven slash twenty eight,the credit card 4111 1111 1111 1234 expires 07/28,the credit card 4111 1111 1111 1234 expires 07/28,300,215,157,21,,stop,,2026-05-13T23:07:41.133282+00:00,2026-05-13T23:08:21.681888+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-025,7acc949020ec,,the account ending in four three two one was charged forty seven dollars and fifty cents,the account ending in 4321 was charged $47.50,the account ending in 4321 was charged $47.50,264,186,148,14,,stop,,2026-05-13T23:07:41.135279+00:00,2026-05-13T23:08:21.947254+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-005,7acc949020ec,Format currency with the dollar sign.,about thirty five dollars total,about $35 total,about $35 total,228,188,147,5,,stop,,2026-05-13T23:07:41.137852+00:00,2026-05-13T23:08:22.176834+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-008,7acc949020ec,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62,charge them $62,213,172,147,5,,stop,,2026-05-13T23:07:41.140103+00:00,2026-05-13T23:08:22.390959+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-013,7acc949020ec,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $129.99,234,201,141,9,,stop,,2026-05-13T23:07:41.142243+00:00,2026-05-13T23:08:22.626576+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-E008,7acc949020ec,,two hundred dollars and ninety nine cents,$200.99,$229.99,368,324,139,5,,stop,,2026-05-13T23:07:41.144607+00:00,2026-05-13T23:08:22.995497+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-E012,7acc949020ec,,two and a half million dollars,$2.5M,$2.5 million,216,176,138,6,,stop,,2026-05-13T23:07:41.147642+00:00,2026-05-13T23:08:23.213130+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-P001,7acc949020ec,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is $42.00,221,182,150,8,,stop,,2026-05-13T23:07:41.150157+00:00,2026-05-13T23:08:23.435962+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-PX-005,7acc949020ec,"Always use full digits, never K/M/B suffixes.",we raised two point five million dollars,"we raised $2,500,000",we raised 2.5 million dollars,229,187,154,9,,stop,,2026-05-13T23:07:41.152176+00:00,2026-05-13T23:08:23.665973+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-T004,7acc949020ec,,they invoiced two ten fifteen,they invoiced $210.15,they invoiced 210-15,224,183,138,8,,stop,,2026-05-13T23:07:41.154246+00:00,2026-05-13T23:08:23.891380+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-004,7acc949020ec,,the rate is fifteen percent,the rate is 15%,the rate is 15%,242,198,137,7,,stop,,2026-05-13T23:07:41.156483+00:00,2026-05-13T23:08:24.135104+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-007,7acc949020ec,Use the % symbol.,seventy five percent agree,75% agree,75% agree,367,322,146,4,,stop,,2026-05-13T23:07:41.158628+00:00,2026-05-13T23:08:24.503249+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-008,7acc949020ec,,ninety percent confident,90% confident,90% confident,300,259,136,4,,stop,,2026-05-13T23:07:41.160700+00:00,2026-05-13T23:08:24.804481+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-010,7acc949020ec,,forty percent off,40% off,40% off,231,190,136,4,,stop,,2026-05-13T23:07:41.162752+00:00,2026-05-13T23:08:25.037351+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-E002,7acc949020ec,,down negative five percent,down -5%,down -5%,252,208,136,5,,stop,,2026-05-13T23:07:41.164781+00:00,2026-05-13T23:08:25.290147+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-S003,7acc949020ec,Always use the % symbol.,approximately fifteen percent,approximately 15%,approximately 15%,229,185,144,5,,stop,,2026-05-13T23:07:41.166799+00:00,2026-05-13T23:08:25.519929+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-009,7acc949020ec,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,239,196,157,10,,stop,,2026-05-13T23:07:41.168822+00:00,2026-05-13T23:08:25.760102+00:00
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-010,7acc949020ec,,call seven seven three five five five oh four oh four,call 773-555-0404,call 773-555-0404,250,214,143,9,,stop,,2026-05-13T23:07:41.170852+00:00,2026-05-13T23:08:26.011578+00:00
