run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,TIME-E-002,7d8c326253d4,,twelve o'clock,12:00,12:00,1097.07,1054.30,2202,5,0.00035978865,stop,,2026-05-06T08:35:07.681498+00:00,2026-05-06T08:35:08.778610+00:00,12:00,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""twelve o'clock"" correctly formatted as ""12:00"".",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,TIME-008,7d8c326253d4,,standup is at nine fifteen,standup is at 9:15 AM,standup is at 9:15 AM,8297.26,8144.66,2205,1039,0.00135834075,stop,,2026-05-06T08:35:00.467869+00:00,2026-05-06T08:35:08.765226+00:00,standup is at 09:15,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,fabricated,"""AM"" was added; the input did not specify AM or PM.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,TIME-E-006,7d8c326253d4,,uh like maybe four o'clock,uh like maybe 4:00,uh like maybe 4:00 AM,488.99,305.23,2206,10,0.0001297,stop,,2026-05-06T08:35:08.555044+00:00,2026-05-06T08:35:09.044109+00:00,uh like maybe 04:00,impeller-stem-baseline,,False,,,wrong_value,"Candidate added ""AM"" which was not specified in the input; introduces unsupported information.",n_a,No formatting instruction provided.,False,fabricated,"The input says ""four o'clock"" without specifying AM; the output fabricates ""AM"".",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-002,7d8c326253d4,,we received forty seven applications,we received 47 applications,we received 47 applications,1494.47,1480.12,2203,7,0.00051929,stop,,2026-05-06T08:35:08.779216+00:00,2026-05-06T08:35:10.273739+00:00,we received 47 applications,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted from words to digits; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-005,7d8c326253d4,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,447.26,340.76,2212,6,0.0001266,stop,,2026-05-06T08:35:10.274108+00:00,2026-05-06T08:35:10.721413+00:00,eight reps on the floor,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"""Eight"" formatted as numeral ""8""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,TIME-24-002,7d8c326253d4,Format times in 24-hour HH:MM.,system reboots at oh two thirty,system reboots at 02:30,system reboots at 02:30,8503.85,8452.45,2223,1040,0.0013622076,stop,,2026-05-06T08:35:02.293801+00:00,2026-05-06T08:35:10.797740+00:00,system reboots at oh 02:30,impeller-stem-baseline,,True,True,time_24h,pass,Matches reference exactly.,followed,24-hour HH:MM format used.,False,none,"""oh two thirty"" correctly formatted as 02:30; all content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,TIME-E-005,7d8c326253d4,,around tennish,around 10ish,around 10ish,1017.08,963.51,2201,5,0.00035962745,stop,,2026-05-06T08:35:08.169310+00:00,2026-05-06T08:35:09.186435+00:00,around tennish,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""tennish"" formatted as ""10ish"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-003,7d8c326253d4,Render numbers as digits.,she has three kids,she has 3 kids,she has 3 kids,2315.82,2264.36,2209,201,0.00055010605,stop,,2026-05-06T08:35:09.044702+00:00,2026-05-06T08:35:11.360602+00:00,she has three kids,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"Number ""three"" formatted as ""3""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-008,7d8c326253d4,,only five seats left,only 5 seats left,only 5 seats left,543.13,431.59,2201,6,0.00012495,stop,,2026-05-06T08:35:11.124965+00:00,2026-05-06T08:35:11.668149+00:00,only five seats left,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number ""five"" formatted as ""5""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-007,7d8c326253d4,Render numbers as digits.,approximately seventy two units,approximately 72 units,approximately 72 units,326.39,266.04,2212,6,0.0001266,stop,,2026-05-06T08:35:10.798073+00:00,2026-05-06T08:35:11.124506+00:00,approximately 72 units,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Number rendered as digits as instructed.,False,none,"""seventy two"" formatted as ""72""; meaning preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-010,7d8c326253d4,,six items in the cart,6 items in the cart,6 items in the cart,400.01,283.28,2202,6,0.0001251,stop,,2026-05-06T08:35:11.671259+00:00,2026-05-06T08:35:12.071332+00:00,six items in the cart,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""six"" was formatted as numeral ""6""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,TIME-24-005,7d8c326253d4,Format times in 24-hour HH:MM.,departure oh five fifteen,departure 05:15,departure oh 05:15,8347.77,8278.36,2219,1020,0.0013422578,stop,,2026-05-06T08:35:03.815092+00:00,2026-05-06T08:35:12.162963+00:00,departure oh 05:15,impeller-stem-baseline,,False,True,time_24h,other,"Stray ""oh"" left in output before the formatted time.",partial,"Time formatted as HH:MM but extra ""oh"" not cleaned up.",False,minor_addition,"""five fifteen"" was formatted as ""05:15"" but ""oh"" was left over, resulting in awkward ""oh 05:15""; content preserved with formatting change.",False,regex_judge_disagree,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-001,7d8c326253d4,Render numbers as digits.,there are twenty three people in the room,there are 23 people in the room,there are 23 people in the room,3456.77,3397.53,2214,292,0.0006387498,stop,,2026-05-06T08:35:08.765852+00:00,2026-05-06T08:35:12.222692+00:00,there are 23 people in the room,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Number rendered as digits as instructed.,False,none,"Number ""twenty three"" formatted as ""23""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-Y-001,7d8c326253d4,,we launched in nineteen ninety nine,we launched in 1999,we launched in 1999,491.02,370.22,2205,9,0.00012855,stop,,2026-05-06T08:35:12.071984+00:00,2026-05-06T08:35:12.563057+00:00,we launched in 1999,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted from words to digits; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-004,7d8c326253d4,,about fifteen minutes left,about 15 minutes left,about 15 minutes left,3125.98,3096.91,2199,326,0.0006691503,stop,,2026-05-06T08:35:09.186808+00:00,2026-05-06T08:35:12.312836+00:00,about fifteen minutes left,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number ""fifteen"" formatted as ""15""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,TIME-Q-005,7d8c326253d4,,half past noon,12:30 PM,12:30 PM,5669.60,5606.55,2198,759,0.00108694235,stop,,2026-05-06T08:35:07.165272+00:00,2026-05-06T08:35:12.834955+00:00,half past noon,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Half past noon"" correctly formatted as 12:30 PM.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-Y-003,7d8c326253d4,,by twenty thirty,by 2030,by 2030,493.82,440.66,2203,7,0.00051929,stop,,2026-05-06T08:35:12.180183+00:00,2026-05-06T08:35:12.674074+00:00,by 2030,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""twenty thirty"" correctly formatted as ""2030"".",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-Y-005,7d8c326253d4,,since nineteen eighty four,since 1984,since 1984,545.81,487.73,2203,7,0.00051929,stop,,2026-05-06T08:35:12.313213+00:00,2026-05-06T08:35:12.859076+00:00,since 1984,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted from words to digits; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-L-002,7d8c326253d4,,we sold one million two hundred thousand units,"we sold 1,200,000 units","we sold 1,200,000 units",517.56,255.11,2210,14,0.0001343,stop,,2026-05-06T08:35:12.835360+00:00,2026-05-06T08:35:13.352965+00:00,"we sold 1,200,000 units",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted numerically; meaning preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-L-001,7d8c326253d4,,the population is twelve thousand four hundred,"the population is 12,400","the population is 12,400",897.21,751.94,2207,11,0.00013085,stop,,2026-05-06T08:35:12.674655+00:00,2026-05-06T08:35:13.571923+00:00,"the population is 12,400",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Number formatted numerically; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-Y-006,7d8c326253d4,,starting twenty twenty seven,starting 2027,starting 2027,315.19,246.02,2203,7,0.00012625,stop,,2026-05-06T08:35:12.563829+00:00,2026-05-06T08:35:12.879217+00:00,starting 2027,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number formatting of ""twenty twenty seven"" to ""2027"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-L-006,7d8c326253d4,,the dataset has nine million records,"the dataset has 9,000,000 records","the dataset has 9,000,000 records",447.72,283.70,2211,15,0.00013545,stop,,2026-05-06T08:35:13.572345+00:00,2026-05-06T08:35:14.020130+00:00,"the dataset has 9,000,000 records",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Nine million"" was correctly formatted as ""9,000,000""; no content added or dropped.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-L-003,7d8c326253d4,,the file has fifty thousand rows,"the file has 50,000 rows","the file has 50,000 rows",1499.14,1420.64,2208,11,0.00036654735,stop,,2026-05-06T08:35:12.859444+00:00,2026-05-06T08:35:14.358630+00:00,"the file has 50,000 rows",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted numerically; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-R-002,7d8c326253d4,,expect twenty to thirty seats,expect 20 to 30 seats,expect 20 to 30 seats,379.04,277.25,2206,10,0.0001297,stop,,2026-05-06T08:35:14.359133+00:00,2026-05-06T08:35:14.738218+00:00,expect 20 to 30 seats,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-006,7d8c326253d4,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,4727.35,4703.24,2202,734,0.0010634559,stop,,2026-05-06T08:35:10.721976+00:00,2026-05-06T08:35:15.449400+00:00,we hit 100 subscribers,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted as digits; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-009,7d8c326253d4,Render numbers as digits.,twenty four hours a day,24 hours a day,24 hours a day,4452.70,4414.52,2210,585,0.00092092325,stop,,2026-05-06T08:35:11.360933+00:00,2026-05-06T08:35:15.813689+00:00,twenty four hours a day,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Number rendered as digits.,False,none,"""Twenty four"" formatted as numeral ""24""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-R-003,7d8c326253d4,,from one hundred to two hundred users,from 100 to 200 users,from 100 to 200 users,1183.47,1125.30,2208,11,0.00036654735,stop,,2026-05-06T08:35:14.738578+00:00,2026-05-06T08:35:15.922099+00:00,from 100 to 200 users,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers were formatted as digits without changing meaning.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-O-001,7d8c326253d4,,the third quarter results,the 3rd quarter results,the Q3 results,392.10,301.46,2201,5,0.00012395,stop,,2026-05-06T08:35:15.922386+00:00,2026-05-06T08:35:16.314520+00:00,the third quarter results,impeller-stem-baseline,,False,,,other,"Paraphrased ""third quarter"" to ""Q3"" instead of formatting the ordinal as ""3rd"".",n_a,No instruction provided.,False,none,"""Q3"" is a standard formatted abbreviation for ""third quarter""; meaning preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-Y-004,7d8c326253d4,,the class of two thousand ten,the class of 2010,the class of 2010,4279.87,4236.66,2203,697,0.00102790285,stop,,2026-05-06T08:35:12.223132+00:00,2026-05-06T08:35:16.503061+00:00,the class of 2010,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted from words to digits; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-R-005,7d8c326253d4,,around fifteen to twenty minutes,around 15 to 20 minutes,around 15 to 20 minutes,722.77,479.91,2202,10,0.0001291,stop,,2026-05-06T08:35:15.814059+00:00,2026-05-06T08:35:16.536862+00:00,around fifteen to twenty minutes,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; meaning preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-O-002,7d8c326253d4,,she finished in twenty first place,she finished in 21st place,she finished in 21st place,744.14,690.59,2203,8,0.0003628456,stop,,2026-05-06T08:35:16.314768+00:00,2026-05-06T08:35:17.058950+00:00,she finished in twenty first place,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Twenty first"" correctly formatted as ""21st""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-O-003,7d8c326253d4,,our fifth attempt,our 5th attempt,our 5th attempt,801.91,580.50,2200,6,0.0001248,stop,,2026-05-06T08:35:16.503395+00:00,2026-05-06T08:35:17.305347+00:00,our fifth attempt,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""fifth"" formatted as ""5th"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-Y-002,7d8c326253d4,,back in nineteen seventy three,back in 1973,back in 1973,4673.90,4660.16,2202,673,0.00100457565,stop,,2026-05-06T08:35:12.163576+00:00,2026-05-06T08:35:16.837574+00:00,back in 1973,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year spelled out was correctly converted to numeric form.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-002,7d8c326253d4,,conversion is at five percent,conversion is at 5%,conversion is at 5%,980.02,251.43,2203,7,0.00012625,stop,,2026-05-06T08:35:17.579860+00:00,2026-05-06T08:35:18.559973+00:00,conversion is at 5%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five percent"" formatted as ""5%"" preserves meaning exactly.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-E001,7d8c326253d4,,we got twenty twenty vision,we got 20/20 vision,we got 20/20 vision,889.25,846.04,2202,9,0.00036364965,stop,,2026-05-06T08:35:16.838009+00:00,2026-05-06T08:35:17.727346+00:00,we got twenty twenty vision,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""twenty twenty"" correctly formatted as ""20/20"" for vision context.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-003,7d8c326253d4,Use the % symbol.,we saw thirty percent uplift,we saw 30% uplift,we saw 30% uplift,877.18,797.80,2214,8,0.0001289,stop,,2026-05-06T08:35:17.728181+00:00,2026-05-06T08:35:18.605482+00:00,we saw 30% uplift,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""thirty percent"" formatted as ""30%""; content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-E003,7d8c326253d4,,down by negative five,down by -5,down by -5,273.32,206.64,2201,5,0.00012395,stop,,2026-05-06T08:35:17.305841+00:00,2026-05-06T08:35:17.579225+00:00,down by negative five,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""negative five"" formatted as ""-5"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-L-004,7d8c326253d4,,about two hundred fifty thousand customers,"about 250,000 customers","about 250,000 customers",4432.20,4343.15,2205,725,0.00105525225,stop,,2026-05-06T08:35:12.879804+00:00,2026-05-06T08:35:17.312071+00:00,"about 250,000 customers",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted numerically; content preserved exactly.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-O-004,7d8c326253d4,,the one hundred and second floor,the 102nd floor,the 102nd Floor,813.28,536.27,2204,8,0.0001274,stop,,2026-05-06T08:35:16.537198+00:00,2026-05-06T08:35:17.350519+00:00,the 102nd Floor,impeller-stem-baseline,,False,,,pass,"Correct ordinal; capitalization of ""Floor"" is a trivial stylistic variation.",n_a,No instruction provided.,False,minor_addition,"""Floor"" was capitalized unnecessarily, but content is preserved.",False,judge_pass_em_fail,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-E004,7d8c326253d4,,give or take a hundred or so,give or take 100 or so,give or take a 100 or so,1818.38,1727.21,2207,11,0.00052741,stop,,2026-05-06T08:35:17.312476+00:00,2026-05-06T08:35:19.130960+00:00,give or take a 100 or so,impeller-stem-baseline,,False,,,other,"Kept ""a"" before ""100"", which is grammatically awkward; reference dropped the article.",n_a,No instruction given.,False,none,"""hundred"" was formatted as the numeral ""100""; meaning preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-E002,7d8c326253d4,,two and a half cups,2.5 cups,2.5 cups,2218.16,2170.46,2202,5,0.00051546,stop,,2026-05-06T08:35:17.059434+00:00,2026-05-06T08:35:19.277666+00:00,two and a half cups,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Two and a half"" formatted as ""2.5"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-005,7d8c326253d4,Use the % symbol.,about fifty percent of users,about 50% of users,about 50% of users,983.07,728.80,2214,7,0.00036365355,stop,,2026-05-06T08:35:18.606416+00:00,2026-05-06T08:35:19.589564+00:00,about 50% of users,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""Fifty percent"" formatted as ""50%"" preserves meaning exactly.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-007,7d8c326253d4,Use the % symbol.,seventy five percent agree,75% agree,75% agree,347.85,294.54,2211,5,0.00012545,stop,,2026-05-06T08:35:19.278276+00:00,2026-05-06T08:35:19.626237+00:00,75% agree,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""Seventy five percent"" correctly formatted as ""75%""; ""agree"" preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-R-004,7d8c326253d4,,eight or nine episodes,8 or 9 episodes,8 or 9 episodes,4261.27,4240.06,2199,778,0.0011054433,stop,,2026-05-06T08:35:15.449794+00:00,2026-05-06T08:35:19.711131+00:00,eight or nine episodes,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; content preserved.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-008,7d8c326253d4,,ninety percent confident,90% confident,90% confident,391.40,311.37,2201,5,0.00012395,stop,,2026-05-06T08:35:19.590064+00:00,2026-05-06T08:35:19.981519+00:00,90% confident,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Ninety percent"" correctly formatted as ""90%""; meaning preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-R-001,7d8c326253d4,,between five and ten people,between 5 and 10 people,between 5 and 10 people,6064.36,5993.37,2200,976,0.001296724,stop,,2026-05-06T08:35:14.020733+00:00,2026-05-06T08:35:20.085203+00:00,between five and ten people,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Numbers formatted as digits, content preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,CARD-L-005,7d8c326253d4,,seven hundred thousand dollars in arr,"700,000 in ARR","$700,000 in ARR",6789.86,6752.36,2205,1039,0.00135834075,stop,,2026-05-06T08:35:13.353320+00:00,2026-05-06T08:35:20.143262+00:00,"$700,000 in arr",impeller-stem-baseline,,False,,,pass,"Input said ""dollars"" so $ prefix is a valid equivalent formatting; numeric value matches.",n_a,No instruction provided.,False,none,Numeric and acronym formatting preserves meaning exactly.,False,judge_pass_em_fail,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-006,7d8c326253d4,,dropped by ten percent,dropped by 10%,dropped by 10%,1218.52,1142.53,2204,8,0.00052132,stop,,2026-05-06T08:35:19.131912+00:00,2026-05-06T08:35:20.350496+00:00,dropped by 10%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Numeric formatting of ""ten percent"" to ""10%"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-009,7d8c326253d4,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,972.25,935.62,2212,5,0.00036140065,stop,,2026-05-06T08:35:19.626766+00:00,2026-05-06T08:35:20.599086+00:00,only 1% churn,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%""; meaning preserved.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-D-001,7d8c326253d4,,rate of two point five percent,rate of 2.5%,rate of 2.5%,304.22,217.73,2203,8,0.00012725,stop,,2026-05-06T08:35:19.981901+00:00,2026-05-06T08:35:20.286163+00:00,rate of two point five percent,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves the original meaning exactly.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-010,7d8c326253d4,,forty percent off,40% off,40% off,976.63,973.94,2201,4,0.0003586622,stop,,2026-05-06T08:35:19.711535+00:00,2026-05-06T08:35:20.688220+00:00,40% off,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Forty percent"" formatted as ""40%"" preserves meaning exactly.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-D-004,7d8c326253d4,,zero point five percent margin,0.5% margin,0.5% margin,357.51,257.77,2202,6,0.0001251,stop,,2026-05-06T08:35:20.286429+00:00,2026-05-06T08:35:20.643985+00:00,0.5% margin,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric formatting preserves meaning exactly.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-D-002,7d8c326253d4,,around three point one four percent,around 3.14%,around 3.14%,724.30,692.61,2204,7,0.00036204155,stop,,2026-05-06T08:35:20.085919+00:00,2026-05-06T08:35:20.810288+00:00,around 3.14%,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting accurately preserves input meaning.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-D-003,7d8c326253d4,,ninety nine point nine percent uptime,99.9% uptime,99.9% uptime,922.78,867.60,2203,6,0.0003609151,stop,,2026-05-06T08:35:20.143776+00:00,2026-05-06T08:35:21.066652+00:00,99.9% uptime,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves meaning exactly.,True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-004,7d8c326253d4,,the rate is fifteen percent,the rate is 15%,the rate is 15%,2419.75,2392.58,2202,8,0.00052086,stop,,2026-05-06T08:35:18.560573+00:00,2026-05-06T08:35:20.980414+00:00,the rate is fifteen percent,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""fifteen percent"" formatted as ""15%"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-6-35b-iter09,qwen3-6-35b,impeller-stem+qwen,PCT-S002,7d8c326253d4,"Keep 'percent' as the word, not the symbol.",down five percent,down 5 percent,down 5%,418.67,330.83,2218,5,0.0001265,stop,,2026-05-06T08:35:20.688668+00:00,2026-05-06T08:35:21.107387+00:00,down 5%,impeller-stem-baseline,,False,,,style_violation,"Used % symbol instead of the word ""percent"" as instructed.",ignored,"Instruction explicitly required keeping ""percent"" as a word.",False,none,"""five percent"" correctly formatted as ""5%""; meaning preserved.",True,,
