run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-Q-003,15261ddfbe12,,quarter to nine,quarter to nine,8:45,421.13,410.17,254,113,0.00017365,stop,,2026-05-03T07:43:02.977502+00:00,2026-05-03T07:43:03.398672+00:00,False,,,pass,"""8:45"" is a stylistically equivalent representation of ""quarter to nine"".",n_a,No formatting instruction provided.,False,none,"""Quarter to nine"" correctly formatted as 8:45.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-Q-002,15261ddfbe12,,around half past seven,around 7:30 PM,around 7:30,409.97,399.57,255,90,0.00015675,stop,,2026-05-03T07:43:02.971693+00:00,2026-05-03T07:43:03.381696+00:00,False,,,pass,7:30 is a valid formatting; AM/PM not specified in input.,n_a,No instruction given.,False,none,"""Half past seven"" correctly formatted as ""7:30"" with ""around"" preserved.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-Q-004,15261ddfbe12,,a quarter after eleven,11:15 AM,11:15,408.81,393.22,255,168,0.00021525,stop,,2026-05-03T07:43:03.126749+00:00,2026-05-03T07:43:03.535586+00:00,False,,,pass,11:15 is a valid equivalent formatting; AM/PM not specified in input.,n_a,No instruction provided.,False,none,"""A quarter after eleven"" correctly formatted as 11:15.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-Q-005,15261ddfbe12,,half past noon,12:30 PM,half past noon,252.21,248.61,254,36,0.0001159,stop,,2026-05-03T07:43:03.170935+00:00,2026-05-03T07:43:03.423185+00:00,False,,,other,Candidate left the time unformatted instead of converting to 12:30 PM.,n_a,No formatting instruction provided.,False,none,Output matches input exactly.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-E-003,15261ddfbe12,,at three,at 3:00,at three,237.11,230.50,253,34,0.00011405,stop,,2026-05-03T07:43:03.325926+00:00,2026-05-03T07:43:03.563087+00:00,False,,,other,Time entity not formatted to numeric form; left as words.,n_a,No instruction provided.,False,none,Output matches input exactly.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,DATE-EU-004,15261ddfbe12,Format dates as DD/MM/YYYY.,meeting on the first of december twenty twenty six,meeting on the 01/12/2026,meeting on 01/12/2026,2102.20,2095.68,270,132,0.0001935,stop,,2026-05-03T07:43:01.489864+00:00,2026-05-03T07:43:03.592109+00:00,False,,,pass,"Date correctly formatted as DD/MM/YYYY; minor wording difference (""on"" vs ""on the"") is stylistically equivalent.",followed,DD/MM/YYYY format honored.,False,none,Date formatted numerically; content preserved.,False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-E-005,15261ddfbe12,,around tennish,around 10ish,around tennish,242.81,232.48,255,39,0.0001185,stop,,2026-05-03T07:43:03.399154+00:00,2026-05-03T07:43:03.642013+00:00,False,,,other,"Candidate left ""tennish"" as words instead of formatting to ""10ish"".",n_a,No instruction provided.,False,none,Output matches input exactly.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-E-001,15261ddfbe12,,midnight sharp,12:00 AM,12:00 a.m.,424.64,381.78,254,161,0.00020965,stop,,2026-05-03T07:43:03.237341+00:00,2026-05-03T07:43:03.662030+00:00,False,,,pass,"""12:00 a.m."" is a stylistically equivalent variant of ""12:00 AM"".",n_a,No formatting instruction provided.,False,fabricated,"""12:00 a.m."" is a specific time format not present in the input ""midnight sharp""; the word ""sharp"" is also dropped.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-E-002,15261ddfbe12,,twelve o'clock,12:00,12:00,253.64,250.91,255,99,0.0001635,stop,,2026-05-03T07:43:03.284518+00:00,2026-05-03T07:43:03.538199+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""twelve o'clock"" is correctly formatted as ""12:00"".",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-E-004,15261ddfbe12,,at oh dark thirty,at 0:30,at 0 dark 30,336.76,334.31,255,185,0.000228,stop,,2026-05-03T07:43:03.382033+00:00,2026-05-03T07:43:03.718864+00:00,False,,,wrong_value,"Candidate kept the slang ""0 dark 30"" instead of formatting to a proper time like 0:30.",n_a,No instruction provided.,False,none,"Numeric formatting of ""oh dark thirty"" preserves meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-002,15261ddfbe12,,we received forty seven applications,we received 47 applications,we received 47 applications,255.67,254.39,256,73,0.00014435,stop,,2026-05-03T07:43:03.538616+00:00,2026-05-03T07:43:03.794319+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted as digits; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,TIME-E-006,15261ddfbe12,,uh like maybe four o'clock,uh like maybe 4:00,uh like maybe 4:00,332.26,330.30,257,131,0.0001882,stop,,2026-05-03T07:43:03.423642+00:00,2026-05-03T07:43:03.755943+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""four o'clock"" formatted as ""4:00"" preserves meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-004,15261ddfbe12,,about fifteen minutes left,about 15 minutes left,about15 minutes left,246.74,240.25,255,84,0.00015225,stop,,2026-05-03T07:43:03.593022+00:00,2026-05-03T07:43:03.839808+00:00,False,,,other,"Missing space between ""about"" and ""15"".",n_a,No instruction provided.,False,dropped_content,"Missing space between ""about"" and ""15"".",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-003,15261ddfbe12,Render numbers as digits.,she has three kids,she has 3 kids,she has 3 kids,293.58,288.19,263,49,0.0001288,stop,,2026-05-03T07:43:03.563573+00:00,2026-05-03T07:43:03.857185+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"Number ""three"" formatted as ""3""; content preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-007,15261ddfbe12,Render numbers as digits.,approximately seventy two units,approximately 72 units,approximately 72 units,259.33,253.87,263,55,0.0001333,stop,,2026-05-03T07:43:03.719623+00:00,2026-05-03T07:43:03.978989+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digits as instructed.,False,none,"""seventy two"" formatted as ""72""; meaning preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-008,15261ddfbe12,,only five seats left,only 5 seats left,only 5 seats left,238.90,234.24,255,86,0.00015375,stop,,2026-05-03T07:43:03.756464+00:00,2026-05-03T07:43:03.995410+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number ""five"" formatted as ""5""; content preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-001,15261ddfbe12,Render numbers as digits.,there are twenty three people in the room,there are 23 people in the room,there are 23 people in the room,345.67,338.77,267,74,0.00014895,stop,,2026-05-03T07:43:03.536101+00:00,2026-05-03T07:43:03.881820+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digits.,False,none,Number formatted from words to digits; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-Y-001,15261ddfbe12,,we launched in nineteen ninety nine,we launched in 1999,we launched in 1999,287.25,286.86,257,74,0.00014545,stop,,2026-05-03T07:43:03.857484+00:00,2026-05-03T07:43:04.144778+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year correctly formatted as numerals; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-006,15261ddfbe12,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,334.49,328.06,256,84,0.0001526,stop,,2026-05-03T07:43:03.662559+00:00,2026-05-03T07:43:03.997082+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted as digits; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-Y-002,15261ddfbe12,,back in nineteen seventy three,back in 1973,back in 1973,310.19,295.28,256,80,0.0001496,stop,,2026-05-03T07:43:03.882311+00:00,2026-05-03T07:43:04.192559+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Year spelled out converted to numeric form; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-010,15261ddfbe12,,six items in the cart,6 items in the cart,6 items in thecart,393.51,367.21,256,93,0.00015935,stop,,2026-05-03T07:43:03.840372+00:00,2026-05-03T07:43:04.233919+00:00,False,,,other,"Number formatted correctly but ""the cart"" was merged into ""thecart"", a text corruption.",n_a,No instruction provided.,False,none,"""six"" formatted as ""6""; missing space between ""the"" and ""cart"" is a minor formatting issue but content is preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-005,15261ddfbe12,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,625.42,272.59,264,55,0.00013365,stop,,2026-05-03T07:43:03.642656+00:00,2026-05-03T07:43:04.268116+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"""Eight"" formatted as ""8""; content preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-Y-004,15261ddfbe12,,the class of two thousand ten,the class of 2010,the class of 2010,272.61,271.59,257,85,0.0001537,stop,,2026-05-03T07:43:03.995804+00:00,2026-05-03T07:43:04.268432+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted from words to digits; meaning preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-Y-005,15261ddfbe12,,since nineteen eighty four,since 1984,since 1984,268.99,268.56,255,72,0.00014325,stop,,2026-05-03T07:43:03.997305+00:00,2026-05-03T07:43:04.266331+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year formatted numerically; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-L-004,15261ddfbe12,,about two hundred fifty thousand customers,"about 250,000 customers","about250,000 customers",246.28,245.60,257,78,0.00014845,stop,,2026-05-03T07:43:04.268629+00:00,2026-05-03T07:43:04.514934+00:00,False,,,other,"Missing space between ""about"" and ""250,000"".",n_a,No instruction provided.,False,dropped_content,"Missing space between ""about"" and ""250,000"", though content is preserved; minor formatting issue leaning toward dropped spacing.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-Y-003,15261ddfbe12,,by twenty thirty,by 2030,by 20:30,302.42,294.69,254,101,0.00016465,stop,,2026-05-03T07:43:03.979673+00:00,2026-05-03T07:43:04.282127+00:00,False,,,wrong_value,"Formatted as time ""20:30"" instead of year ""2030"".",n_a,No instruction provided.,True,fabricated,"""Twenty thirty"" likely refers to the year 2030, but was formatted as a time (20:30), changing the meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-L-002,15261ddfbe12,,we sold one million two hundred thousand units,"we sold 1,200,000 units","we sold 1,200,000 units",293.94,288.80,259,106,0.00017015,stop,,2026-05-03T07:43:04.234346+00:00,2026-05-03T07:43:04.528318+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Number formatted numerically; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-L-006,15261ddfbe12,,the dataset has nine million records,"the dataset has 9,000,000 records","the dataset has 9,000,000records",345.31,305.55,257,114,0.00017545,stop,,2026-05-03T07:43:04.282477+00:00,2026-05-03T07:43:04.627816+00:00,False,,,other,"Missing space between number and ""records"".",n_a,No instruction provided.,False,minor_addition,"Numeric conversion preserves meaning but missing space between ""9,000,000"" and ""records"" is a minor formatting issue.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-L-003,15261ddfbe12,,the file has fifty thousand rows,"the file has 50,000 rows","the file has 50,000 rows",361.18,304.99,257,110,0.00017245,stop,,2026-05-03T07:43:04.267473+00:00,2026-05-03T07:43:04.628678+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted as digits; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-Y-006,15261ddfbe12,,starting twenty twenty seven,starting 2027,starting 2027,237.29,232.87,255,81,0.00015,stop,,2026-05-03T07:43:04.145338+00:00,2026-05-03T07:43:04.382694+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number formatting of ""twenty twenty seven"" to ""2027"" preserves meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-R-001,15261ddfbe12,,between five and ten people,between 5 and 10 people,between 5 and 10 people,294.33,287.81,256,78,0.0001481,stop,,2026-05-03T07:43:04.383243+00:00,2026-05-03T07:43:04.677644+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; meaning preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-009,15261ddfbe12,Render numbers as digits.,twenty four hours a day,24 hours a day,24 hours a day,893.87,882.54,265,53,0.0001325,stop,,2026-05-03T07:43:03.794702+00:00,2026-05-03T07:43:04.688606+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digits.,False,none,"""Twenty four"" formatted as numeral ""24""; content preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-R-003,15261ddfbe12,,from one hundred to two hundred users,from 100 to 200 users,from 100 to 200 users,340.28,335.06,258,85,0.00015405,stop,,2026-05-03T07:43:04.528783+00:00,2026-05-03T07:43:04.869107+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted from words to digits; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-O-002,15261ddfbe12,,she finished in twenty first place,she finished in 21st place,she finished in 21st place,260.62,248.63,257,69,0.0001417,stop,,2026-05-03T07:43:04.688934+00:00,2026-05-03T07:43:04.949607+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Twenty first"" correctly formatted as ""21st""; all content preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-L-005,15261ddfbe12,,seven hundred thousand dollars in arr,"700,000 in ARR","$700,000 in arr",453.53,417.42,257,111,0.0001732,stop,,2026-05-03T07:43:04.268786+00:00,2026-05-03T07:43:04.722339+00:00,False,,,pass,"Numeric value correct with grouping; $ added matches ""dollars"" in input, ARR casing differs but acceptable variant.",n_a,No instruction given.,False,none,Number formatted as currency; all content preserved.,False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-O-003,15261ddfbe12,,our fifth attempt,our 5th attempt,our fifth attempt,229.05,228.83,254,35,0.00011515,stop,,2026-05-03T07:43:04.722583+00:00,2026-05-03T07:43:04.951655+00:00,False,,,style_violation,"Ordinal left as word ""fifth"" instead of numeric ""5th"".",n_a,No instruction provided.,False,none,Output matches input exactly.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-O-001,15261ddfbe12,,the third quarter results,the 3rd quarter results,the 3rd quarter results,300.12,296.82,255,152,0.00020325,stop,,2026-05-03T07:43:04.678054+00:00,2026-05-03T07:43:04.978217+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Third"" formatted as ""3rd"" preserves meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-R-004,15261ddfbe12,,eight or nine episodes,8 or 9 episodes,8 or 9 episodes,361.23,350.72,255,90,0.00015675,stop,,2026-05-03T07:43:04.628385+00:00,2026-05-03T07:43:04.989648+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-E002,15261ddfbe12,,two and a half cups,2.5 cups,2½ cups,251.94,251.52,256,82,0.0001511,stop,,2026-05-03T07:43:04.951894+00:00,2026-05-03T07:43:05.203877+00:00,False,,,pass,2½ is a stylistically equivalent fraction representation of 2.5.,n_a,No instruction provided.,False,none,"""Two and a half cups"" is faithfully formatted as ""2½ cups"".",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-R-005,15261ddfbe12,,around fifteen to twenty minutes,around 15 to 20 minutes,around 15 to 20 minutes,747.59,741.78,256,105,0.00016835,stop,,2026-05-03T07:43:04.628958+00:00,2026-05-03T07:43:05.376569+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; meaning preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-E001,15261ddfbe12,,we got twenty twenty vision,we got 20/20 vision,we got 2020 vision,280.75,275.83,256,86,0.0001541,stop,,2026-05-03T07:43:04.950371+00:00,2026-05-03T07:43:05.231176+00:00,False,,,wrong_value,"""twenty twenty vision"" should be ""20/20"" (vision acuity), not ""2020"".",n_a,No instruction given.,False,none,"""twenty twenty"" formatted as ""2020"" preserves meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-002,15261ddfbe12,,conversion is at five percent,conversion is at 5%,conversion is at 5%,274.95,267.40,256,72,0.0001436,stop,,2026-05-03T07:43:05.231785+00:00,2026-05-03T07:43:05.506771+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five percent"" formatted as ""5%"" preserves meaning exactly.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-R-002,15261ddfbe12,,expect twenty to thirty seats,expect 20 to 30 seats,expect 20 to 30 seats,883.30,872.75,256,169,0.00021635,stop,,2026-05-03T07:43:04.515293+00:00,2026-05-03T07:43:05.398623+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted as digits; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-O-004,15261ddfbe12,,the one hundred and second floor,the 102nd floor,the 102nd floor,681.86,676.85,257,128,0.00018595,stop,,2026-05-03T07:43:04.869494+00:00,2026-05-03T07:43:05.551378+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted numerically; meaning preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,CARD-L-001,15261ddfbe12,,the population is twelve thousand four hundred,"the population is 12,400","the population is 12,400",1505.77,1493.42,258,100,0.0001653,stop,,2026-05-03T07:43:04.193349+00:00,2026-05-03T07:43:05.699175+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Number formatted as digits with comma; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-004,15261ddfbe12,,the rate is fifteen percent,the rate is 15%,the rate is 15%,312.81,303.65,256,87,0.00015485,stop,,2026-05-03T07:43:05.399559+00:00,2026-05-03T07:43:05.712425+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""fifteen percent"" formatted as ""15%"" preserves meaning exactly.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-003,15261ddfbe12,Use the % symbol.,we saw thirty percent uplift,we saw 30% uplift,we saw 30% uplift,674.57,668.11,264,88,0.0001584,stop,,2026-05-03T07:43:05.376792+00:00,2026-05-03T07:43:06.051417+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""thirty percent"" correctly formatted as ""30%""; no content changed.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-001,15261ddfbe12,Use the % symbol.,growth was twenty percent,growth was 20%,growth was 20%,602.62,591.90,263,108,0.00017305,stop,,2026-05-03T07:43:05.204421+00:00,2026-05-03T07:43:05.807118+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""twenty percent"" formatted as ""20%"" preserves meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-006,15261ddfbe12,,dropped by ten percent,dropped by 10%,dropped by 10%,577.72,577.28,256,73,0.00014435,stop,,2026-05-03T07:43:05.551644+00:00,2026-05-03T07:43:06.129406+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Numeric formatting of ""ten percent"" to ""10%"" preserves meaning.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-008,15261ddfbe12,,ninety percent confident,90% confident,90% confident,509.39,500.49,255,123,0.0001815,stop,,2026-05-03T07:43:05.713125+00:00,2026-05-03T07:43:06.222603+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Ninety percent"" formatted as ""90%"" preserves meaning exactly.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-005,15261ddfbe12,Use the % symbol.,about fifty percent of users,about 50% of users,about 50% of users,318.36,312.09,264,114,0.0001779,stop,,2026-05-03T07:43:05.507244+00:00,2026-05-03T07:43:05.825658+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""Fifty percent"" formatted as ""50%""; meaning preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-010,15261ddfbe12,,forty percent off,40% off,40% off,267.78,261.74,255,102,0.00016575,stop,,2026-05-03T07:43:05.826323+00:00,2026-05-03T07:43:06.094169+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty percent"" formatted as ""40%"" preserves meaning exactly.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-D-001,15261ddfbe12,,rate of two point five percent,rate of 2.5%,rate of 2.5%,332.74,315.21,257,98,0.00016345,stop,,2026-05-03T07:43:06.052485+00:00,2026-05-03T07:43:06.385311+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves meaning exactly.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-D-002,15261ddfbe12,,around three point one four percent,around 3.14%,around 3.14%,275.82,268.28,257,75,0.0001462,stop,,2026-05-03T07:43:06.094718+00:00,2026-05-03T07:43:06.370600+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The number and percent are accurately formatted from the spoken input.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-009,15261ddfbe12,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,735.32,723.80,263,116,0.00017905,stop,,2026-05-03T07:43:05.808141+00:00,2026-05-03T07:43:06.543528+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%""; content preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-D-004,15261ddfbe12,,zero point five percent margin,0.5% margin,0.5% margin,466.97,449.86,256,80,0.0001496,stop,,2026-05-03T07:43:06.223853+00:00,2026-05-03T07:43:06.690885+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""zero point five percent"" correctly formatted as ""0.5%""; ""margin"" preserved.",True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-D-003,15261ddfbe12,,ninety nine point nine percent uptime,99.9% uptime,99.9% uptime,653.83,647.61,258,87,0.00015555,stop,,2026-05-03T07:43:06.129929+00:00,2026-05-03T07:43:06.783795+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves original meaning exactly.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-D-006,15261ddfbe12,,twelve point three percent yoy,12.3% YoY,12.3% yoy,341.41,333.99,257,119,0.0001792,stop,,2026-05-03T07:43:06.386337+00:00,2026-05-03T07:43:06.727781+00:00,False,,,pass,Percent value correct; YoY casing is stylistic and not specified.,n_a,No instruction provided.,False,none,"Numeric and percent formatting preserved; ""yoy"" retained.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-S001,15261ddfbe12,"Keep 'percent' as the word, not the symbol.",we hit twenty percent,we hit 20 percent,we hit 20 percent,303.50,296.18,270,108,0.0001755,stop,,2026-05-03T07:43:06.544139+00:00,2026-05-03T07:43:06.847683+00:00,True,,,pass,Matches reference exactly.,followed,Kept 'percent' as word.,False,none,Number formatted as digit; content preserved.,True,,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-D-005,15261ddfbe12,,six point seven five percent apr,6.75% APR,6.75% apr,425.62,425.28,257,151,0.0002032,stop,,2026-05-03T07:43:06.371487+00:00,2026-05-03T07:43:06.797150+00:00,False,,,pass,"Percent value correctly formatted; ""apr"" casing is minor stylistic difference.",n_a,No instruction provided.,False,none,"Numeric and percent formatting preserves meaning; ""apr"" retained verbatim.",False,judge_pass_em_fail,
gpt-oss-120b-nitro-20260503T074257Z,gpt-oss-120b-nitro,openrouter-nitro,PCT-007,15261ddfbe12,Use the % symbol.,seventy five percent agree,75% agree,75% agree,1168.14,1150.81,264,92,0.0001614,stop,,2026-05-03T07:43:05.700289+00:00,2026-05-03T07:43:06.868471+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""Seventy five percent"" correctly formatted as ""75%""; ""agree"" preserved.",True,,
